LineNo,TimeUS,ThI,ABst,ThO,ThH,DAIt,Alt,BAlt,DSAlt,SAlt,TAlt,DCRt,CRt,labels
22289,56063399,0.4101995,0.00016558,0.4105111,0.3450014,10.5891,10.81148,10.91,0,0,10.81172,227,226,0
22379,56163359,0.4089254,0.00023288,0.4107026,0.3450014,10.82726,11.04235,11.15,0,0,11.04259,228,226,0
22469,56263319,0.4121242,0.00017303,0.4109662,0.3450014,11.06588,11.27437,11.38,0,0,11.27461,229,227,0
22561,56363279,0.4098235,0.00019509,0.4104646,0.3450014,11.30495,11.50682,11.62,0,0,11.50706,229,228,0
22652,56464072,0.4106887,0.00020587,0.4103429,0.3450014,11.54445,11.74041,11.85,0,0,11.74066,230,229,0
22743,56564032,0.4112863,0.00019529,0.4108863,0.3450014,11.78435,11.97429,12.08,0,0,11.97454,231,229,0
22832,56663992,0.4088756,0.00021967,0.4111007,0.3450014,12.02466,12.20919,12.31,0,0,12.20943,231,230,0
22921,56763952,0.409542,0.00022063,0.4100516,0.3450014,12.26534,12.44627,12.55,0,0,12.44651,231,231,0
23011,56863912,0.4104956,0.00014779,0.4103553,0.3450014,12.50639,12.68238,12.79,0,0,12.68263,232,231,0
23100,56963872,0.4112338,0.00025001,0.4104914,0.3450014,12.74779,12.9184,13.02,0,0,12.91864,232,231,0
23191,57063832,0.4120724,0.00017616,0.4112338,0.3450014,12.98953,13.1552,13.26,0,0,13.15544,233,232,0
23281,57163792,0.4089946,0.00023282,0.4106403,0.3450014,13.23159,13.39197,13.49,0,0,13.39222,233,233,0
23370,57263752,0.411161,0.00015929,0.4110039,0.3450014,13.47397,13.62962,13.73,0,0,13.62987,234,233,0
23462,57363712,0.4093477,0.00022939,0.4109457,0.3450014,13.71664,13.86721,13.97,0,0,13.86745,234,233,0
23553,57463672,0.4089272,0.00013188,0.4110578,0.3450014,13.9596,14.10576,14.21,0,0,14.10601,235,234,0
23644,57563632,0.4096346,0.00021878,0.4108281,0.3450014,14.20284,14.34437,14.45,0,0,14.34461,235,234,0
23733,57663592,0.4134607,0.00026307,0.4107752,0.3450014,14.44634,14.58402,14.69,0,0,14.58426,236,235,0
23822,57763552,0.4108197,0.00019595,0.411555,0.3450014,14.6901,14.82346,14.92,0,0,14.8237,236,235,0
23912,57863512,0.409757,0.000195,0.4113157,0.3450014,14.9341,15.0638,15.17,0,0,15.06405,237,236,0
24001,57963472,0.4099455,0.00023687,0.4112584,0.3450014,15.17834,15.30399,15.4,0,0,15.30424,237,236,0
24092,58063432,0.4099776,0.00014207,0.4108173,0.3450014,15.4228,15.5458,15.64,0,0,15.54604,237,237,0
24182,58163392,0.4099299,0.00023451,0.4102976,0.3450014,15.66743,15.78672,15.88,0,0,15.78697,237,237,0
24271,58263352,0.4063586,0.00014645,0.4087651,0.3450014,15.91188,16.02897,16.13,0,0,16.02922,237,237,0
24363,58363312,0.4016774,0.00025088,0.4059062,0.3450014,16.1554,16.27038,16.37,0,0,16.27063,236,236,0
24454,58463272,0.3977161,0.00013217,0.4018397,0.3450014,16.39706,16.51158,16.61,0,0,16.51182,233,235,0
24545,58564065,0.3940879,0.00020713,0.3973375,0.3450014,16.63591,16.75031,16.85,0,0,16.75055,229,232,0
24634,58664025,0.3896604,0.0001387,0.3925751,0.3450014,16.87098,16.98669,17.09,0,0,16.98694,225,229,0
24723,58763985,0.3820452,0.00024748,0.3868257,0.3450014,17.10131,17.21857,17.31,0,0,17.21882,219,224,0
24813,58863945,0.3737439,0.00009325,0.3810067,0.3450014,17.32594,17.44795,17.54,0,0,17.44819,212,219,0
24902,58963905,0.3722918,0.00022662,0.3755299,0.3450014,17.54388,17.66902,17.76,0,0,17.66926,205,212,0
24993,59063865,0.3665401,0.00009993,0.3701275,0.3450014,17.75416,17.88315,17.96,0,0,17.88339,196,204,0
25083,59163825,0.3602816,0.00018567,0.3645567,0.3450014,17.95585,18.08858,18.16,0,0,18.08882,186,195,0
25172,59263785,0.35773,0.00009036,0.359564,0.3450014,18.14823,18.28492,18.36,0,0,18.28516,176,185,0
25264,59363745,0.3532826,0.00015923,0.3569826,0.3450014,18.33101,18.47092,18.53,0,0,18.47116,166,175,0
25355,59463705,0.3518537,0.000081,0.3545287,0.3450014,18.50415,18.64648,18.71,0,0,18.64672,156,164,0
25446,59563665,0.3517353,0.00017753,0.3524967,0.3450014,18.66761,18.8114,18.87,0,0,18.81164,146,153,0
25535,59663625,0.3497812,0.00011471,0.3512875,0.3450014,18.82139,18.96544,19.01,0,0,18.96568,136,143,0
25624,59763585,0.3508118,0.0001379,0.3508545,0.3450014,18.96546,19.10863,19.15,0,0,19.10888,126,132,0
25714,59863545,0.3492717,0.00009707,0.3486363,0.3450014,19.09982,19.24104,19.28,0,0,19.24129,116,122,0
25803,59963505,0.3472454,0.00017583,0.347242,0.3450014,19.22444,19.36275,19.4,0,0,19.363,107,111,0
25894,60063465,0.3468861,0.00008398,0.3473707,0.3450014,19.33932,19.47378,19.5,0,0,19.47403,97,101,0
25984,60163425,0.3445366,0.00016978,0.3461725,0.3450014,19.44442,19.57427,19.59,0,0,19.57458,88,91,0
26073,60263385,0.3445916,0.00008494,0.3453164,0.3450014,19.53976,19.6645,19.67,0,0,19.66481,78,81,0
26165,60363345,0.3464359,0.00016227,0.3444066,0.3450014,19.6253,19.74435,19.75,0,0,19.74465,69,71,0
26255,60463305,0.344294,0.00008187,0.3437814,0.3450014,19.70105,19.81403,19.81,0,0,19.81433,60,61,0
26348,60563265,0.3549384,0.00023103,0.348449,0.3450014,19.87182,19.87386,19.86,0,0,19.87422,54,53,0
26437,60664058,0.3642699,0.00004789,0.3577928,0.3450014,19.92447,19.92677,19.9,0,0,19.92714,51,48,0
26526,60764018,0.3622814,0.00078276,0.3610693,0.3450014,19.97414,19.97433,19.94,0,0,19.97469,47,44,0
26616,60863978,0.3611603,0.00001973,0.3617746,0.3450014,20.01973,20.01688,19.99,0,0,20.01718,43,39,0
26705,60963938,0.3627296,0.00058669,0.3621052,0.3450014,20.05959,20.05387,20.02,0,0,20.05411,39,35,0
26796,61063898,0.360896,0.00001639,0.3621285,0.3450014,20.09566,20.08626,20.04,0,0,20.0865,34,30,0
26886,61163858,0.3643553,0.00035,0.3628559,0.3450014,20.12704,20.11358,20.06,0,0,20.1137,30,26,0
26975,61263818,0.365503,0.00005847,0.363703,0.3450014,20.15405,20.13712,20.08,0,0,20.13724,26,23,0
27070,61363778,0.3676138,0.00024536,0.3647402,0.3450014,20.17708,20.1561,20.1,0,0,20.15622,23,19,0
27160,61463738,0.3659621,0.00009981,0.3660388,0.3450014,20.19656,20.1722,20.11,0,0,20.1722,20,17,0
27251,61563698,0.3678792,0.00016388,0.367295,0.3450014,20.21295,20.18471,20.12,0,0,20.18471,17,14,0
27340,61663658,0.3694291,0.00009716,0.3689515,0.3450014,20.22666,20.19522,20.12,0,0,20.19522,15,12,0
27429,61763618,0.3704381,0.00027707,0.3695886,0.3450014,20.23779,20.20286,20.13,0,0,20.20274,13,10,0
27519,61863578,0.3727639,0.00006518,0.3708833,0.3450014,20.24726,20.20937,20.13,0,0,20.20925,12,9,0
27608,61963538,0.3722696,0.00022006,0.372026,0.3450014,20.25509,20.21359,20.13,0,0,20.21335,11,7,0
27699,62063498,0.3737773,0.00016236,0.3733476,0.3450014,20.26155,20.21727,20.13,0,0,20.21696,10,7,0
27788,62163458,0.3745994,0.00013968,0.3739164,0.3450014,20.26673,20.21916,20.13,0,0,20.21879,9,6,0
27878,62263418,0.3746386,0.00017378,0.3746818,0.3450014,20.27108,20.22103,20.13,0,0,20.22066,8,5,0
27971,62363378,0.3752819,0.00014254,0.3755944,0.3450014,20.27448,20.22162,20.13,0,0,20.22113,8,5,0
28061,62463338,0.3764822,0.00019544,0.3751569,0.3450014,20.2774,20.22274,20.13,0,0,20.22225,8,5,0
28152,62563298,0.376417,0.00014284,0.3755195,0.3450014,20.27978,20.22288,20.13,0,0,20.22239,7,5,0
28241,62664091,0.3756706,0.00015813,0.3758269,0.3450014,20.28173,20.22369,20.13,0,0,20.22321,7,5,0
28330,62764051,0.3744857,0.00018102,0.3760397,0.3450014,20.28327,20.22375,20.13,0,0,20.22326,7,5,0
28420,62864011,0.3750507,0.0001567,0.3763058,0.3450014,20.28453,20.22461,20.13,0,0,20.22406,7,5,0
28509,62963971,0.3754644,0.00016072,0.3758547,0.3450014,20.28548,20.22489,20.13,0,0,20.22428,7,5,0
28600,63063931,0.376838,0.00015578,0.3763433,0.3450014,20.28633,20.22596,20.13,0,0,20.22535,6,5,0
28689,63163891,0.3763175,0.0001401,0.376358,0.3450014,20.28703,20.22617,20.13,0,0,20.22556,6,5,0
28779,63263851,0.3768724,0.00015593,0.376629,0.3450014,20.2876,20.2271,20.13,0,0,20.22649,6,5,0
28871,63363811,0.373565,0.00015372,0.3765169,0.3450014,20.28806,20.22727,20.13,0,0,20.2266,6,5,0
28961,63463771,0.3774046,0.0001536,0.3765914,0.3450014,20.28843,20.22819,20.13,0,0,20.22752,6,5,0
29052,63563731,0.3789147,0.0001885,0.3769105,0.3450014,20.28874,20.22839,20.13,0,0,20.22766,6,5,0
29141,63663691,0.3745462,0.00012681,0.3762379,0.3450014,20.28899,20.22931,20.13,0,0,20.22858,6,5,0
29230,63763651,0.3747379,0.00014448,0.3762462,0.3450014,20.28918,20.22972,20.13,0,0,20.22905,6,5,0
29320,63863611,0.3735272,0.00012311,0.3757532,0.3450014,20.28933,20.23087,20.13,0,0,20.2302,5,5,0
29409,63963571,0.3764871,0.0002296,0.3762659,0.3450014,20.28947,20.23145,20.13,0,0,20.23078,5,5,0
29500,64063531,0.3738815,0.00011286,0.3766187,0.3450014,20.28956,20.23255,20.13,0,0,20.23182,5,5,0
29589,64163491,0.3745759,0.00020134,0.3762376,0.3450014,20.28966,20.23295,20.13,0,0,20.23228,5,5,0
29679,64263451,0.3756503,0.00010532,0.3757648,0.3450014,20.28971,20.23395,20.13,0,0,20.23328,5,5,0
29771,64363411,0.3752523,0.00019664,0.3760744,0.3450014,20.28976,20.23437,20.14,0,0,20.23376,5,5,0
29861,64463371,0.3774564,0.00010476,0.3766026,0.3450014,20.28981,20.23517,20.14,0,0,20.23456,5,5,0
29952,64563331,0.3758761,0.000218,0.3764227,0.3450014,20.28986,20.23559,20.14,0,0,20.23498,5,5,0
30041,64663291,0.3755053,0.00008482,0.3760872,0.3450014,20.28991,20.23661,20.14,0,0,20.236,5,5,0
30130,64764084,0.3773232,0.00025788,0.3764049,0.3450014,20.28991,20.23713,20.14,0,0,20.23652,5,5,0
30220,64864044,0.3762957,0.00009155,0.3764378,0.3450014,20.28991,20.2381,20.14,0,0,20.23749,5,5,0
30309,64964004,0.3764955,0.00023225,0.3766583,0.3450014,20.28991,20.23849,20.14,0,0,20.23788,5,4,0
30400,65063964,0.3761576,0.00008523,0.37614,0.3450014,20.28991,20.23945,20.14,0,0,20.23884,5,4,0
30489,65163924,0.3760687,0.00024521,0.3761013,0.3450014,20.28991,20.23994,20.15,0,0,20.23933,5,4,0
30579,65263884,0.3774181,0.00008526,0.3761176,0.3450014,20.28991,20.24091,20.15,0,0,20.2403,4,4,0
30671,65363844,0.3765362,0.00023314,0.3761317,0.3450014,20.28991,20.24145,20.15,0,0,20.24084,4,4,0
30761,65463804,0.3762496,0.00008598,0.3764819,0.3450014,20.28991,20.24238,20.15,0,0,20.24177,4,4,0
30852,65563764,0.3768673,0.0002051,0.3765038,0.3450014,20.28991,20.24298,20.15,0,0,20.24237,4,4,0
30941,65663724,0.3767897,0.00008601,0.3767639,0.3450014,20.28991,20.24386,20.15,0,0,20.24325,4,4,0
31030,65763684,0.3757311,0.00021419,0.3763978,0.3450014,20.28991,20.24442,20.16,0,0,20.24381,4,4,0
31120,65863644,0.3754695,0.00013825,0.3762012,0.3450014,20.28991,20.24537,20.16,0,0,20.24476,4,4,0
31209,65963604,0.3753953,0.00011641,0.3758096,0.3450014,20.28991,20.24608,20.16,0,0,20.24547,4,4,0
31300,66063564,0.3782448,0.00016183,0.3763316,0.3450014,20.28991,20.24715,20.16,0,0,20.24654,4,4,0
31389,66163524,0.3755637,0.00018957,0.376623,0.3450014,20.28991,20.24777,20.16,0,0,20.24716,4,4,0
31479,66263484,0.3771397,0.00011915,0.3763751,0.3450014,20.28991,20.24877,20.17,0,0,20.24816,4,4,0
31570,66363444,0.3761607,0.00018668,0.3763109,0.3450014,20.28991,20.24952,20.17,0,0,20.24891,4,4,0
31662,66463404,0.3769378,0.00011909,0.3766741,0.3450014,20.28991,20.25059,20.17,0,0,20.24998,3,3,0
31753,66563364,0.3773112,0.0002034,0.3765725,0.3450014,20.28991,20.25146,20.17,0,0,20.25085,3,3,0
31842,66663324,0.3755754,0.00010711,0.3763222,0.3450014,20.28991,20.25261,20.17,0,0,20.252,3,3,0
31931,66763284,0.3763951,0.00017402,0.3763669,0.3450014,20.28991,20.25351,20.18,0,0,20.2529,3,3,0
32020,66864077,0.3768733,0.00012827,0.3760714,0.3450014,20.28991,20.25452,20.18,0,0,20.25391,3,3,0
32110,66964037,0.3743931,0.00018531,0.3758225,0.3450014,20.28991,20.25531,20.18,0,0,20.2547,3,3,0
32201,67063997,0.3762369,0.00013003,0.3756476,0.3450014,20.28991,20.25639,20.18,0,0,20.25578,3,3,0
32290,67163957,0.3731931,0.00018463,0.3756606,0.3450014,20.28991,20.25732,20.18,0,0,20.25671,3,3,0
32380,67263917,0.3755334,0.00012118,0.3759374,0.3450014,20.28991,20.25832,20.19,0,0,20.25771,3,3,0
32471,67363877,0.3745302,0.00018919,0.3761582,0.3450014,20.28991,20.2591,20.19,0,0,20.25849,3,3,0
32562,67463837,0.3759778,0.00013706,0.3761022,0.3450014,20.28991,20.25998,20.19,0,0,20.25937,3,3,0
32653,67563797,0.375455,0.00017688,0.3756163,0.3450014,20.28991,20.26075,20.19,0,0,20.26014,2,3,0
32742,67663757,0.3755601,0.00014609,0.3756835,0.3450014,20.28991,20.26169,20.19,0,0,20.26108,2,3,0
32831,67763717,0.3760312,0.00014645,0.3756072,0.3450014,20.28991,20.26245,20.21,0,0,20.26184,2,2,0
32920,67863677,0.3766157,0.00011203,0.3764682,0.3450014,20.28991,20.26312,20.21,0,0,20.26251,2,2,0
33010,67963637,0.3759226,0.00018477,0.3758343,0.3450014,20.28991,20.26361,20.21,0,0,20.263,2,2,0
33101,68063597,0.375849,0.00018564,0.3763053,0.3450014,20.28991,20.26416,20.21,0,0,20.26355,2,2,0
33190,68163557,0.3746978,0.00017452,0.3767024,0.3450014,20.28991,20.26461,20.21,0,0,20.264,2,2,0
33280,68263517,0.376669,0.00014341,0.3763715,0.3450014,20.28991,20.26524,20.21,0,0,20.26457,2,2,0
33371,68363477,0.3759995,0.00017992,0.3762392,0.3450014,20.28991,20.26576,20.21,0,0,20.26509,2,2,0
33462,68463437,0.3754853,0.00013378,0.3761611,0.3450014,20.28991,20.26631,20.21,0,0,20.26563,2,2,0
33553,68563397,0.3745972,0.00017491,0.3766585,0.3450014,20.28991,20.26666,20.21,0,0,20.26599,2,2,0
33642,68663357,0.3733767,0.00015575,0.3761878,0.3450014,20.28991,20.26715,20.21,0,0,20.26648,2,2,0
33731,68763317,0.3761408,0.00015295,0.3758602,0.3450014,20.28991,20.26772,20.21,0,0,20.26698,2,2,0
33820,68863277,0.3748315,0.00014687,0.3760465,0.3450014,20.28991,20.26835,20.21,0,0,20.26762,2,2,0
33910,68964070,0.3763314,0.00015101,0.3760129,0.3450014,20.28991,20.26896,20.21,0,0,20.26823,2,2,0
34001,69064030,0.3763475,0.0001516,0.3761212,0.3450014,20.28991,20.26952,20.22,0,0,20.26878,2,2,0
34090,69163990,0.3760676,0.00015175,0.3757335,0.3450014,20.28991,20.27004,20.22,0,0,20.2693,1,2,0
34180,69263950,0.3757088,0.00013503,0.37591,0.3450014,20.28991,20.27067,20.22,0,0,20.26994,1,2,0
34271,69363910,0.3733186,0.00015843,0.3756895,0.3450014,20.28991,20.27134,20.22,0,0,20.27061,1,2,0
34362,69463870,0.3775018,0.00013,0.3752857,0.3450014,20.28991,20.27211,20.22,0,0,20.27137,1,1,0
34453,69563830,0.3769482,0.00014344,0.3752882,0.3450014,20.28991,20.27284,20.22,0,0,20.27211,1,1,0
34542,69663790,0.3736623,0.00014108,0.3756675,0.3450014,20.28991,20.27349,20.23,0,0,20.27275,1,1,0
34631,69763750,0.3759213,0.00014886,0.3752573,0.3450014,20.28991,20.27407,20.23,0,0,20.27334,1,1,0
34720,69863710,0.3750623,0.00016847,0.375733,0.3450014,20.28991,20.27461,20.23,0,0,20.27388,1,1,0
34810,69963670,0.3755133,0.00014392,0.3760555,0.3450014,20.28991,20.27499,20.23,0,0,20.27426,1,1,0
34901,70063630,0.374021,0.00013381,0.3760511,0.3450014,20.28991,20.27533,20.23,0,0,20.2746,1,1,0
34990,70163590,0.3752945,0.00022674,0.3758441,0.3450014,20.28991,20.27559,20.23,0,0,20.27486,1,1,0
35080,70263550,0.3746518,0.00012478,0.375937,0.3450014,20.28991,20.27588,20.23,0,0,20.27515,1,1,0
35171,70363510,0.3759384,0.00017652,0.3756977,0.3450014,20.28991,20.27612,20.23,0,0,20.27538,1,1,0
35262,70463470,0.3761733,0.00013748,0.3757528,0.3450014,20.28991,20.2764,20.25,0,0,20.27567,1,1,0
35353,70563430,0.3761773,0.00016481,0.3758557,0.3450014,20.28991,20.27663,20.25,0,0,20.2759,1,1,0
35442,70663390,0.3770214,0.00013828,0.3761673,0.3450014,20.28991,20.27685,20.25,0,0,20.27612,1,1,0
35531,70763350,0.3748035,0.00014785,0.3762948,0.3450014,20.28991,20.27719,20.25,0,0,20.27645,1,1,0
35620,70863310,0.3747352,0.00015035,0.3758,0.3450014,20.28991,20.27765,20.25,0,0,20.27692,1,1,0
35710,70963270,0.3760139,0.00014138,0.376,0.3450014,20.28991,20.27814,20.25,0,0,20.27741,1,1,0
35801,71064063,0.3755272,0.00015363,0.3764501,0.3450014,20.28991,20.27856,20.25,0,0,20.27783,1,1,0
35890,71164023,0.3772272,0.00015426,0.3767087,0.3450014,20.28991,20.27887,20.25,0,0,20.27814,1,1,0
35980,71263983,0.3763449,0.00019026,0.3764871,0.3450014,20.28991,20.27924,20.25,0,0,20.27851,1,1,0
36071,71363943,0.3756487,0.00014651,0.3764767,0.3450014,20.28991,20.27958,20.26,0,0,20.27884,1,1,0
36162,71463903,0.3758848,0.00016758,0.3758842,0.3450014,20.28991,20.27993,20.26,0,0,20.2792,1,1,0
36254,71563863,0.375275,0.00015721,0.3758338,0.3450014,20.28991,20.28036,20.26,0,0,20.27962,0,1,0
36343,71663823,0.3750778,0.00015923,0.3758805,0.3450014,20.28991,20.28093,20.26,0,0,20.2802,0,1,0
36432,71763783,0.3758836,0.00015831,0.3763348,0.3450014,20.28991,20.28147,20.26,0,0,20.28073,0,0,0
36521,71863743,0.3747159,0.00011656,0.3760105,0.3450014,20.28991,20.28188,20.26,0,0,20.28115,0,0,0
36611,71963703,0.3757241,0.00016084,0.375695,0.3450014,20.28991,20.28239,20.26,0,0,20.28166,0,0,0
36702,72063663,0.3751226,0.00016457,0.3755508,0.3450014,20.28991,20.28291,20.26,0,0,20.28218,0,0,0
36791,72163623,0.3740763,0.00018698,0.3751906,0.3450014,20.28991,20.28339,20.27,0,0,20.28266,0,0,0
36881,72263583,0.3749413,0.00013685,0.3751147,0.3450014,20.28991,20.28389,20.27,0,0,20.28315,0,0,0
36973,72363543,0.3764868,0.0001553,0.3755287,0.3450014,20.28991,20.28438,20.27,0,0,20.28365,0,0,0
37065,72463503,0.3617077,0.00011736,0.369893,0.3450014,20.28947,20.28474,20.27,0,0,20.28401,-1,0,0
37156,72563463,0.3602964,0.00053319,0.3594638,0.3450014,20.28515,20.28325,20.27,0,0,20.28252,-6,-3,0
37245,72663423,0.3606746,0.00119418,0.3620457,0.3450014,20.27597,20.27789,20.26,0,0,20.27716,-11,-7,0
37334,72763383,0.3702089,0.0048978,0.3661553,0.3450014,20.26406,20.26938,20.25,0,0,20.26877,-13,-10,0
37423,72863343,0.3657949,0.00757593,0.3723879,0.3450014,20.25089,20.25842,20.23,0,0,20.25793,-14,-11,0
37513,72963303,0.3763328,0.01480144,0.3789177,0.3450014,20.23738,20.24651,20.22,0,0,20.24627,-14,-13,0
37604,73063263,0.3677213,0.0148159,0.3861322,0.3450014,20.2241,20.23362,20.21,0,0,20.23374,-13,-13,0
37693,73164056,0.3783446,0.01967922,0.3884012,0.3450014,20.21137,20.22049,20.21,0,0,20.2211,-13,-13,0
37783,73264016,0.3697413,0.01654455,0.3921941,0.3450014,20.19939,20.20721,20.18,0,0,20.20837,-12,-13,0
37874,73363976,0.3797936,0.02084258,0.3922879,0.3450014,20.18821,20.1943,20.17,0,0,20.19619,-11,-12,0
37965,73463936,0.3695456,0.01771194,0.3955718,0.3450014,20.17787,20.1818,20.16,0,0,20.18448,-10,-11,0
38056,73563896,0.3805093,0.02327079,0.3940301,0.3450014,20.16835,20.17027,20.15,0,0,20.17387,-9,-10,0
38145,73663856,0.3697551,0.01886922,0.3969584,0.3450014,20.15962,20.15969,20.14,0,0,20.16439,-8,-9,0
38234,73763816,0.3779438,0.02532023,0.3952737,0.3450014,20.15162,20.15003,20.13,0,0,20.15589,-7,-8,0
38323,73863776,0.3695386,0.02023649,0.3976995,0.3450014,20.14432,20.14151,20.12,0,0,20.14871,-6,-7,0
38413,73963736,0.3806085,0.0302726,0.3984362,0.3450014,20.13767,20.13377,20.11,0,0,20.14232,-5,-6,0
38504,74063696,0.3694384,0.02120355,0.3999311,0.3450014,20.13162,20.12698,20.1,0,0,20.13699,-5,-5,0
38594,74163656,0.3768462,0.02574134,0.3963854,0.3450014,20.12611,20.12082,20.1,0,0,20.13248,-4,-4,0
38684,74263616,0.3685917,0.0137105,0.393163,0.3450014,20.12111,20.11545,20.09,0,0,20.12876,-4,-3,0
38775,74363576,0.3707107,0.01436377,0.3865529,0.3450014,20.11655,20.11067,20.09,0,0,20.12574,-3,-3,0
38866,74463536,0.368248,0.00550109,0.382677,0.3450014,20.11246,20.10662,20.08,0,0,20.12346,-3,-2,0
38957,74563496,0.3706598,0.00522071,0.3774473,0.3450014,20.10886,20.10288,20.08,0,0,20.1215,-2,-2,0
39046,74663456,0.3743543,0.0009377,0.3763608,0.3450014,20.10576,20.09949,20.07,0,0,20.11994,-2,-2,0
39136,74763416,0.3712686,0.00067475,0.3755825,0.3450014,20.1031,20.09581,20.07,0,0,20.1179,-1,-2,0
39225,74863376,0.3761514,0.00014839,0.3757797,0.3450014,20.10085,20.09239,20.07,0,0,20.11626,-1,-1,0
39315,74963336,0.3726708,0.00008556,0.3765527,0.3450014,20.09895,20.08871,20.07,0,0,20.11422,0,-1,0
39406,75063296,0.3791014,0.00042564,0.3770186,0.3450014,20.09736,20.08545,20.06,0,0,20.11255,0,-1,0
39495,75164089,0.3752591,0.00002944,0.3771747,0.3450014,20.09603,20.0822,20.06,0,0,20.11083,0,-1,0
39585,75264049,0.3806641,0.00084054,0.3782746,0.3450014,20.09493,20.07942,20.06,0,0,20.10945,0,-1,0
39676,75364009,0.3763014,0.00013638,0.378369,0.3450014,20.09402,20.07679,20.06,0,0,20.10829,0,0,0
39768,75463969,0.3808835,0.00105566,0.3787245,0.3450014,20.09327,20.07482,20.06,0,0,20.1076,1,0,0
39859,75563929,0.3752738,0.00030237,0.378512,0.3450014,20.09265,20.07323,20.06,0,0,20.10729,1,0,0
39948,75663889,0.380082,0.00140852,0.3785044,0.3450014,20.09215,20.07233,20.06,0,0,20.10755,1,0,0
40037,75763849,0.3736696,0.00042772,0.3784829,0.3450014,20.09174,20.07177,20.06,0,0,20.10815,1,1,0
40126,75863809,0.379675,0.00166926,0.3779147,0.3450014,20.09141,20.07192,20.06,0,0,20.10939,1,1,0
40216,75963769,0.3753157,0.00044754,0.3776073,0.3450014,20.09113,20.07238,20.06,0,0,20.11083,1,1,0
40307,76063729,0.3778779,0.00195059,0.3771536,0.3450014,20.09091,20.07326,20.07,0,0,20.11269,1,1,0
40396,76163689,0.3729413,0.00043848,0.3773799,0.3450014,20.09073,20.07415,20.07,0,0,20.11443,1,1,0
40486,76263649,0.3770849,0.00193176,0.3770846,0.3450014,20.09059,20.07536,20.07,0,0,20.1165,1,1,0
40577,76363609,0.373863,0.0004673,0.3768949,0.3450014,20.09048,20.07662,20.07,0,0,20.11849,1,1,0
40669,76463569,0.3773776,0.00203404,0.3767947,0.3450014,20.09038,20.07801,20.08,0,0,20.12062,1,1,0
40760,76563529,0.3738772,0.00049058,0.3767685,0.3450014,20.0903,20.07935,20.08,0,0,20.12263,1,1,0
40850,76663489,0.3758083,0.00180531,0.3768005,0.3450014,20.09025,20.08073,20.08,0,0,20.12461,0,1,0
40939,76763449,0.3737942,0.00036857,0.3763294,0.3450014,20.0902,20.08206,20.08,0,0,20.12649,0,1,0
41028,76863409,0.3777563,0.0015873,0.3768025,0.3450014,20.09015,20.08327,20.08,0,0,20.12832,0,1,0
41118,76963369,0.3723816,0.00029734,0.3761215,0.3450014,20.0901,20.08456,20.09,0,0,20.12997,0,1,0
41209,77063329,0.3772495,0.00142667,0.3763239,0.3450014,20.09008,20.0857,20.09,0,0,20.1316,0,0,0
41298,77163289,0.3748052,0.00024137,0.3759766,0.3450014,20.09008,20.08688,20.09,0,0,20.13321,0,0,0
41388,77264082,0.3764912,0.00144225,0.3761913,0.3450014,20.09008,20.0879,20.09,0,0,20.13459,0,0,0
41480,77364042,0.3787122,0.00019231,0.3765762,0.3450014,20.09008,20.08891,20.09,0,0,20.13591,0,0,0
41570,77464002,0.3784719,0.00084418,0.3768502,0.3450014,20.09027,20.08992,20.09,0,0,20.13729,0,0,0
41662,77563962,0.3770891,0.00028944,0.3765621,0.3450014,20.0907,20.09116,20.09,0,0,20.13877,0,0,0
41751,77663922,0.3747247,0.00025088,0.3763376,0.3450014,20.09126,20.09233,20.1,0,0,20.1403,0,0,0
41840,77763882,0.3790461,0.00433534,0.3774633,0.3450014,20.09188,20.09368,20.1,0,0,20.1419,0,0,0
41929,77863842,0.3734168,0.00457704,0.3795262,0.3450014,20.09256,20.09506,20.1,0,0,20.14364,0,0,0
42018,77963802,0.3810727,0.01409763,0.3834338,0.3450014,20.09322,20.09653,20.1,0,0,20.14548,0,0,0
42110,78063762,0.369223,0.01301575,0.3868342,0.3450014,20.09384,20.09806,20.1,0,0,20.14743,0,0,0
42199,78163722,0.3791711,0.022829,0.3911649,0.3450014,20.09443,20.09954,20.1,0,0,20.14947,0,0,0
42289,78263682,0.3683394,0.0160591,0.3916101,0.3450014,20.095,20.10095,20.1,0,0,20.15149,0,0,0
42380,78363642,0.3793871,0.02550289,0.3933379,0.3450014,20.09551,20.10225,20.11,0,0,20.15358,0,0,0
42471,78463602,0.3665808,0.01819435,0.3935245,0.3450014,20.09596,20.10346,20.11,0,0,20.15559,0,0,0
42563,78563562,0.3793171,0.0281547,0.3952116,0.3450014,20.09638,20.10447,20.11,0,0,20.15751,0,0,0
42652,78663522,0.3662199,0.01969185,0.39536,0.3450014,20.09677,20.10542,20.11,0,0,20.15943,0,0,0
42741,78763482,0.3784241,0.03061694,0.3963458,0.3450014,20.09715,20.10634,20.11,0,0,20.16146,0,0,0
42830,78863442,0.3680307,0.02136502,0.3974296,0.3450014,20.09747,20.10716,20.11,0,0,20.16343,0,0,0
