LineNo,TimeUS,TPD,PD,DVD,TVD,VD,DAD,TAD,AD,labels
19886,53363646,-4.426702,-4.897722,-2.499395,-2.028375,-2.045628,-0.01811476,0.06937492,-0.08303928,0
19978,53463606,-4.641791,-5.107789,-2.499992,-2.033994,-2.047413,-0.00074429,0.06944672,0.02048206,0
20068,53563566,-4.858266,-5.318096,-2.5,-2.04017,-2.049629,0,0.05212391,-0.01238441,0
20157,53663526,-5.076056,-5.528949,-2.5,-2.047107,-2.052628,0,0.03241985,-0.01534271,0
20247,53763486,-5.29511,-5.740063,-2.5,-2.055047,-2.055176,0,0.00577972,-0.01749992,0
20336,53863446,-5.515378,-5.951676,-2.5,-2.063701,-2.059794,0,-0.01339909,-0.02939415,0
20427,53963406,-5.736813,-6.163621,-2.5,-2.073191,-2.065132,0,-0.03329092,-0.06687641,0
20516,54063366,-5.959366,-6.376224,-2.5,-2.083141,-2.070039,0,-0.05711689,-0.0225687,0
20606,54163326,-6.182999,-6.589272,-2.5,-2.093727,-2.077939,0,-0.07381575,-0.07774734,0
20698,54263286,-6.407664,-6.803157,-2.5,-2.104507,-2.08597,0,-0.09040487,-0.0581646,0
20787,54364079,-6.633324,-7.017705,-2.5,-2.115619,-2.094994,0,-0.09657773,-0.09072399,0
20879,54464039,-6.85994,-7.233284,-2.5,-2.126656,-2.102575,0,-0.1090872,-0.05314445,0
20969,54563999,-7.087471,-7.449501,-2.5,-2.13797,-2.113504,0,-0.114499,-0.07862568,0
21058,54663959,-7.315886,-7.668597,-2.5,-2.147288,-2.123115,0,-0.1192775,-0.1012459,0
21147,54763919,-7.545145,-7.886552,-2.5,-2.158592,-2.133243,0,-0.1255092,-0.1343098,0
21237,54863879,-7.775218,-8.105731,-2.5,-2.169487,-2.143324,0,-0.1293378,-0.09473419,0
21328,54963839,-8.006073,-8.325644,-2.5,-2.180429,-2.155596,0,-0.1277689,-0.1328354,0
21417,55063799,-8.23768,-8.546904,-2.5,-2.190777,-2.164725,0,-0.1264824,-0.06820965,0
21507,55163759,-8.470009,-8.768852,-2.5,-2.201157,-2.177171,0,-0.1238788,-0.09961987,0
21598,55263719,-8.703031,-8.992192,-2.5,-2.210838,-2.187382,0,-0.1214639,-0.1039362,0
21688,55363679,-8.936717,-9.216306,-2.5,-2.220411,-2.199675,0,-0.1100785,-0.1463451,0
21781,55463639,-9.171042,-9.441797,-2.5,-2.229246,-2.209522,0,-0.1023239,-0.1082811,0
21870,55563599,-9.405984,-9.667925,-2.5,-2.238059,-2.218138,0,-0.1025357,-0.06960678,0
21959,55663559,-9.641517,-9.895155,-2.5,-2.246362,-2.225863,0,-0.1063493,-0.05161476,0
22048,55763519,-9.877617,-10.1228,-2.5,-2.254814,-2.234687,0,-0.1035242,-0.0231657,0
22138,55863479,-10.11426,-10.35171,-2.5,-2.262548,-2.244479,0,-0.09574281,-0.08689404,0
22229,55963439,-10.35143,-10.58101,-2.5,-2.270422,-2.253259,0,-0.08688668,-0.07628918,0
22318,56063399,-10.5891,-10.81148,-2.5,-2.277627,-2.260907,0,-0.08240597,-0.06864071,0
22409,56163359,-10.82726,-11.04235,-2.5,-2.284913,-2.269358,0,-0.08025207,-0.1138353,0
22500,56263319,-11.06588,-11.27437,-2.5,-2.291515,-2.275631,0,-0.07850602,-0.0325079,0
22590,56363279,-11.30495,-11.50682,-2.5,-2.298132,-2.28408,0,-0.07056627,-0.1080971,0
22683,56464072,-11.54445,-11.74041,-2.5,-2.304034,-2.291531,0,-0.06201227,-0.06700325,0
22772,56564032,-11.78435,-11.97429,-2.5,-2.31006,-2.296415,0,-0.06198347,-0.05726528,0
22861,56663992,-12.02466,-12.20919,-2.5,-2.315471,-2.303582,0,-0.05870724,-0.119072,0
22950,56763952,-12.26534,-12.44627,-2.5,-2.319073,-2.311061,0,-0.04330217,-0.05826473,0
23040,56863912,-12.50639,-12.68238,-2.5,-2.324008,-2.315569,0,-0.04194595,-0.03663349,0
23131,56963872,-12.74779,-12.9184,-2.5,-2.32939,-2.31933,0,-0.04527735,-0.01118851,0
23220,57063832,-12.98953,-13.1552,-2.5,-2.334331,-2.323368,0,-0.05229747,-0.02822399,0
23310,57163792,-13.23159,-13.39197,-2.5,-2.33962,-2.330098,0,-0.04984082,-0.07884312,0
23401,57263752,-13.47397,-13.62962,-2.5,-2.344344,-2.333455,0,-0.05346911,-0.0463953,0
23491,57363712,-13.71664,-13.86721,-2.5,-2.349431,-2.338603,0,-0.05461045,-0.07152271,0
23584,57463672,-13.9596,-14.10576,-2.5,-2.353837,-2.343836,0,-0.05147526,-0.08085346,0
23673,57563632,-14.20284,-14.34437,-2.5,-2.358473,-2.349929,0,-0.04773679,-0.09435558,0
23762,57663592,-14.44634,-14.58402,-2.5,-2.36232,-2.35383,0,-0.04507175,0.00411797,0
23851,57763552,-14.6901,-14.82346,-2.5,-2.366638,-2.357015,0,-0.05078118,-0.04100132,0
23941,57863512,-14.9341,-15.0638,-2.5,-2.370296,-2.362277,0,-0.04616889,-0.06211853,0
24032,57963472,-15.17834,-15.30399,-2.5,-2.374343,-2.366464,0,-0.04546143,-0.05890846,0
24121,58063432,-15.4228,-15.5458,-2.499949,-2.37695,-2.371486,0.00293963,-0.02904068,-0.04165649,0
24211,58163392,-15.66743,-15.78672,-2.498395,-2.3791,-2.373318,0.03650405,0.00769977,0.02099991,0
24302,58263352,-15.91188,-16.02897,-2.491266,-2.37417,-2.374874,0.1153405,0.105085,0.01845455,0
24392,58363312,-16.1554,-16.27038,-2.475188,-2.360204,-2.368405,0.2129852,0.2381888,0.07317448,0
24485,58463272,-16.39706,-16.51158,-2.449478,-2.334965,-2.353607,0.3110982,0.3827823,0.158452,0
24574,58564065,-16.63591,-16.75031,-2.414112,-2.299718,-2.328036,0.4092855,0.5385654,0.3322563,0
24663,58664025,-16.87098,-16.98669,-2.369069,-2.253361,-2.292638,0.5075425,0.6898783,0.4458818,0
24752,58763985,-17.10131,-17.21857,-2.314331,-2.197071,-2.248768,0.6058682,0.8457918,0.4777508,0
24842,58863945,-17.32594,-17.44795,-2.249876,-2.127865,-2.193697,0.7042624,1.007242,0.5510645,0
24933,58963905,-17.54387,-17.66902,-2.175691,-2.050551,-2.124169,0.8027168,1.156521,0.7743015,0
25022,59063865,-17.75416,-17.88315,-2.091774,-1.962787,-2.043928,0.900021,1.293875,0.8926401,0
25112,59163825,-17.95585,-18.08858,-1.999122,-1.866395,-1.954616,0.9726498,1.401207,0.949626,0
25203,59263785,-18.14823,-18.28492,-1.901547,-1.764862,-1.856144,0.9987652,1.451972,1.057937,0
25293,59363745,-18.33101,-18.47092,-1.802881,-1.662974,-1.752413,0.9999999,1.448179,1.034628,0
25386,59463705,-18.50415,-18.64648,-1.704144,-1.561817,-1.64611,0.9999999,1.427716,1.054348,0
25475,59563665,-18.66761,-18.8114,-1.605359,-1.461575,-1.539282,0.9999999,1.398272,1.109253,0
25564,59663625,-18.82139,-18.96544,-1.506529,-1.36248,-1.432352,0.9999999,1.358052,1.08592,0
25653,59763585,-18.96546,-19.10863,-1.40765,-1.264481,-1.324407,0.9999999,1.312916,1.078545,0
25743,59863545,-19.09982,-19.24104,-1.308726,-1.167505,-1.220473,0.9999999,1.280061,1.111595,0
25834,59963505,-19.22444,-19.36275,-1.209761,-1.07145,-1.118662,0.9999999,1.246125,1.061453,0
25923,60063465,-19.33932,-19.47378,-1.110755,-0.9762874,-1.014714,0.9999999,1.204022,1.043254,0
26013,60163425,-19.44442,-19.57427,-1.01171,-0.8818617,-0.915177,0.9999999,1.171159,0.992815,0
26104,60263385,-19.53976,-19.6645,-0.9126284,-0.7878835,-0.8153352,0.9999999,1.145941,0.9998207,0
26194,60363345,-19.6253,-19.74435,-0.8135111,-0.6944669,-0.7168074,0.9999999,1.122864,1.068224,0
26288,60463305,-19.81403,-19.81403,-0.6198878,-0.6198878,-0.6198878,1,1,1.005937,0
26377,60563265,-19.87182,-19.87386,-0.5442628,-0.5422217,-0.5381775,0.5,0.4915827,0.7030048,0
26466,60664058,-19.92447,-19.92677,-0.5132835,-0.5109849,-0.4859527,0.2818708,0.1911451,0.5011482,0
26555,60764018,-19.97414,-19.97433,-0.4778561,-0.4776694,-0.440358,0.4151573,0.2444238,0.4492941,0
26645,60863978,-20.01973,-20.01688,-0.4329168,-0.4357696,-0.3936753,0.4754045,0.2688307,0.4628963,0
26736,60963938,-20.05959,-20.05387,-0.3847422,-0.3904611,-0.3500066,0.4836411,0.2781529,0.4445705,0
26825,61063898,-20.09566,-20.08626,-0.3368664,-0.3462671,-0.3094026,0.4696954,0.277683,0.3707237,0
26915,61163858,-20.12704,-20.11358,-0.291329,-0.3047933,-0.2691784,0.4381495,0.2571866,0.3941536,0
27007,61263818,-20.15405,-20.13712,-0.2494458,-0.2663721,-0.2312973,0.3975119,0.2220997,0.3980093,0
27099,61363778,-20.17708,-20.1561,-0.211833,-0.2328095,-0.1980654,0.3533905,0.1818881,0.3560181,0
27191,61463738,-20.19656,-20.1722,-0.1786544,-0.2030136,-0.1703255,0.309293,0.1429732,0.2336626,0
27280,61563698,-20.21295,-20.18471,-0.1497916,-0.1780289,-0.1441952,0.2674018,0.1000047,0.2410078,0
27369,61663658,-20.22666,-20.19522,-0.12496,-0.1563931,-0.1235022,0.2288994,0.06118242,0.1471415,0
27458,61763618,-20.23779,-20.20286,-0.1038128,-0.1387444,-0.1057305,0.192786,0.02638241,0.149087,0
27548,61863578,-20.24726,-20.20937,-0.0860195,-0.1239101,-0.09171212,0.162974,0.00134293,0.14433,0
27639,61963538,-20.25509,-20.21359,-0.07102225,-0.1125213,-0.07979407,0.136932,-0.02488701,0.05934525,0
27728,62063498,-20.26155,-20.21727,-0.05845382,-0.1027312,-0.07158263,0.1144433,-0.04612245,0.03120518,0
27818,62163458,-20.26673,-20.21916,-0.04798084,-0.09555531,-0.06346384,0.09446897,-0.06414197,0.05363369,0
27909,62263418,-20.27108,-20.22103,-0.03933605,-0.0893922,-0.05993003,0.07845335,-0.07257202,0.01025963,0
28000,62363378,-20.27448,-20.22161,-0.03219674,-0.08505807,-0.05753825,0.0639691,-0.07955347,-0.04811478,0
28092,62463338,-20.2774,-20.22274,-0.02635111,-0.08100443,-0.05589472,0.05297523,-0.07433836,0.01681805,0
28181,62563298,-20.27978,-20.22288,-0.0215186,-0.07841679,-0.05502657,0.04371348,-0.07424119,0.0168581,0
28270,62664091,-20.28172,-20.22369,-0.01753622,-0.07556844,-0.05482635,0.03596909,-0.06918555,-0.02093506,0
28359,62764051,-20.28327,-20.22375,-0.01427479,-0.07379505,-0.05523735,0.02932308,-0.06386732,-0.02212048,0
28449,62864011,-20.28453,-20.22461,-0.01160971,-0.07153524,-0.05710177,0.02386763,-0.05388557,-0.04105091,0
28540,62963971,-20.28547,-20.22489,-0.00946978,-0.07005816,-0.05803374,0.01907775,-0.0432134,-0.01166153,0
28629,63063931,-20.28633,-20.22596,-0.00773056,-0.06810043,-0.05771258,0.01572547,-0.03765966,0.00093365,0
28718,63163891,-20.28703,-20.22617,-0.0062982,-0.06715635,-0.05687569,0.01292815,-0.03693314,0.00751209,0
28810,63263851,-20.2876,-20.2271,-0.00512198,-0.06561881,-0.0560801,0.01061448,-0.03406897,0.0024519,0
28900,63363811,-20.28806,-20.22727,-0.00415835,-0.06494815,-0.05687787,0.00868803,-0.03316292,-0.06848717,0
28992,63463771,-20.28843,-20.22819,-0.00337101,-0.06361882,-0.056295,0.00707358,-0.03025275,0.02367878,0
29081,63563731,-20.28874,-20.22839,-0.00272919,-0.06307953,-0.05521657,0.00577701,-0.03105297,0.00529385,0
29170,63663691,-20.28899,-20.22931,-0.00220657,-0.06188064,-0.05757901,0.00471213,-0.02278539,-0.05108261,0
29259,63763651,-20.28918,-20.22972,-0.00178199,-0.0612461,-0.05764039,0.0037906,-0.01544608,-0.0355444,0
29349,63863611,-20.28933,-20.23087,-0.00144045,-0.05990603,-0.05944614,0.00303629,-0.00516937,-0.05041695,0
29440,63963571,-20.28947,-20.23145,-0.00116275,-0.05918399,-0.05699224,0.00249792,-0.00432698,0.01932907,0
29529,64063531,-20.28956,-20.23255,-0.00093983,-0.05795399,-0.05677316,0.00197548,-0.00535169,-0.05978107,0
29618,64163491,-20.28966,-20.23295,-0.00075912,-0.05747176,-0.05570928,0.00166363,-0.00578268,-0.02588367,0
29710,64263451,-20.28971,-20.23395,-0.00061166,-0.05637459,-0.05587835,0.00127496,-0.00162831,0.01303864,0
29800,64363411,-20.28976,-20.23437,-0.00049814,-0.05588877,-0.05517991,0.0010108,-0.00282367,-0.04843044,0
29892,64463371,-20.28981,-20.23517,-0.00040551,-0.05504296,-0.05247741,0.00085133,-0.01175172,0.00596714,0
29981,64563331,-20.28986,-20.23559,-0.00032559,-0.05459317,-0.05253913,0.00074806,-0.01134282,-0.0187645,0
30070,64663291,-20.2899,-20.23661,-0.0002548,-0.05355314,-0.05299379,0.00067529,-0.00569088,-0.01757431,0
30159,64764084,-20.28991,-20.23713,-0.00019756,-0.05298198,-0.05111281,0.00044157,-0.0070226,0.02281857,0
30249,64864044,-20.28991,-20.2381,-0.00016267,-0.05197297,-0.05058163,0.00026656,-0.00661777,0.01916409,0
30340,64964004,-20.28991,-20.23849,-0.00014161,-0.05156495,-0.04953506,0.00016093,-0.00896568,-0.00824928,0
30429,65063964,-20.28991,-20.23945,-0.0001289,-0.05059399,-0.04974367,0.00009719,-0.00384915,0.0019207,0
30518,65163924,-20.28991,-20.23994,-0.00012122,-0.0500907,-0.0494949,0.00005869,-0.00265931,-0.0136013,0
30610,65263884,-20.28991,-20.24091,-0.00011659,-0.04912293,-0.04835649,0.00003545,-0.00036701,0.04632378,0
30700,65363844,-20.28991,-20.24145,-0.00011379,-0.04858058,-0.04834569,0.0000214,-0.00041768,-0.00739479,0
30792,65463804,-20.28991,-20.24238,-0.0001121,-0.04764261,-0.04699831,0.00001292,-0.00407203,-0.00847149,0
30881,65563764,-20.28991,-20.24298,-0.00011108,-0.04703856,-0.0453073,0.0000078,-0.00506746,0.00578499,0
30970,65663724,-20.28991,-20.24386,-0.00011046,-0.04616392,-0.04425329,0.00000471,-0.00913742,0.00467396,0
31059,65763684,-20.28991,-20.24442,-0.00011009,-0.04559715,-0.0447242,0.00000286,-0.00445716,-0.02729797,0
31149,65863644,-20.28991,-20.24537,-0.00010987,-0.04465088,-0.04497732,0.00000174,-0.00099562,-0.00209045,0
31240,65963604,-20.28991,-20.24608,-0.00010973,-0.04394152,-0.04445633,-0.00000067,0.00172586,0.00575447,0
31329,66063564,-20.28991,-20.24715,-0.00010965,-0.04286722,-0.04173603,0.00000065,-0.00182413,0.0736742,0
31418,66163524,-20.28991,-20.24777,-0.0001096,-0.04225193,-0.04132538,0.00000039,-0.0069238,-0.03676987,0
31510,66263484,-20.28991,-20.24877,-0.00010957,-0.04124971,-0.04021354,0.00000027,-0.00338837,0.02220249,0
31600,66363444,-20.28991,-20.24952,-0.00010955,-0.04049896,-0.0407549,0.00000016,-0.00079605,-0.01237774,0
31693,66463404,-20.28991,-20.25059,-0.00010954,-0.03943083,-0.03990939,0.0000001,0.00011104,-0.02477646,0
31782,66563364,-20.28991,-20.25146,-0.00010954,-0.0385568,-0.03897574,0.00000007,0.00154467,0.00640774,0
31871,66663324,-20.28991,-20.25261,-0.00010953,-0.03741056,-0.03852971,0.00000006,0.00392761,-0.0159111,0
31960,66763284,-20.28991,-20.25351,-0.00010953,-0.03651456,-0.03715273,0.00000006,0.00380212,0.01624107,0
32049,66864077,-20.28991,-20.25452,-0.00010953,-0.03549893,-0.03609795,0.00000004,0.00508825,0.03176403,0
32141,66964037,-20.28991,-20.25531,-0.00010953,-0.03470792,-0.03668623,0.00000004,0.0065689,-0.03010273,0
32230,67063997,-20.28991,-20.25639,-0.00010953,-0.0336276,-0.03542636,0.00000005,0.01080252,0.00954533,0
32319,67163957,-20.28991,-20.25732,-0.00010953,-0.03269742,-0.03603751,0.00000003,0.01358851,-0.05058575,0
32411,67263917,-20.28991,-20.25832,-0.00010953,-0.03169766,-0.0344282,0.00000003,0.01155996,-0.02333069,0
32500,67363877,-20.28991,-20.2591,-0.00010953,-0.03091763,-0.03275879,0.00000002,0.00885608,-0.02570534,0
32593,67463837,-20.28991,-20.25998,-0.00010952,-0.03004482,-0.03161399,0.00000001,0.00776007,0.01467896,0
32682,67563797,-20.28991,-20.26075,-0.00010952,-0.02927334,-0.03181747,0.00000001,0.01105904,0.00654221,0
32771,67663757,-20.28991,-20.26169,-0.00010953,-0.02833341,-0.03143814,0.00000004,0.01216872,-0.00693226,0
32860,67763717,-20.28991,-20.26245,-0.00010953,-0.0275668,-0.02869921,0.00000003,0.0096754,0.03550053,0
32949,67863677,-20.28991,-20.26312,-0.00010952,-0.02689663,-0.02753968,0.00000002,0.00140663,-0.0083189,0
33041,67963637,-20.28991,-20.26361,-0.00010953,-0.0264108,-0.02640996,0.00000004,0.0016185,0.01087952,0
33130,68063597,-20.28991,-20.26416,-0.00010953,-0.02585782,-0.02559793,0.00000002,-0.00229711,-0.00421429,0
33219,68163557,-20.28991,-20.26461,-0.00010953,-0.0254147,-0.02512424,0.00000003,-0.00471561,-0.04964352,0
33311,68263517,-20.28991,-20.26524,-0.00010953,-0.0247775,-0.02483312,0.00000003,-0.00032249,-0.02011871,0
33400,68363477,-20.28991,-20.26576,-0.00010953,-0.02426114,-0.02374694,0.00000005,-0.0000641,0.02652168,0
33493,68463437,-20.28991,-20.26631,-0.00010953,-0.02371549,-0.02406839,0.00000007,0.00026422,-0.00389385,0
33582,68563397,-20.28991,-20.26666,-0.00010953,-0.0233566,-0.02214056,0.00000006,-0.00682658,-0.03787041,0
33671,68663357,-20.28991,-20.26715,-0.00010953,-0.02286832,-0.02417043,0.00000005,-0.00086704,-0.06749916,0
33760,68763317,-20.28991,-20.26771,-0.00010954,-0.0223068,-0.02238543,0.00000008,0.00239577,0.04255295,0
33849,68863277,-20.28991,-20.26835,-0.00010954,-0.02167081,-0.02322684,0.00000007,0.00421798,-0.03577137,0
33941,68964070,-20.28991,-20.26896,-0.00010953,-0.0210568,-0.02168392,0.00000004,0.00558043,0.01885796,0
34030,69064030,-20.28991,-20.26952,-0.00010953,-0.02050504,-0.02124912,0.00000004,0.00249857,-0.00030041,0
34119,69163990,-20.28991,-20.27004,-0.00010953,-0.01998501,-0.02085637,0.00000003,0.00590068,0.04110909,0
34211,69263950,-20.28991,-20.27067,-0.00010952,-0.01934781,-0.02114352,0.00000002,0.00843513,-0.00445175,0
34300,69363910,-20.28991,-20.27134,-0.00010953,-0.01868008,-0.02124294,0.00000002,0.00999033,-0.0410738,0
34393,69463870,-20.28991,-20.27211,-0.00010952,-0.01791592,-0.01961878,0.00000001,0.01216412,0.08893299,0
34482,69563830,-20.28991,-20.27284,-0.00010953,-0.01717984,-0.01973499,0.00000004,0.01474156,0.03668785,0
34571,69663790,-20.28991,-20.27349,-0.00010953,-0.01653653,-0.01904388,0.00000003,0.01013997,-0.04978752,0
34660,69763750,-20.28991,-20.27407,-0.00010952,-0.01595303,-0.01824532,0.00000002,0.01046492,0.02555561,0
34749,69863710,-20.28991,-20.27461,-0.00010953,-0.01541349,-0.016588,0.00000005,0.0066981,-0.0030756,0
34841,69963670,-20.28991,-20.27499,-0.00010953,-0.01503018,-0.01536359,0.00000003,0.00130508,-0.02218246,0
34930,70063630,-20.28991,-20.27533,-0.00010953,-0.01468839,-0.0144919,0.00000004,-0.0017749,-0.056427,0
35019,70163590,-20.28991,-20.27559,-0.00010953,-0.01442837,-0.01452501,0.00000002,-0.00358681,-0.02887917,0
35111,70263550,-20.28991,-20.27588,-0.00010952,-0.01413906,-0.01433855,0.00000001,-0.0032028,-0.0143919,0
35200,70363510,-20.28991,-20.27612,-0.00010953,-0.01390469,-0.01316133,0.00000002,-0.00180006,0.04533195,0
35293,70463470,-20.28991,-20.2764,-0.00010952,-0.01362027,-0.01344559,0.00000001,0.00035611,0.02429295,0
35382,70563430,-20.28991,-20.27663,-0.00010952,-0.01339077,-0.01355006,0.00000001,0.00074722,0.02144432,0
35471,70663390,-20.28991,-20.27685,-0.00010953,-0.01317227,-0.01245506,0.00000003,-0.00243732,0.03659058,0
35560,70763350,-20.28991,-20.27719,-0.00010953,-0.01283658,-0.01347915,0.00000003,-0.00095466,-0.03992653,0
35649,70863310,-20.28991,-20.27765,-0.00010953,-0.01237027,-0.01341096,0.00000003,0.00245862,-0.01875114,0
35741,70963270,-20.28991,-20.27814,-0.00010953,-0.01188199,-0.01258162,0.00000004,0.00235733,0.00764084,0
35830,71064063,-20.28991,-20.27856,-0.00010953,-0.01145963,-0.01132477,0.00000004,-0.00158848,-0.01855373,0
35919,71164023,-20.28991,-20.27887,-0.00010953,-0.01114835,-0.01087369,0.00000004,-0.00372831,0.00259495,0
36011,71263983,-20.28991,-20.27924,-0.00010953,-0.01078214,-0.01096991,0.00000007,-0.00113703,-0.01569653,0
36100,71363943,-20.28991,-20.27958,-0.00010953,-0.01044645,-0.01084862,0.00000005,-0.0005779,-0.00666332,0
36194,71463903,-20.28991,-20.27993,-0.00010953,-0.01009366,-0.01158122,0.00000005,0.00313754,0.00144196,0
36283,71563863,-20.28991,-20.28036,-0.00010953,-0.00966641,-0.01143636,0.00000003,0.00546317,-0.00358868,0
36372,71663823,-20.28991,-20.28093,-0.00010953,-0.0090878,-0.0122944,0.00000005,0.01083877,-0.0217762,0
36461,71763783,-20.28991,-20.28147,-0.00010953,-0.00855557,-0.00923997,0.00000003,0.00620236,0.00204945,0
36550,71863743,-20.28991,-20.28188,-0.00010952,-0.00813809,-0.00944721,0.00000002,0.0048656,-0.01481819,0
36642,71963703,-20.28991,-20.28239,-0.00010953,-0.00762906,-0.00930587,0.00000004,0.00897187,0.00520611,0
36731,72063663,-20.28991,-20.28291,-0.00010953,-0.0071127,-0.00977808,0.00000004,0.01252603,0.00006676,0
36820,72163623,-20.28991,-20.28339,-0.00010953,-0.00663175,-0.0092787,0.00000006,0.01392004,0.02549744,0
36912,72263583,-20.28991,-20.28389,-0.00010953,-0.00613614,-0.0094771,0.00000005,0.01714197,0.0172224,0
37002,72363543,-20.28991,-20.28438,-0.00010953,-0.0056381,-0.00819666,0.00000005,0.01403622,0.03290462,0
37096,72463503,-20.28947,-20.28474,0.01639047,0.01166147,-0.00132055,0.4125,0.4538314,0.1803808,0
37185,72563463,-20.28515,-20.28325,0.0713174,0.06941798,0.0325429,0.4890958,0.6458051,0.4608831,0
37274,72663423,-20.27597,-20.27789,0.108469,0.1103904,0.07020748,0.2645244,0.4616871,0.2601833,0
37363,72763383,-20.26406,-20.26937,0.1273473,0.1326611,0.1007407,0.1202681,0.2934888,0.3385315,0
37452,72863343,-20.25089,-20.25842,0.1345939,0.1421207,0.1198111,0.02960577,0.1577456,0.1304426,0
37544,72963303,-20.23738,-20.24651,0.1346532,0.1437816,0.1323485,-0.02570348,0.04809665,0.1996651,0
37633,73063263,-20.2241,-20.23362,0.1304578,0.1399769,0.1364269,-0.05811276,-0.02976396,-0.1217098,0
37722,73164056,-20.21137,-20.22049,0.1237245,0.1328419,0.1383374,-0.07502765,-0.08818965,0.1216965,0
37814,73264016,-20.19938,-20.20721,0.1159519,0.1237742,0.1329879,-0.08339681,-0.1242527,-0.2021399,0
37903,73363976,-20.18821,-20.1943,0.1075042,0.1135943,0.1273268,-0.08487158,-0.1459404,0.078228,0
37996,73463936,-20.17787,-20.1818,0.09923585,0.1031592,0.1173584,-0.08375864,-0.1571149,-0.2707567,0
38085,73563896,-20.16835,-20.17027,0.09117623,0.09309518,0.1070881,-0.08040401,-0.1487686,0.07095051,0
38174,73663856,-20.15962,-20.15969,0.08338482,0.08345318,0.09558083,-0.0752186,-0.1403599,-0.2182322,0
38263,73763816,-20.15162,-20.15003,0.07651892,0.07492957,0.08515202,-0.07192347,-0.1228304,0.04454136,0
38352,73863776,-20.14432,-20.14151,0.06962539,0.06682021,0.07267768,-0.06586587,-0.1033509,-0.2327404,0
38444,73963736,-20.13767,-20.13377,0.06344795,0.05955024,0.0660179,-0.06098325,-0.09066902,0.08015537,0
38533,74063696,-20.13162,-20.12698,0.05772215,0.05308959,0.05553187,-0.05630812,-0.07415103,-0.1717854,0
38623,74163656,-20.12611,-20.12082,0.05241579,0.04713015,0.04856814,-0.05197933,-0.05787533,0.0337286,0
38715,74263616,-20.12111,-20.11545,0.04774174,0.04208623,0.03999609,-0.04935125,-0.04782236,-0.184742,0
38804,74363576,-20.11655,-20.11067,0.04342769,0.03754512,0.03297343,-0.05119966,-0.03165711,-0.02305031,0
38897,74463536,-20.11246,-20.10662,0.03852734,0.03268383,0.02686983,-0.0522541,-0.02864598,-0.1633997,0
