LineNo,TimeUS,Instance,Volt,VoltR,Curr,CurrTot,EnrgTot,Temp,Res,RemPct,labels
32736,67663757,0,12.58798,12.61576,28.08407,148.3296,1.86717,0,0.00098926,96,0
32825,67763717,0,12.58798,12.61576,28.08407,149.1094,1.876987,0,0.00098919,96,0
32914,67863677,0,12.58798,12.61592,28.25024,149.8939,1.886862,0,0.00098919,96,0
33004,67963637,0,12.58798,12.61576,28.08407,150.6738,1.896679,0,0.00098908,96,0
33095,68063597,0,12.58798,12.61584,28.16715,151.4559,1.906525,0,0.00098908,96,0
33184,68163557,0,12.58798,12.61584,28.16715,152.2381,1.916371,0,0.00098908,96,0
33274,68263517,0,12.58798,12.61592,28.25024,153.0226,1.926246,0,0.00098908,96,0
33365,68363477,0,12.58798,12.61575,28.08407,153.8024,1.936063,0,0.00098891,96,0
33456,68463437,0,12.58798,12.61575,28.08407,154.5823,1.94588,0,0.00098877,96,0
33547,68563397,0,12.58798,12.61583,28.16715,155.3645,1.955726,0,0.00098877,96,0
33636,68663357,0,12.58798,12.61574,28.08407,156.1443,1.965542,0,0.00098864,96,0
33725,68763317,0,12.58798,12.61574,28.08407,156.9242,1.975359,0,0.00098853,96,0
33814,68863277,0,12.58798,12.61574,28.08407,157.7041,1.985176,0,0.00098844,96,0
33904,68964070,0,12.58798,12.61582,28.16715,158.4927,1.995104,0,0.00098844,96,0
33995,69064030,0,12.58798,12.61582,28.16715,159.2749,2.00495,0,0.00098844,96,0
34084,69163990,0,12.58798,12.61573,28.08407,160.0548,2.014767,0,0.00098833,96,0
34174,69263950,0,12.58798,12.61573,28.08407,160.8346,2.024584,0,0.00098824,96,0
34265,69363910,0,12.58798,12.61573,28.08407,161.6145,2.034401,0,0.00098816,96,0
34356,69463870,0,12.58798,12.61581,28.16715,162.3967,2.044247,0,0.00098816,96,0
34447,69563830,0,12.58798,12.61589,28.25024,163.1811,2.054122,0,0.00098816,96,0
34536,69663790,0,12.58798,12.61573,28.08407,163.961,2.063939,0,0.00098803,96,0
34625,69763750,0,12.58798,12.61581,28.16715,164.7432,2.073785,0,0.00098803,96,0
34714,69863710,0,12.58798,12.61581,28.16715,165.5253,2.083631,0,0.00098803,96,0
34804,69963670,0,12.58798,12.61581,28.16715,166.3075,2.093477,0,0.00098803,96,0
34895,70063630,0,12.58798,12.61572,28.08407,167.0874,2.103293,0,0.00098788,96,0
34984,70163590,0,12.58798,12.6158,28.16715,167.8695,2.113139,0,0.00098788,96,0
35074,70263550,0,12.58798,12.61572,28.08407,168.6494,2.122956,0,0.00098775,95,0
35165,70363510,0,12.58798,12.61571,28.08407,169.4292,2.132773,0,0.00098764,95,0
35256,70463470,0,12.58798,12.61571,28.08407,170.2091,2.14259,0,0.00098755,95,0
35347,70563430,0,12.58798,12.61571,28.08407,170.989,2.152407,0,0.00098747,95,0
35436,70663390,0,12.58798,12.61579,28.16715,171.7711,2.162253,0,0.00098747,95,0
35525,70763350,0,12.58798,12.61579,28.16715,172.5533,2.172099,0,0.00098747,95,0
35614,70863310,0,12.58798,12.61571,28.08407,173.3332,2.181916,0,0.00098737,95,0
35704,70963270,0,12.58798,12.61579,28.16715,174.1153,2.191762,0,0.00098737,95,0
35795,71064063,0,12.58798,12.6157,28.08407,174.9017,2.20166,0,0.00098726,95,0
35884,71164023,0,12.58798,12.61611,28.49951,175.6931,2.211622,0,0.00098726,95,0
35974,71263983,0,12.58798,12.61587,28.25024,176.4776,2.221498,0,0.00098726,95,0
36065,71363943,0,12.58798,12.61578,28.16715,177.2597,2.231344,0,0.0009872,95,0
36156,71463903,0,12.58798,12.61587,28.25024,178.0442,2.241219,0,0.0009872,95,0
36248,71563863,0,12.58798,12.61603,28.41642,178.8333,2.251152,0,0.0009872,95,0
36337,71663823,0,12.58798,12.61603,28.41642,179.6224,2.261085,0,0.0009872,95,0
36426,71763783,0,12.58798,12.61578,28.16715,180.4046,2.270931,0,0.00098697,95,0
36515,71863743,0,12.58798,12.61577,28.16715,181.1867,2.280777,0,0.00098678,95,0
36605,71963703,0,12.58798,12.61533,27.75171,181.9574,2.290477,0,0.00098564,95,0
36696,72063663,0,12.58798,12.61565,28.08407,182.7372,2.300294,0,0.00098548,95,0
36785,72163623,0,12.58798,12.61565,28.08407,183.5171,2.310111,0,0.00098534,95,0
36875,72263583,0,12.58798,12.61565,28.08407,184.297,2.319928,0,0.00098523,95,0
36967,72363543,0,12.58798,12.61573,28.16715,185.0791,2.329774,0,0.00098523,95,0
37059,72463503,0,12.58798,12.61521,27.66862,185.8474,2.339446,0,0.00098414,95,0
37150,72563463,0,12.58798,12.6144,26.92082,186.595,2.348856,0,0.00098149,95,0
37239,72663423,0,12.58798,12.6146,27.17009,187.3495,2.358353,0,0.00097987,95,0
37328,72763383,0,12.58798,12.61533,27.91789,188.1247,2.368112,0,0.00097987,95,0
37417,72863343,0,12.58798,12.61533,27.91789,188.9,2.377871,0,0.00097987,95,0
37507,72963303,0,12.58798,12.61647,29.08113,189.7076,2.388036,0,0.00097987,95,0
37598,73063263,0,12.58798,12.61631,28.91496,190.5105,2.398144,0,0.00097987,95,0
37687,73164056,0,12.58798,12.61688,29.49658,191.3364,2.40854,0,0.00097987,95,0
37777,73264016,0,12.58798,12.6168,29.41349,192.1532,2.418822,0,0.00097987,95,0
37868,73363976,0,12.58798,12.61704,29.66276,192.9769,2.42919,0,0.00097987,95,0
37959,73463936,0,12.58798,12.61729,29.91202,193.8075,2.439646,0,0.00097987,95,0
38050,73563896,0,12.58798,12.61737,29.99511,194.6404,2.450131,0,0.00097987,95,0
38139,73663856,0,12.58798,12.61704,29.66276,195.4641,2.4605,0,0.00097987,95,0
38228,73763816,0,12.58798,12.61696,29.57967,196.2855,2.47084,0,0.00097987,95,0
38317,73863776,0,12.58798,12.61688,29.49658,197.1046,2.48115,0,0.00097987,95,0
38407,73963736,0,12.58798,12.61778,30.41056,197.9491,2.491781,0,0.00097987,95,0
38498,74063696,0,12.58798,12.61729,29.91202,198.7797,2.502236,0,0.00097987,95,0
38588,74163656,0,12.58798,12.61729,29.91202,199.6103,2.512692,0,0.00097987,95,0
38678,74263616,0,12.58798,12.61679,29.41349,200.4271,2.522974,0,0.00097939,95,0
38769,74363576,0,12.58798,12.61625,28.91496,201.23,2.533081,0,0.00097783,95,0
38860,74463536,0,12.58798,12.61587,28.5826,202.0237,2.543072,0,0.00097576,95,0
38951,74563496,0,12.58798,12.61547,28.25024,202.8082,2.552947,0,0.00097327,95,0
39040,74663456,0,12.58798,12.61533,28.16715,203.5904,2.562793,0,0.00097101,95,0
39130,74763416,0,12.58798,12.61519,28.08407,204.3703,2.57261,0,0.00096894,95,0
39219,74863376,0,12.58798,12.61523,28.16715,205.1524,2.582456,0,0.00096741,95,0
39309,74963336,0,12.58798,12.61519,28.16715,205.9346,2.592302,0,0.00096613,95,0
39400,75063296,0,12.58798,12.61542,28.41642,206.7237,2.602235,0,0.00096565,95,0
39489,75164089,0,12.58798,12.61464,27.66862,207.4984,2.611987,0,0.00096352,95,0
39579,75264049,0,12.58798,12.61544,28.49951,208.2898,2.621949,0,0.00096352,95,0
39670,75364009,0,12.58798,12.61527,28.33333,209.0766,2.631854,0,0.00096326,95,0
39762,75463969,0,12.58798,12.61543,28.49951,209.868,2.641816,0,0.00096326,95,0
39853,75563929,0,12.58798,12.61526,28.33333,210.6548,2.65172,0,0.00096302,94,0
39942,75663889,0,12.58798,12.61534,28.41642,211.4439,2.661653,0,0.000963,94,0
40031,75763849,0,12.58798,12.615,28.08407,212.2237,2.67147,0,0.00096223,94,0
40120,75863809,0,12.58798,12.61473,27.8348,212.9967,2.6812,0,0.00096102,94,0
40210,75963769,0,12.58798,12.61512,28.25024,213.7812,2.691075,0,0.00096096,94,0
40301,76063729,0,12.58798,12.6152,28.33333,214.5679,2.700979,0,0.00096096,94,0
40390,76163689,0,12.58798,12.61504,28.16715,215.3501,2.710825,0,0.0009607,94,0
40480,76263649,0,12.58798,12.6152,28.33333,216.1369,2.720729,0,0.0009607,94,0
40571,76363609,0,12.58798,12.61503,28.16715,216.9191,2.730575,0,0.00096045,94,0
40663,76463569,0,12.58798,12.61519,28.33333,217.7059,2.740479,0,0.00096045,94,0
40754,76563529,0,12.58798,12.61502,28.16715,218.488,2.750325,0,0.00096022,94,0
40844,76663489,0,12.58798,12.6151,28.25024,219.2725,2.7602,0,0.00096022,94,0
40933,76763449,0,12.58798,12.61502,28.16715,220.0547,2.770046,0,0.00096003,94,0
41022,76863409,0,12.58798,12.61518,28.33333,220.8415,2.77995,0,0.00096003,94,0
41112,76963369,0,12.58798,12.61493,28.08407,221.6213,2.789767,0,0.00095964,94,0
41203,77063329,0,12.58798,12.61509,28.25024,222.4058,2.799642,0,0.00095964,94,0
41292,77163289,0,12.58798,12.61492,28.08407,223.1857,2.809459,0,0.00095931,94,0
41382,77264082,0,12.58798,12.615,28.16715,223.9744,2.819387,0,0.00095923,94,0
41474,77364042,0,12.58798,12.61516,28.33333,224.7612,2.829291,0,0.00095923,94,0
41564,77464002,0,12.58798,12.61524,28.41642,225.5502,2.839224,0,0.00095923,94,0
41656,77563962,0,12.58798,12.61508,28.25024,226.3347,2.849099,0,0.00095922,94,0
41745,77663922,0,12.58798,12.61499,28.16715,227.1169,2.858945,0,0.00095903,94,0
41834,77763882,0,12.58798,12.61539,28.5826,227.9106,2.868936,0,0.00095903,94,0
41923,77863842,0,12.58798,12.61523,28.41642,228.6997,2.878869,0,0.00095903,94,0
42012,77963802,0,12.58798,12.61627,29.49658,229.5188,2.88918,0,0.00095903,94,0
42104,78063762,0,12.58798,12.61571,28.91496,230.3217,2.899287,0,0.00095903,94,0
42193,78163722,0,12.58798,12.61682,30.0782,231.157,2.909801,0,0.00095903,94,0
42283,78263682,0,12.58798,12.61603,29.24731,231.9691,2.920025,0,0.00095903,94,0
42374,78363642,0,12.58798,12.61698,30.24438,232.809,2.930597,0,0.00095903,94,0
42465,78463602,0,12.58798,12.61619,29.41349,233.6257,2.940878,0,0.00095903,94,0
42557,78563562,0,12.58798,12.61706,30.32747,234.4679,2.951479,0,0.00095903,94,0
42646,78663522,0,12.58798,12.61635,29.57967,235.2893,2.961819,0,0.00095903,94,0
42735,78763482,0,12.58798,12.61722,30.49364,236.1361,2.972478,0,0.00095903,94,0
42824,78863442,0,12.58798,12.6165,29.74585,236.9621,2.982876,0,0.00095903,94,0
42913,78963402,0,12.58798,12.61658,29.82893,237.7904,2.993303,0,0.00095903,94,0
43005,79063362,0,12.58798,12.616,29.24731,238.6026,3.003526,0,0.00095812,94,0
43094,79163322,0,12.58798,12.61538,28.66569,239.3986,3.013547,0,0.00095604,94,0
43184,79263282,0,12.58798,12.61508,28.41642,240.1877,3.02348,0,0.00095374,94,0
43275,79364075,0,12.58798,12.61469,28.08407,240.974,3.033378,0,0.00095108,94,0
43366,79464035,0,12.58798,12.61454,28.00098,241.7516,3.043166,0,0.00094868,94,0
43458,79563995,0,12.58798,12.61432,27.8348,242.5245,3.052896,0,0.00094631,94,0
43547,79663955,0,12.58798,12.61443,28.00098,243.3021,3.062684,0,0.00094472,94,0
43636,79763915,0,12.58798,12.61439,28.00098,244.0797,3.072472,0,0.00094339,94,0
43725,79863875,0,12.58798,12.61453,28.16715,244.8618,3.082318,0,0.00094266,94,0
43814,79963835,0,12.58798,12.61443,28.08407,245.6417,3.092134,0,0.00094186,94,0
43906,80063795,0,12.58798,12.61474,28.41642,246.4308,3.102067,0,0.00094186,94,0
43996,80163755,0,12.58798,12.61449,28.16715,247.2129,3.111913,0,0.00094137,94,0
44086,80263715,0,12.58798,12.61465,28.33333,247.9997,3.121818,0,0.00094134,94,0
44177,80363675,0,12.58798,12.61448,28.16715,248.7819,3.131664,0,0.00094094,94,0
44267,80463635,0,12.58798,12.61472,28.41642,249.571,3.141597,0,0.00094094,94,0
44359,80563595,0,12.58798,12.61455,28.25024,250.3555,3.151472,0,0.00094075,94,0
44448,80663555,0,12.58798,12.61471,28.41642,251.1446,3.161405,0,0.00094075,94,0
44537,80763515,0,12.58798,12.61446,28.16715,251.9267,3.171251,0,0.00094038,94,0
44626,80863475,0,12.58798,12.6147,28.41642,252.7158,3.181184,0,0.00094038,93,0
44715,80963435,0,12.58798,12.61446,28.16715,253.498,3.19103,0,0.00094003,93,0
44807,81063395,0,12.58798,12.61453,28.25024,254.2825,3.200905,0,0.00093992,93,0
44897,81163355,0,12.58798,12.61444,28.16715,255.0646,3.210751,0,0.00093964,93,0
44987,81263315,0,12.58798,12.61452,28.25024,255.8491,3.220626,0,0.0009396,93,0
45078,81363275,0,12.58798,12.61444,28.16715,256.6313,3.230472,0,0.00093938,93,0
45168,81464068,0,12.58798,12.61452,28.25024,257.4223,3.240429,0,0.00093938,93,0
45260,81564028,0,12.58798,12.61443,28.16715,258.2045,3.250275,0,0.0009392,93,0
45350,81663988,0,12.58798,12.61459,28.33333,258.9912,3.260179,0,0.0009392,93,0
45439,81763948,0,12.58798,12.61443,28.16715,259.7734,3.270025,0,0.00093901,93,0
45528,81863908,0,12.58798,12.61442,28.16715,260.5556,3.279871,0,0.00093885,93,0
45617,81963868,0,12.58798,12.61434,28.08407,261.3354,3.289688,0,0.00093854,93,0
45709,82063828,0,12.58798,12.61449,28.25024,262.1199,3.299563,0,0.00093854,93,0
45798,82163788,0,12.58798,12.61433,28.08407,262.8998,3.30938,0,0.00093826,93,0
45888,82263748,0,12.58798,12.6144,28.16715,263.682,3.319226,0,0.00093821,93,0
45981,82363708,0,12.58798,12.61487,28.66569,264.478,3.329246,0,0.00093821,93,0
46071,82463668,0,12.58798,12.61495,28.74878,265.2763,3.339295,0,0.00093821,93,0
46163,82563628,0,12.58798,12.61479,28.5826,266.07,3.349287,0,0.00093821,93,0
46252,82663588,0,12.58798,12.61472,28.49951,266.8614,3.359249,0,0.00093821,93,0
46341,82763548,0,12.58798,12.61518,28.99804,267.6667,3.369385,0,0.00093821,93,0
46430,82863508,0,12.58798,12.61487,28.66569,268.4627,3.379405,0,0.00093821,93,0
46519,82963468,0,12.58798,12.61596,29.82893,269.291,3.389832,0,0.00093821,93,0
46612,83063428,0,12.58798,12.61534,29.16422,270.1008,3.400027,0,0.00093821,93,0
46701,83163388,0,12.58798,12.61627,30.16129,270.9384,3.41057,0,0.00093821,93,0
46791,83263348,0,12.58798,12.61542,29.24731,271.7505,3.420793,0,0.00093821,93,0
46882,83363308,0,12.58798,12.61635,30.24438,272.5904,3.431365,0,0.00093821,93,0
46972,83463268,0,12.58798,12.61542,29.24731,273.4026,3.441589,0,0.00093816,93,0
47064,83564061,0,12.58798,12.61643,30.32747,274.2517,3.452278,0,0.00093816,93,0
47153,83664021,0,12.58798,12.61588,29.74585,275.0778,3.462676,0,0.00093816,93,0
47242,83763981,0,12.58798,12.61659,30.49364,275.9245,3.473335,0,0.00093816,93,0
47331,83863941,0,12.58798,12.61564,29.49658,276.7436,3.483646,0,0.0009378,93,0
47420,83963901,0,12.58798,12.61595,29.82893,277.5719,3.494073,0,0.0009378,93,0
47513,84063861,0,12.58798,12.61521,29.08113,278.3795,3.504238,0,0.0009365,93,0
47602,84163821,0,12.58798,12.61485,28.74878,279.1778,3.514287,0,0.00093467,93,0
47692,84263781,0,12.58798,12.61472,28.66569,279.9738,3.524308,0,0.00093297,93,0
47783,84363741,0,12.58798,12.61402,28.00098,280.7514,3.534096,0,0.00093008,93,0
47873,84463701,0,12.58798,12.61362,27.66862,281.5197,3.543767,0,0.00092695,93,0
47965,84563661,0,12.58798,12.61372,27.8348,282.2927,3.553497,0,0.00092471,93,0
48054,84663621,0,12.58798,12.61383,28.00098,283.0702,3.563285,0,0.00092322,93,0
48144,84763581,0,12.58798,12.61379,28.00098,283.8478,3.573073,0,0.00092198,93,0
48233,84863541,0,12.58798,12.61401,28.25024,284.6323,3.582948,0,0.00092149,93,0
48322,84963501,0,12.58798,12.61384,28.08407,285.4121,3.592765,0,0.00092072,93,0
48414,85063461,0,12.58798,12.61406,28.33333,286.1989,3.602669,0,0.00092063,93,0
48503,85163421,0,12.58798,12.6139,28.16715,286.9811,3.612515,0,0.00092018,93,0
48593,85263381,0,12.58798,12.61405,28.33333,287.7679,3.622419,0,0.00092018,93,0
48684,85363341,0,12.58798,12.61389,28.16715,288.55,3.632265,0,0.00091981,93,0
48774,85463301,0,12.58798,12.61396,28.25024,289.3345,3.64214,0,0.00091969,93,0
48867,85563261,0,12.58798,12.61379,28.08407,290.1144,3.651957,0,0.00091922,93,0
48956,85664054,0,12.58798,12.61386,28.16715,290.9031,3.661885,0,0.00091902,93,0
49045,85764014,0,12.58798,12.61329,27.58553,291.6691,3.671527,0,0.00091758,93,0
49134,85863974,0,12.58798,12.61398,28.33333,292.4559,3.681432,0,0.00091758,93,0
49223,85963934,0,12.58798,12.61374,28.08407,293.2357,3.691248,0,0.00091739,93,0
49315,86063894,0,12.58798,12.61357,27.91789,294.011,3.701007,0,0.00091688,92,0
49404,86163854,0,12.58798,12.61324,27.58553,294.777,3.71065,0,0.00091573,92,0
49494,86263814,0,12.58798,12.61329,27.66862,295.5453,3.720321,0,0.00091495,92,0
49585,86363774,0,12.58798,12.6136,28.00098,296.3229,3.730109,0,0.00091495,92,0
49675,86463734,0,12.58798,12.61382,28.25024,297.1074,3.739984,0,0.00091495,92,0
49768,86563694,0,12.58798,12.61367,28.08407,297.8873,3.749801,0,0.00091495,92,0
49857,86663654,0,12.58798,12.61367,28.08407,298.6671,3.759618,0,0.00091495,92,0
49947,86763614,0,12.58798,12.61375,28.16715,299.4493,3.769464,0,0.00091495,92,0
50036,86863574,0,12.58798,12.61367,28.08407,300.2292,3.779281,0,0.00091495,92,0
50125,86963534,0,12.58798,12.61367,28.08407,301.0091,3.789098,0,0.00091495,92,0
50216,87063494,0,12.58798,12.6139,28.33333,301.7958,3.799002,0,0.00091495,92,0
50306,87163454,0,12.58798,12.61367,28.08407,302.5757,3.808819,0,0.00091489,92,0
50396,87263414,0,12.58798,12.61382,28.25024,303.3602,3.818694,0,0.00091489,92,0
50488,87363374,0,12.58798,12.6142,28.66569,304.1562,3.828714,0,0.00091489,92,0
50577,87463334,0,12.58798,12.61405,28.49951,304.9476,3.838676,0,0.00091489,92,0
50669,87563294,0,12.58798,12.61405,28.49951,305.739,3.848638,0,0.00091489,92,0
50759,87664087,0,12.58798,12.61405,28.49951,306.537,3.858683,0,0.00091489,92,0
50848,87764047,0,12.58798,12.61428,28.74878,307.3354,3.868733,0,0.00091489,92,0
50937,87864007,0,12.58798,12.61428,28.74878,308.1337,3.878782,0,0.00091489,92,0
51026,87963967,0,12.58798,12.61489,29.41349,308.9504,3.889064,0,0.00091489,92,0
51117,88063927,0,12.58798,12.61458,29.08113,309.758,3.899229,0,0.00091489,92,0
51207,88163887,0,12.58798,12.61504,29.57967,310.5794,3.909569,0,0.00091489,92,0
51297,88263847,0,12.58798,12.61466,29.16422,311.3892,3.919763,0,0.00091489,92,0
51388,88363807,0,12.58798,12.61512,29.66276,312.2129,3.930132,0,0.00091489,92,0
51478,88463767,0,12.58798,12.61474,29.24731,313.0251,3.940356,0,0.00091489,92,0
51570,88563727,0,12.58798,12.61519,29.74585,313.8511,3.950753,0,0.00091489,92,0
51660,88663687,0,12.58798,12.61489,29.41349,314.6679,3.961035,0,0.00091489,92,0
51749,88763647,0,12.58798,12.61527,29.82893,315.4962,3.971462,0,0.00091489,92,0
51838,88863607,0,12.58798,12.61489,29.41349,316.313,3.981743,0,0.00091489,92,0
51927,88963567,0,12.58798,12.61489,29.41349,317.1297,3.992025,0,0.00091489,92,0
52018,89063527,0,12.58798,12.61432,28.83187,317.9304,4.002103,0,0.00091377,92,0
52108,89163487,0,12.58798,12.61413,28.66569,318.7264,4.012124,0,0.00091248,92,0
52198,89263447,0,12.58798,12.6137,28.25024,319.5109,4.021998,0,0.0009105,92,0
52289,89363407,0,12.58798,12.61341,28.00098,320.2884,4.031786,0,0.00090832,92,0
52379,89463367,0,12.58798,12.61328,27.91789,321.0637,4.041545,0,0.00090632,92,0
52471,89563327,0,12.58798,12.61331,28.00098,321.8412,4.051333,0,0.00090485,92,0
52561,89663287,0,12.58798,12.6132,27.91789,322.6165,4.061092,0,0.00090344,92,0
52650,89764080,0,12.58798,12.61325,28.00098,323.4005,4.070962,0,0.00090244,92,0
52739,89864040,0,12.58798,12.6133,28.08407,324.1804,4.080779,0,0.0009018,92,0
52828,89964000,0,12.58798,12.61337,28.16715,324.9625,4.090625,0,0.00090144,92,0
52920,90063960,0,12.58798,12.61344,28.25024,325.747,4.1005,0,0.00090132,92,0
53010,90163920,0,12.58798,12.61336,28.16715,326.5292,4.110345,0,0.00090104,92,0
53100,90263880,0,12.58798,12.61343,28.25024,327.3137,4.12022,0,0.00090098,92,0
53191,90363840,0,12.58798,12.61343,28.25024,328.0981,4.130095,0,0.00090094,92,0
53280,90463800,0,12.58798,12.61343,28.25024,328.8826,4.13997,0,0.0009009,92,0
53372,90563760,0,12.58798,12.6135,28.33333,329.6694,4.149874,0,0.0009009,92,0
53462,90663720,0,12.58798,12.61343,28.25024,330.4539,4.159749,0,0.00090085,92,0
53551,90763680,0,12.58798,12.61335,28.16715,331.2361,4.169594,0,0.00090063,92,0
53640,90863640,0,12.58798,12.61334,28.16715,332.0182,4.17944,0,0.00090044,92,0
53729,90963600,0,12.58798,12.61356,28.41642,332.8073,4.189373,0,0.00090044,92,0
53821,91063560,0,12.58798,12.61333,28.16715,333.5895,4.199219,0,0.00090022,92,0
53911,91163520,0,12.58798,12.61333,28.16715,334.3716,4.209064,0,0.00090004,92,0
54001,91263480,0,12.58798,12.61333,28.16715,335.1538,4.21891,0,0.00089989,92,0
54092,91363440,0,12.58798,12.61332,28.16715,335.936,4.228756,0,0.00089977,92,0
54181,91463400,0,12.58798,12.61332,28.16715,336.7181,4.238602,0,0.00089967,91,0
54273,91563360,0,12.58798,12.61332,28.16715,337.5003,4.248447,0,0.00089958,91,0
54363,91663320,0,12.58798,12.61323,28.08407,338.2802,4.258265,0,0.00089933,91,0
54452,91763280,0,12.58798,12.61323,28.08407,339.0601,4.268082,0,0.00089912,91,0
54542,91864073,0,12.58798,12.6133,28.16715,339.8488,4.27801,0,0.00089912,91,0
54631,91964033,0,12.58798,12.6133,28.16715,340.6309,4.287856,0,0.00089912,91,0
54722,92063993,0,12.58798,12.61322,28.08407,341.4108,4.297673,0,0.00089895,91,0
54812,92163953,0,12.58798,12.61322,28.08407,342.1907,4.30749,0,0.00089881,91,0
54903,92263913,0,12.58798,12.61322,28.08407,342.9706,4.317307,0,0.00089869,91,0
54997,92363873,0,12.58798,12.6125,27.33627,343.7296,4.326862,0,0.00089699,91,0
55086,92463833,0,12.58798,12.61238,27.25318,344.4865,4.336389,0,0.0008954,91,0
55178,92563793,0,12.58798,12.6125,27.41936,345.2479,4.345973,0,0.00089443,91,0
55268,92663753,0,12.58798,12.61287,27.8348,346.0208,4.355703,0,0.00089443,91,0
55357,92763713,0,12.58798,12.6131,28.08407,346.8007,4.36552,0,0.00089443,91,0
55446,92863673,0,12.58798,12.61421,29.3304,347.6152,4.375772,0,0.00089443,91,0
55535,92963633,0,12.58798,12.61377,28.83187,348.4158,4.385851,0,0.00089443,91,0
55627,93063593,0,12.58798,12.61466,29.82893,349.2441,4.396278,0,0.00089443,91,0
55717,93163553,0,12.58798,12.61429,29.41349,350.0609,4.406559,0,0.00089443,91,0
55807,93263513,0,12.58798,12.61451,29.66276,350.8846,4.416928,0,0.00089443,91,0
55898,93363473,0,12.58798,12.61451,29.66276,351.7083,4.427297,0,0.00089443,91,0
55987,93463433,0,12.58798,12.61451,29.66276,352.532,4.437666,0,0.00089443,91,0
56079,93563393,0,12.58798,12.61451,29.66276,353.3557,4.448035,0,0.00089443,91,0
56169,93663353,0,12.58798,12.61481,29.99511,354.1886,4.458519,0,0.00089443,91,0
56258,93763313,0,12.58798,12.61473,29.91202,355.0192,4.468976,0,0.00089443,91,0
56347,93863273,0,12.58798,12.61473,29.91202,355.8499,4.479432,0,0.00089443,91,0
56436,93964066,0,12.58798,12.61481,29.99511,356.6897,4.490004,0,0.00089443,91,0
56528,94064026,0,12.58798,12.61443,29.57967,357.5111,4.500344,0,0.00089443,91,0
56618,94163986,0,12.58798,12.61388,28.99804,358.3163,4.51048,0,0.0008932,91,0
56708,94263946,0,12.58798,12.61337,28.49951,359.1078,4.520442,0,0.00089112,91,0
56799,94363906,0,12.58798,12.61309,28.25024,359.8922,4.530317,0,0.00088886,91,0
56888,94463866,0,12.58798,12.61288,28.08407,360.6721,4.540134,0,0.00088663,91,0
56980,94563826,0,12.58798,12.61275,28.00098,361.4497,4.549922,0,0.0008846,91,0
57070,94663786,0,12.58798,12.61286,28.16715,362.2318,4.559768,0,0.00088326,91,0
57160,94763746,0,12.58798,12.61298,28.33333,363.0186,4.569672,0,0.0008825,91,0
57249,94863706,0,12.58798,12.61281,28.16715,363.8008,4.579518,0,0.00088151,91,0
57338,94963666,0,12.58798,12.61294,28.33333,364.5876,4.589422,0,0.00088104,91,0
57429,95063626,0,12.58798,12.61285,28.25024,365.372,4.599297,0,0.00088048,91,0
57519,95163586,0,12.58798,12.61307,28.49951,366.1635,4.609259,0,0.00088048,91,0
57609,95263546,0,12.58798,12.61284,28.25024,366.9479,4.619133,0,0.00088,91,0
57700,95363506,0,12.58798,12.61313,28.5826,367.7416,4.629125,0,0.00088,91,0
57790,95463466,0,12.58798,12.6129,28.33333,368.5284,4.639029,0,0.00087973,91,0
57882,95563426,0,12.58798,12.6129,28.33333,369.3152,4.648932,0,0.0008795,91,0
57972,95663386,0,12.58798,12.61281,28.25024,370.0997,4.658807,0,0.00087914,91,0
58061,95763346,0,12.58798,12.61288,28.33333,370.8864,4.668711,0,0.00087901,91,0
58150,95863306,0,12.58798,12.6128,28.25024,371.6709,4.678586,0,0.00087873,91,0
