LineNo,TimeUS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw,AEKF,lables
32655,67563797,0.2,1.69,0.26,-0.16,3.8,3.26,0,0.04,3,0
32744,67663757,0.17,-1.44,0.23,0.83,3.8,3.29,0,0.04,3,0
32833,67763717,0.19,1.44,0.21,-0.66,3.8,3.3,0,0.04,3,0
32922,67863677,0.18,-1.05,0.21,1,3.8,3.32,0,0.04,3,0
33012,67963637,0.15,1.51,0.19,-0.81,3.8,3.31,0,0.03,3,0
33103,68063597,0.08,-1.2,0.13,1.56,3.8,3.31,0,0.03,3,0
33192,68163557,0.04,1.55,0,-0.66,3.8,3.29,0,0.03,3,0
33284,68263517,0.02,-1.37,-0.04,0.86,3.8,3.27,0,0.03,3,0
33373,68363477,0.05,1.64,-0.01,-0.59,3.8,3.25,0,0.03,3,0
33464,68463437,0.06,-1.37,0,0.75,3.8,3.24,0,0.03,3,0
33555,68563397,0.02,1.6,0,-0.65,3.8,3.22,0,0.03,3,0
33644,68663357,-0.01,-1.48,0,0.75,3.8,3.21,0,0.03,3,0
33733,68763317,0.01,1.47,0.02,-0.69,3.8,3.21,0,0.03,3,0
33822,68863277,0.01,-1.31,0,0.98,3.8,3.22,0,0.03,3,0
33912,68964070,0.01,1.42,0.02,-0.75,3.8,3.24,0,0.02,3,0
34003,69064030,-0.01,-1.37,0,0.93,3.8,3.28,0,0.02,3,0
34092,69163990,0,1.48,-0.04,-0.69,3.8,3.31,0,0.02,3,0
34184,69263950,0.02,-1.37,-0.05,0.69,3.8,3.34,0,0.02,3,0
34273,69363910,0.02,1.44,-0.04,-0.91,3.8,3.36,0,0.02,3,0
34364,69463870,0.02,-1.32,-0.01,0.67,3.8,3.37,0,0.02,3,0
34455,69563830,0.04,1.32,0.06,-0.91,3.8,3.38,0,0.02,3,0
34544,69663790,0.07,-1.29,0.08,0.93,3.8,3.37,0,0.02,3,0
34633,69763750,0.1,1.32,0.06,-0.84,3.8,3.36,0,0.02,3,0
34722,69863710,0.12,-1.08,0.01,1.37,3.8,3.35,0,0.02,3,0
34812,69963670,0.15,0.9,0.02,-1.31,3.8,3.33,0,0.02,3,0
34903,70063630,0.18,-0.6,0.08,1.46,3.8,3.31,0,0.01,3,0
34992,70163590,0.18,1.36,0.11,-1.32,3.8,3.25,0,0.01,3,0
35084,70263550,0.1,-0.84,0.15,1.27,3.8,3.22,0,0.01,3,0
35173,70363510,0.09,1.28,0.17,-1.13,3.8,3.17,0,0.01,3,0
35264,70463470,0.08,-0.96,0.17,1.35,3.8,3.15,0,0.01,3,0
35355,70563430,0.08,1.35,0.11,-0.91,3.8,3.13,0,0.01,3,0
35444,70663390,0.03,-1.01,0.06,1.22,3.8,3.13,0,0.01,3,0
35533,70763350,0.05,1.11,0.07,-1.15,3.8,3.14,0,0.01,3,0
35622,70863310,0.08,-1.07,0.08,1.22,3.8,3.16,0,0.01,3,0
35712,70963270,0.1,0.97,0.1,-1.2,3.8,3.19,0,0,3,0
35803,71064063,0.1,-0.95,0.14,1.35,3.8,3.2,0,0,3,0
35892,71164023,0.09,1.19,0.16,-1.09,3.8,3.2,0,0,3,0
35984,71263983,0.05,-1.25,0.12,1.35,3.8,3.2,0,0,3,0
36073,71363943,0.08,1.1,0.08,-1.15,3.8,3.21,0,0,3,0
36164,71463903,0.1,-1.12,0.05,1.31,3.8,3.21,0,0,3,0
36256,71563863,0.14,1.07,0.04,-1.27,3.8,3.23,0,0,3,0
36345,71663823,0.15,-1,0.07,1.36,3.8,3.24,0,0,3,0
36434,71763783,0.22,1.06,0.07,-1.23,3.8,3.25,0,0,3,0
36523,71863743,0.21,-0.43,0.05,1.42,3.8,3.27,0,0,3,0
36613,71963703,0.16,0.87,0.06,-1.31,3.8,3.27,0,0,3,0
36704,72063663,0.09,-0.37,0.04,1.65,3.8,3.28,0,0,3,0
36793,72163623,0.17,0.4,0.04,-1.75,3.8,3.27,0,0.01,3,0
36885,72263583,0.21,-0.49,0.13,1.43,3.8,3.26,0,0.01,3,0
36975,72363543,0.31,0.54,0.17,-1.55,3.8,3.24,0,0.01,3,0
37067,72463503,0.01,-0.67,-0.3,1.21,3.8,3.24,0,0.01,3,0
37158,72563463,-1.28,0.2,-2.13,-3.34,3.83,3.27,0,0.01,3,0
37247,72663423,-3.22,-3,-4.71,-3.19,3.94,3.3,0,0.01,3,0
37336,72763383,-5.35,-3.63,-7.55,-8.94,4.16,3.65,0,0.01,3,0
37425,72863343,-7.46,-7.27,-10.4,-8.66,4.33,3.67,0,0.02,3,0
37515,72963303,-8.65,-8.05,-13.11,-14.1,2.39,4.37,0,0.02,3,0
37606,73063263,-8.09,-10.08,-15.06,-12.06,357.54,3.54,0,0.03,3,0
37695,73164056,-6.53,-8.79,-16.39,-16.12,351.43,2.6,0,0.02,3,0
37787,73264016,-4.74,-9.3,-17.35,-13.79,345.23,359.07,0,0.02,3,0
37876,73363976,-2.87,-5.89,-18.08,-17.89,339,354.89,0,0.01,3,0
37967,73463936,-1.58,-6.25,-18.58,-15.88,334.53,348.48,0,0.01,3,0
38058,73563896,-0.89,-2.17,-19.02,-19.74,332.22,341.71,0,0.01,3,0
38147,73663856,-0.58,-1.81,-19.49,-17.55,331.04,334.34,0,0.02,3,0
38236,73763816,-0.4,2.22,-19.97,-20.51,330.44,327.4,0,0.01,3,0
38325,73863776,-0.38,2.68,-20.57,-18.2,330.15,321.57,0,0.02,3,0
38415,73963736,-0.37,5.84,-21.11,-21.49,330,316.74,0,0.02,3,0
38506,74063696,-0.42,5.19,-20.72,-18.17,329.93,314.12,0,0.03,3,0
38596,74163656,-0.37,5.98,-18.98,-19.71,329.88,312.57,0,0.04,3,0
38688,74263616,-0.31,4.14,-16.5,-14.67,329.84,313,0,0.04,3,0
38777,74363576,-0.2,4.1,-13.72,-15.17,329.81,314.08,0,0.05,3,0
38868,74463536,-0.15,1.62,-10.82,-9.38,329.79,316.35,0,0.04,3,0
38959,74563496,-0.17,2.15,-7.86,-9.41,329.79,319.01,0,0.05,3,0
39048,74663456,-0.25,-0.7,-4.8,-3.61,329.79,322.09,0,0.04,3,0
39138,74763416,-0.26,0.74,-2.21,-3.46,329.78,325.31,0,0.06,3,0
39227,74863376,-0.31,-0.97,-0.69,1.22,329.78,328.42,0,0.05,3,0
39317,74963336,-0.32,0.72,0.21,-0.86,329.77,331.24,0,0.06,3,0
39408,75063296,-0.38,-0.85,0.92,2.66,329.77,333.5,0,0.05,3,0
39497,75164089,-0.37,0.48,1.56,-0.11,329.77,335.09,0,0.05,3,0
39589,75264049,-0.38,-1.07,2.22,3.71,329.77,335.89,0,0.04,3,0
39678,75364009,-0.27,0.68,2.71,1.11,329.77,336.01,0,0.05,3,0
39770,75463969,-0.21,-1.03,3.19,4.29,329.77,335.47,0,0.04,3,0
39861,75563929,-0.15,0.65,3.61,1.87,329.77,334.46,0,0.04,3,0
39950,75663889,-0.1,-0.87,3.9,5,329.77,333.09,0,0.04,3,0
40039,75763849,-0.05,0.6,4.09,2.37,329.77,331.56,0,0.03,3,0
40128,75863809,-0.02,-0.93,4.25,5.4,329.77,330.01,0,0.04,3,0
40218,75963769,0,0.27,4.36,2.57,329.77,328.63,0,0.03,3,0
40309,76063729,0.03,-0.9,4.47,5.79,329.78,327.48,0,0.04,3,0
40398,76163689,0.13,-0.35,4.46,2.69,329.78,326.7,0,0.04,3,0
40490,76263649,0.18,-0.22,4.44,5.79,329.78,326.25,0,0.04,3,0
40579,76363609,0.16,0,4.39,2.72,329.78,326.14,0,0.04,3,0
40671,76463569,0.11,-0.33,4.34,5.99,329.78,326.32,0,0.05,3,0
40762,76563529,0.1,0.13,4.22,2.7,329.78,326.76,0,0.05,3,0
40852,76663489,0.08,-0.53,4.1,5.68,329.78,327.36,0,0.05,3,0
40941,76763449,0.12,0.3,3.99,2.31,329.78,328.08,0,0.05,3,0
41030,76863409,0.12,-0.44,3.89,5.3,329.78,328.81,0,0.05,3,0
41120,76963369,0.18,0.37,3.76,2.04,329.78,329.49,0,0.05,3,0
41211,77063329,0.22,-0.33,3.65,5.02,329.78,330.07,0,0.05,3,0
41300,77163289,0.27,0.34,3.51,1.83,329.78,330.51,0,0.05,3,0
41392,77264082,0.31,0.04,3.35,5.04,329.78,330.79,0,0.05,3,0
41482,77364042,0.3,0.6,3.1,1.54,329.78,330.86,0,0.05,3,0
41572,77464002,0.15,0.21,1.78,3.86,329.7,330.81,0,0.05,3,0
41664,77563962,-0.04,1.01,-0.92,-1.95,329.53,330.52,0,0.05,3,0
41753,77663922,-0.3,-0.08,-4.17,-2.02,329.3,330.2,0,0.06,3,0
41842,77763882,-0.47,0.17,-7.62,-8.79,329.08,329.73,0,0.04,3,0
41931,77863842,-0.56,-0.37,-11.01,-8.88,328.88,329.22,0,0.05,3,0
42020,77963802,-0.63,-0.03,-14.4,-15.51,328.73,328.65,0,0.04,3,0
42112,78063762,-0.71,-0.13,-16.97,-15,328.62,328.12,0,0.05,3,0
42201,78163722,-0.69,-0.32,-18.2,-19.41,328.52,327.59,0,0.05,3,0
42293,78263682,-0.7,0.37,-18.83,-16.67,328.44,327.16,0,0.05,3,0
42382,78363642,-0.69,-0.45,-19.34,-20.37,328.38,326.82,0,0.06,3,0
42473,78463602,-0.76,1.16,-19.82,-17.77,328.34,326.64,0,0.06,3,0
42565,78563562,-0.87,0.28,-20.28,-21.38,328.32,326.51,0,0.06,3,0
42654,78663522,-1.05,0.93,-20.82,-18.39,328.31,326.58,0,0.06,3,0
42743,78763482,-1.18,0.17,-21.38,-22.35,328.3,326.66,0,0.06,3,0
42832,78863442,-1.27,0.33,-21.17,-19.04,328.28,326.86,0,0.06,3,0
42921,78963402,-1.23,-0.57,-19.59,-21.29,328.23,327.1,0,0.06,3,0
43013,79063362,-1.1,-0.29,-17.18,-15.7,328.16,327.3,0,0.06,3,0
43102,79163322,-0.94,-0.91,-14.5,-16.36,328.1,327.56,0,0.07,3,0
43194,79263282,-0.77,-0.19,-11.69,-10.4,328.05,327.7,0,0.06,3,0
43283,79364075,-0.66,-0.77,-8.72,-10.71,328.01,327.89,0,0.07,3,0
43374,79464035,-0.58,-0.39,-5.64,-4.36,327.98,327.94,0,0.06,3,0
43466,79563995,-0.41,-0.57,-2.89,-4.66,327.95,328.02,0,0.07,3,0
43555,79663955,-0.28,0.05,-1.16,0.58,327.94,327.99,0,0.06,3,0
43644,79763915,-0.22,-0.1,-0.15,-1.47,327.93,327.95,0,0.07,3,0
43733,79863875,-0.24,0.24,0.52,2.3,327.93,327.86,0,0.06,3,0
43822,79963835,-0.21,-0.35,1.11,-0.46,327.92,327.75,0,0.06,3,0
43914,80063795,-0.14,0.19,1.67,3.26,327.92,327.61,0,0.06,3,0
44004,80163755,-0.07,-0.67,2.12,0.49,327.92,327.51,0,0.06,3,0
44096,80263715,0,0.72,2.55,3.79,327.92,327.4,0,0.06,3,0
44185,80363675,0.02,-0.97,2.91,1.48,327.92,327.32,0,0.06,3,0
44275,80463635,0.05,0.79,3.19,4.28,327.92,327.26,0,0.06,3,0
44367,80563595,0.14,-1.37,3.4,1.62,327.92,327.22,0,0.06,3,0
44456,80663555,0.26,0.62,3.66,4.76,327.92,327.17,0,0.06,3,0
44545,80763515,0.39,-0.75,3.82,2.07,327.92,327.19,0,0.06,3,0
44634,80863475,0.4,0.7,3.94,5.35,327.92,327.21,0,0.06,3,0
44723,80963435,0.39,-0.54,3.97,2.29,327.92,327.26,0,0.06,3,0
44815,81063395,0.4,0.74,4.01,5.34,327.92,327.32,0,0.06,3,0
44905,81163355,0.43,-0.56,4,2.31,327.92,327.38,0,0.06,3,0
44997,81263315,0.45,0.94,4,5.38,327.92,327.46,0,0.06,3,0
45086,81363275,0.44,-0.59,3.91,2.36,327.92,327.51,0,0.06,3,0
45176,81464068,0.39,0.92,3.88,5.04,327.91,327.56,0,0.06,3,0
45268,81564028,0.39,-0.72,3.82,2.17,327.91,327.56,0,0.06,3,0
45358,81663988,0.43,0.69,3.78,5.09,327.91,327.55,0,0.06,3,0
45447,81763948,0.45,-0.57,3.73,2.07,327.91,327.54,0,0.06,3,0
45536,81863908,0.41,0.99,3.66,4.93,327.91,327.53,0,0.06,3,0
45625,81963868,0.37,-0.54,3.5,2.05,327.91,327.5,0,0.06,3,0
45717,82063828,0.33,1,3.38,4.63,327.9,327.48,0,0.06,3,0
45806,82163788,0.3,-0.65,3.21,1.81,327.9,327.45,0,0.06,3,0
45898,82263748,0.26,1.1,3.1,4.2,327.9,327.44,0,0.06,3,0
45989,82363708,0.23,-1.14,2.72,1.53,327.9,327.43,0,0.06,3,0
46079,82463668,0.19,1.89,0.94,2.14,327.89,327.41,0,0.06,3,0
46171,82563628,0.01,-0.89,-2,-2.29,327.89,327.34,0,0.05,3,0
46260,82663588,-0.14,1.69,-5.38,-3.59,327.9,327.32,0,0.06,3,0
46349,82763548,-0.26,-1.01,-8.88,-9.5,327.91,327.28,0,0.05,3,0
46438,82863508,-0.36,1.43,-12.27,-10.65,327.93,327.3,0,0.06,3,0
46527,82963468,-0.46,-0.92,-15.47,-16.25,327.96,327.29,0,0.05,3,0
46620,83063428,-0.54,1.16,-17.29,-15.88,327.98,327.34,0,0.06,3,0
46709,83163388,-0.56,-1.33,-18.13,-19.08,327.98,327.37,0,0.06,3,0
46801,83263348,-0.56,1.19,-18.61,-17.06,327.99,327.41,0,0.06,3,0
46890,83363308,-0.6,-1.08,-19.07,-19.71,327.99,327.45,0,0.06,3,0
46980,83463268,-0.68,1.53,-19.59,-18,328.01,327.5,0,0.06,3,0
47072,83564061,-0.81,-1.07,-20.1,-20.59,328.04,327.54,0,0.06,3,0
47161,83664021,-0.94,1.47,-20.71,-18.73,328.07,327.61,0,0.06,3,0
47250,83763981,-1.06,-1.12,-21.26,-21.94,328.09,327.63,0,0.06,3,0
47339,83863941,-1.12,1.06,-20.67,-19.15,328.1,327.66,0,0.06,3,0
47428,83963901,-1.1,-1.74,-18.81,-20.13,328.08,327.68,0,0.06,3,0
47521,84063861,-0.98,0.69,-16.32,-15.35,328.04,327.64,0,0.06,3,0
47610,84163821,-0.87,-1.91,-13.59,-15,328,327.64,0,0.07,3,0
47702,84263781,-0.74,0.67,-10.72,-9.93,327.96,327.57,0,0.06,3,0
47791,84363741,-0.62,-1.99,-7.77,-8.78,327.94,327.57,0,0.07,3,0
47881,84463701,-0.46,0.8,-4.77,-4.27,327.91,327.49,0,0.05,3,0
47973,84563661,-0.33,-1.67,-2.37,-2.89,327.9,327.48,0,0.06,3,0
48062,84663621,-0.25,1.95,-0.91,0,327.9,327.44,0,0.05,3,0
48152,84763581,-0.36,-1.03,-0.08,-0.3,327.89,327.42,0,0.05,3,0
48241,84863541,-0.46,1.61,0.59,1.45,327.89,327.4,0,0.05,3,0
48330,84963501,-0.46,-1.7,1.21,0.32,327.89,327.38,0,0.05,3,0
48422,85063461,-0.39,1.02,1.83,2.64,327.89,327.35,0,0.05,3,0
48511,85163421,-0.27,-1.71,2.3,1.25,327.89,327.36,0,0.05,3,0
48603,85263381,-0.16,1.21,2.73,3.38,327.89,327.35,0,0.05,3,0
48692,85363341,-0.1,-1.69,3.05,2.05,327.89,327.36,0,0.05,3,0
48782,85463301,-0.02,1.35,3.32,3.83,327.89,327.36,0,0.05,3,0
48875,85563261,0.01,-1.67,3.52,2.7,327.89,327.39,0,0.05,3,0
48964,85664054,0.06,1.45,3.78,4.16,327.9,327.37,0,0.04,3,0
49053,85764014,0.08,-1.45,3.96,2.78,327.9,327.37,0,0.04,3,0
49142,85863974,0.07,1.33,4.11,4.75,327.9,327.36,0,0.04,3,0
49231,85963934,0.11,-1.51,4.12,3.17,327.9,327.37,0,0.04,3,0
49323,86063894,0.17,1.34,4.17,4.71,327.9,327.38,0,0.04,3,0
49412,86163854,0.2,-1.45,4.14,3.28,327.9,327.39,0,0.04,3,0
49504,86263814,0.22,1.47,4.13,4.66,327.9,327.41,0,0.04,3,0
49593,86363774,0.21,-1.53,4.07,3.33,327.9,327.43,0,0.04,3,0
49683,86463734,0.23,1.61,4.09,4.28,327.9,327.44,0,0.04,3,0
49776,86563694,0.24,-1.67,4.01,3.88,327.9,327.47,0,0.03,3,0
49865,86663654,0.32,1.46,3.86,3.72,327.91,327.48,0,0.03,3,0
49955,86763614,0.37,-1.55,3.7,3.31,327.91,327.49,0,0.03,3,0
50044,86863574,0.37,1.77,3.71,3.34,327.91,327.48,0,0.03,3,0
50133,86963534,0.34,-1.55,3.66,3.15,327.91,327.47,0,0.02,3,0
50224,87063494,0.35,1.65,3.58,3.61,327.91,327.46,0,0.02,3,0
50314,87163454,0.34,-1.48,3.42,2.79,327.9,327.45,0,0.02,3,0
50406,87263414,0.32,1.57,3.29,3.37,327.9,327.45,0,0.02,3,0
50496,87363374,0.37,-1.4,2.51,2.27,328.07,327.43,0,0.02,3,0
50585,87463334,0.52,2.25,0.22,0.95,328.66,327.44,0,0.02,3,0
50677,87563294,0.63,-0.52,-3.01,-2.62,329.55,327.54,0,0.02,3,0
50767,87664087,0.65,2.94,-6.43,-5.94,330.51,327.84,0,0.03,3,0
50856,87764047,0.59,-0.35,-9.83,-9.65,331.38,328.4,0,0.03,3,0
50945,87864007,0.54,3.13,-13.14,-12.45,332.1,329.24,0,0.03,3,0
51034,87963967,0.42,-0.32,-16.04,-15.75,332.66,330.27,0,0.03,3,0
51125,88063927,0.32,2.7,-17.54,-17.08,333.07,331.46,0,0.03,3,0
51215,88163887,0.23,-0.93,-18.27,-17.95,333.39,332.66,0,0.03,3,0
51307,88263847,0.16,2.23,-18.74,-18.14,333.64,333.78,0,0.03,3,0
51396,88363807,0.04,-1.27,-19.27,-18.67,333.87,334.72,0,0.03,3,0
51486,88463767,-0.09,1.89,-19.85,-19.35,334.06,335.44,0,0.03,3,0
51578,88563727,-0.28,-1.61,-20.38,-19.58,334.25,335.93,0,0.03,3,0
51668,88663687,-0.37,1.56,-20.92,-20.65,334.4,336.17,0,0.03,3,0
51757,88763647,-0.47,-1.67,-21.38,-19.96,334.55,336.2,0,0.03,3,0
51846,88863607,-0.53,1.1,-20.53,-20.88,334.66,336.04,0,0.02,3,0
51935,88963567,-0.53,-2.06,-18.49,-18.07,334.73,335.7,0,0.02,3,0
52026,89063527,-0.48,1.35,-15.89,-16.4,334.77,335.32,0,0.02,3,0
52116,89163487,-0.44,-1.96,-13.11,-13.05,334.81,334.89,0,0.02,3,0
52208,89263447,-0.36,1.36,-10.26,-10.51,334.83,334.48,0,0.02,3,0
52297,89363407,-0.3,-1.89,-7.33,-7.23,334.84,334.11,0,0.03,3,0
52387,89463367,-0.19,1.45,-4.35,-4.65,334.85,333.81,0,0.02,3,0
52479,89563327,-0.15,-1.57,-2.17,-1.7,334.87,333.6,0,0.03,3,0
52569,89663287,-0.13,1.72,-0.85,-0.84,334.88,333.5,0,0.03,3,0
52658,89764080,-0.17,-1.46,0.01,0.7,334.89,333.48,0,0.03,3,0
52747,89864040,-0.19,1.67,0.7,0.69,334.9,333.52,0,0.02,3,0
52836,89964000,-0.18,-1.79,1.24,1.42,334.91,333.63,0,0.02,3,0
52928,90063960,-0.06,1.46,1.8,1.56,334.92,333.8,0,0.02,3,0
53018,90163920,0,-1.68,2.25,2.3,334.93,334.02,0,0.02,3,0
53110,90263880,0.04,1.49,2.69,2.24,334.94,334.24,0,0.02,3,0
53199,90363840,0.08,-1.79,3.03,3.16,334.95,334.46,0,0.02,3,0
53288,90463800,0.16,1.54,3.31,2.77,334.96,334.65,0,0.01,3,0
53380,90563760,0.19,-1.58,3.52,3.83,334.97,334.81,0,0.01,3,0
53470,90663720,0.28,1.41,3.74,2.61,334.98,334.91,0,0.01,3,0
53559,90763680,0.31,-1.09,3.91,4.46,334.98,334.97,0,0.01,3,0
53648,90863640,0.34,1.49,4.06,2.9,334.99,334.97,0,0.01,3,0
53737,90963600,0.29,-1.12,4.05,5.22,334.99,334.95,0,0.01,3,0
53829,91063560,0.29,1.69,3.99,3.03,335,334.86,0,0.01,3,0
53919,91163520,0.26,-1.26,3.96,4.65,335,334.78,0,0.01,3,0
54011,91263480,0.24,1.64,3.96,3.18,335,334.66,0,0.01,3,0
54100,91363440,0.24,-1.51,3.92,4.5,335.01,334.55,0,0,3,0
54189,91463400,0.28,1.53,3.88,3.16,335.01,334.46,0,0,3,0
54281,91563360,0.27,-1.45,3.76,4.43,335.01,334.38,0,0,3,0
54371,91663320,0.26,1.48,3.71,2.8,335.02,334.33,0,0,3,0
54460,91763280,0.22,-1.38,3.64,4.3,335.02,334.3,0,0,3,0
54550,91864073,0.21,1.48,3.56,2.37,335.02,334.31,0,0,3,0
54639,91964033,0.17,-1.43,3.47,3.96,335.02,334.35,0,0,3,0
54730,92063993,0.14,1.36,3.36,2.31,335.02,334.4,0,0,3,0
54820,92163953,0.12,-1.58,3.24,3.61,335.02,334.46,0,0,3,0
54913,92263913,0.13,1.16,3.13,1.99,335.02,334.53,0,0,3,0
55005,92363873,-0.09,-1.34,1.91,2.85,334.5,334.58,0,0,3,0
55094,92463833,-0.59,1.25,-0.67,-1.07,333.3,334.52,0,0,3,0
55186,92563793,-1.19,-1.94,-3.98,-2.77,331.74,334.19,0,0.01,3,0
55276,92663753,-1.63,-0.3,-7.43,-7.99,330.19,333.53,0,0.01,3,0
55365,92763713,-1.77,-3.08,-10.93,-9.16,328.83,332.36,0,0.02,3,0
55454,92863673,-1.77,-1.1,-14.4,-15.24,327.75,330.92,0,0.02,3,0
55543,92963633,-1.73,-2.75,-16.84,-14.95,326.94,328.97,0,0.03,3,0
55635,93063593,-1.62,-0.46,-18,-19.13,326.33,326.99,0,0.03,3,0
55725,93163553,-1.53,-2.04,-18.52,-16.85,325.84,324.9,0,0.03,3,0
55817,93263513,-1.46,0.97,-18.93,-19.84,325.45,323.1,0,0.03,3,0
55906,93363473,-1.48,-1,-19.33,-17.6,325.13,321.62,0,0.03,3,0
55995,93463433,-1.47,2,-19.85,-20.22,324.86,320.51,0,0.03,3,0
56087,93563393,-1.54,-0.17,-20.44,-18.52,324.64,319.87,0,0.03,3,0
56177,93663353,-1.66,2.19,-21.05,-21.57,324.45,319.56,0,0.03,3,0
56266,93763313,-1.73,-0.35,-21.58,-19.64,324.27,319.73,0,0.03,3,0
56355,93863273,-1.71,1.48,-21.13,-22.19,324.08,320.17,0,0.03,3,0
56444,93964066,-1.59,-1.31,-19.34,-18.32,323.9,320.8,0,0.03,3,0
56536,94064026,-1.36,0.75,-16.87,-18.52,323.72,321.56,0,0.04,3,0
56626,94163986,-1.1,-2.01,-14.15,-13.3,323.57,322.26,0,0.03,3,0
56718,94263946,-0.84,0.48,-11.38,-12.62,323.45,322.99,0,0.04,3,0
56807,94363906,-0.61,-1.92,-8.49,-7.44,323.36,323.5,0,0.04,3,0
56896,94463866,-0.38,0.63,-5.51,-6.8,323.29,323.94,0,0.05,3,0
56988,94563826,-0.21,-1.37,-2.9,-1.55,323.25,324.17,0,0.04,3,0
57078,94663786,-0.09,1.19,-1.3,-2.22,323.22,324.28,0,0.05,3,0
57168,94763746,-0.07,-0.5,-0.34,1.4,323.19,324.25,0,0.04,3,0
57257,94863706,-0.08,0.93,0.37,-0.81,323.17,324.05,0,0.04,3,0
57346,94963666,-0.08,-0.58,1.04,2.42,323.16,323.76,0,0.04,3,0
57437,95063626,0,0.39,1.68,-0.35,323.14,323.41,0,0.04,3,0
57527,95163586,0.05,-0.73,2.29,3.38,323.13,323.03,0,0.05,3,0
57619,95263546,0.17,0.67,2.8,0.97,323.12,322.67,0,0.05,3,0
57709,95363506,0.23,-0.85,3.16,4.35,323.11,322.35,0,0.05,3,0
57798,95463466,0.3,0.94,3.47,1.72,323.1,322.09,0,0.04,3,0
57890,95563426,0.3,-0.9,3.71,4.76,323.09,321.92,0,0.04,3,0
57980,95663386,0.35,0.86,3.94,2.21,323.08,321.83,0,0.04,3,0
58069,95763346,0.35,-0.73,4.06,5.34,323.07,321.82,0,0.04,3,0
58158,95863306,0.38,0.92,4.15,2.48,323.07,321.86,0,0.04,3,0
58247,95963266,0.36,-0.44,4.2,5.6,323.06,321.99,0,0.04,3,0
58338,96064059,0.34,0.58,4.27,2.76,323.05,322.14,0,0.04,3,0
58428,96164019,0.37,-0.83,4.24,5.66,323.05,322.32,0,0.05,3,0
58520,96263979,0.41,1.06,4.24,2.69,323.04,322.48,0,0.05,3,0
58610,96363939,0.34,-0.56,4.19,5.44,323.03,322.66,0,0.05,3,0
58699,96463899,0.3,0.87,4.15,2.52,323.03,322.78,0,0.05,3,0
58791,96563859,0.27,-0.64,4.08,5.3,323.02,322.88,0,0.05,3,0
58880,96663819,0.25,0.71,4.02,2.38,323.01,322.93,0,0.05,3,0
58970,96763779,0.23,-0.48,3.92,5.23,323.01,322.94,0,0.05,3,0
59059,96863739,0.23,0.57,3.86,1.99,323.01,322.92,0,0.05,3,0
59149,96963699,0.16,0,3.76,5.15,323,322.86,0,0.05,3,0
59240,97063659,0.13,-0.07,3.63,1.95,322.99,322.79,0,0.05,3,0
59329,97163619,0.13,-0.29,3.51,5.11,322.99,322.66,0,0.05,3,0
59423,97263579,0.22,0.03,3.11,1.61,323.03,322.55,0,0.05,3,0
59512,97363539,0.33,0.32,1.24,3.46,323.31,322.47,0,0.05,3,0
59601,97463499,0.39,1.15,-1.76,-2.58,323.83,322.37,0,0.05,3,0
59693,97563459,0.36,0.51,-5.17,-2.96,324.46,322.5,0,0.06,3,0
59782,97663419,0.34,1.17,-8.57,-9.52,325.07,322.68,0,0.05,3,0
59872,97763379,0.28,0.68,-12.02,-9.8,325.61,323.21,0,0.06,3,0
59961,97863339,0.22,1.28,-15.35,-16.32,326.04,323.75,0,0.05,3,0
60050,97963299,0.14,0.57,-17.38,-15.34,326.38,324.6,0,0.06,3,0
60141,98064092,0.1,0.69,-18.3,-19.66,326.62,325.42,0,0.05,3,0
60230,98164052,0.01,0.54,-18.75,-16.48,326.83,326.3,0,0.05,3,0
60323,98264012,-0.1,0.9,-19.24,-20.3,327.01,327,0,0.06,3,0
60413,98363972,-0.28,0.23,-19.73,-17.29,327.18,327.68,0,0.06,3,0
60502,98463932,-0.48,0.63,-20.28,-21.38,327.34,328.15,0,0.06,3,0
60594,98563892,-0.69,-0.05,-20.81,-18.37,327.48,328.52,0,0.06,3,0
60683,98663852,-0.81,0,-21.34,-22.39,327.61,328.71,0,0.06,3,0
60773,98763812,-0.88,-0.47,-20.65,-18.63,327.7,328.73,0,0.06,3,0
60862,98863772,-0.89,-0.68,-18.76,-20.47,327.75,328.66,0,0.06,3,0
60951,98963732,-0.85,-0.62,-16.2,-14.91,327.77,328.37,0,0.06,3,0
61043,99063692,-0.69,-0.92,-13.46,-15.36,327.77,328.14,0,0.07,3,0
61132,99163652,-0.56,0.13,-10.57,-9.17,327.77,327.78,0,0.06,3,0
61225,99263612,-0.44,-0.84,-7.71,-9.3,327.77,327.5,0,0.07,3,0
61314,99363572,-0.37,0,-4.69,-3.27,327.78,327.16,0,0.06,3,0
61403,99463532,-0.3,-0.51,-2.37,-3.87,327.78,326.95,0,0.07,3,0
61495,99563492,-0.27,0.24,-0.98,1,327.79,326.78,0,0.06,3,0
61584,99663452,-0.24,0,-0.1,-1.36,327.8,326.7,0,0.07,3,0
61675,99763412,-0.29,0.16,0.62,2.36,327.8,326.69,0,0.06,3,0
61764,99863372,-0.25,-0.45,1.25,-0.37,327.81,326.73,0,0.06,3,0
61853,99963332,-0.2,0.02,1.83,3.27,327.82,326.79,0,0.06,3,0
61944,100063292,-0.12,-0.57,2.33,0.51,327.83,326.92,0,0.06,3,0
62033,100164085,-0.03,0.34,2.76,3.91,327.83,327.07,0,0.06,3,0
