LineNo,TimeUS,I,Alt,Press,CRt,SMS,Offset,GndTemp,Health,labels
34088,69163990,0,20.22929,100846.6,34,0.0170843,69163,0,25.52884,0
34178,69263950,0,20.22929,100846.6,34.01,0.03415174,69263,0,25.52884,0
34269,69363910,0,20.22929,100846.6,34.01,0.03432293,69363,0,25.52884,0
34360,69463870,0,20.22929,100846.6,34.01,0.01715278,69463,0,25.52884,0
34451,69563830,0,20.22929,100846.6,34.02,0.00342941,69563,0,25.52884,0
34540,69663790,0,20.23751,100846.5,34.02,0.00257206,69663,0,25.52884,0
34629,69763750,0,20.23751,100846.5,34.02,0.01283884,69763,0,25.52884,0
34718,69863710,0,20.23751,100846.5,34.03,0.02567768,69863,0,25.52884,0
34808,69963670,0,20.23751,100846.5,34.03,0.02567768,69963,0,25.52884,0
34899,70063630,0,20.23751,100846.5,34.03,0.01283884,70063,0,25.52884,0
34988,70163590,0,20.23751,100846.5,34.04,0.00256777,70163,0,25.52884,0
35078,70263550,0,20.23751,100846.5,34.04,0,70263,0,25.52884,0
35169,70363510,0,20.23751,100846.5,34.04,0,70363,0,25.52884,0
35260,70463470,0,20.25394,100846.3,34.05,0.00513554,70463,0,25.52884,0
35351,70563430,0,20.25394,100846.3,34.05,0.02567768,70563,0,25.52884,0
35440,70663390,0,20.25394,100846.3,34.05,0.05135536,70663,0,25.52884,0
35529,70763350,0,20.25394,100846.3,34.05,0.05135536,70763,0,25.52884,0
35618,70863310,0,20.25394,100846.3,34.06,0.02567768,70863,0,25.52884,0
35708,70963270,0,20.25394,100846.3,34.06,0.00513554,70963,0,25.52884,0
35799,71064063,0,20.25394,100846.3,34.06,0,71064,0,25.52884,0
35888,71164023,0,20.25394,100846.3,34.07,0,71164,0,25.52884,0
35978,71263983,0,20.25394,100846.3,34.07,0,71263,0,25.52884,0
36069,71363943,0,20.26216,100846.2,34.07,0.00256777,71363,0,25.52884,0
36160,71463903,0,20.26216,100846.2,34.08,0.01283884,71463,0,25.52884,0
36252,71563863,0,20.26216,100846.2,34.08,0.02576794,71563,0,25.52884,0
36341,71663823,0,20.26216,100846.2,34.08,0.02570771,71663,0,25.52884,0
36430,71763783,0,20.26216,100846.2,34.09,0.01284313,71763,0,25.52884,0
36519,71863743,0,20.26216,100846.2,34.09,0.00256777,71863,0,25.52884,0
36609,71963703,0,20.26216,100846.2,34.09,0,71963,0,25.52884,0
36700,72063663,0,20.26216,100846.2,34.09,0,72063,0,25.52884,0
36789,72163623,0,20.27311,100846.1,34.1,0.0034231,72163,0,25.52884,0
36879,72263583,0,20.27311,100846.1,34.1,0.01711547,72263,0,25.52884,0
36971,72363543,0,20.27311,100846.1,34.1,0.03423095,72363,0,25.52884,0
37063,72463503,0,20.27311,100846.1,34.11,0.03423095,72463,0,25.52884,0
37154,72563463,0,20.27311,100846.1,34.11,0.01711547,72563,0,25.52884,0
37243,72663423,0,20.26216,100846.2,34.11,0,72663,0,25.52884,0
37332,72763383,0,20.25394,100846.3,34.12,-0.01968324,72763,0,25.52884,0
37421,72863343,0,20.23751,100846.5,34.12,-0.05220532,72863,0,25.52884,0
37511,72963303,0,20.22929,100846.6,34.12,-0.08815408,72963,0,25.52884,0
37602,73063263,0,20.21833,100846.8,34.12,-0.110411,73063,0,25.52884,0
37691,73164056,0,20.21012,100846.8,34.13,-0.1129484,73164,0,25.52884,0
37781,73264016,0,20.18821,100847.1,34.13,-0.1076706,73264,0,25.52884,0
37872,73363976,0,20.17999,100847.2,34.13,-0.1143879,73363,0,25.52884,0
37963,73463936,0,20.16903,100847.3,34.14,-0.1298601,73463,0,25.52884,0
38054,73563896,0,20.15534,100847.5,34.14,-0.1320427,73563,0,25.52884,0
38143,73663856,0,20.14438,100847.6,34.14,-0.1218602,73663,0,25.52884,0
38232,73763816,0,20.13617,100847.7,34.14,-0.1165802,73763,0,25.52884,0
38321,73863776,0,20.12521,100847.8,34.15,-0.1130117,73863,0,25.52884,0
38411,73963736,0,20.117,100847.9,34.15,-0.1044166,73963,0,25.52884,0
38502,74063696,0,20.10604,100848,34.15,-0.09756923,74063,0,25.52884,0
38592,74163656,0,20.10604,100848,34.16,-0.09329259,74163,0,25.52884,0
38682,74263616,0,20.09782,100848.1,34.16,-0.08216798,74263,0,25.52884,0
38773,74363576,0,20.09782,100848.1,34.16,-0.06333828,74363,0,25.52884,0
38864,74463536,0,20.08687,100848.3,34.16,-0.04878759,74463,0,25.52884,0
38955,74563496,0,20.08687,100848.3,34.17,-0.04621983,74563,0,25.52884,0
39044,74663456,0,20.07318,100848.4,34.17,-0.05135477,74663,0,25.52884,0
39134,74763416,0,20.07318,100848.4,34.17,-0.05819976,74763,0,25.52884,0
39223,74863376,0,20.07318,100848.4,34.18,-0.05990863,74863,0,25.52884,0
39313,74963336,0,20.07318,100848.4,34.18,-0.04621386,74963,0,25.52884,0
39404,75063296,0,20.06222,100848.5,34.18,-0.02481878,75063,0,25.52884,0
39493,75164089,0,20.06222,100848.5,34.18,-0.02138465,75164,0,25.52884,0
39583,75264049,0,20.06222,100848.5,34.19,-0.03419706,75264,0,25.52884,0
39674,75364009,0,20.06222,100848.5,34.19,-0.03411189,75364,0,25.52884,0
39766,75463969,0,20.06222,100848.5,34.19,-0.0170843,75463,0,25.52884,0
39857,75563929,0,20.06222,100848.5,34.19,-0.00342369,75563,0,25.52884,0
39946,75663889,0,20.06222,100848.5,34.2,0,75663,0,25.52884,0
40035,75763849,0,20.06222,100848.5,34.2,0,75763,0,25.52884,0
40124,75863809,0,20.06222,100848.5,34.2,0,75863,0,25.52884,0
40214,75963769,0,20.06222,100848.5,34.21,0,75963,0,25.52884,0
40305,76063729,0,20.07318,100848.4,34.21,0.00342369,76063,0,25.52884,0
40394,76163689,0,20.07318,100848.4,34.21,0.01711845,76163,0,25.52884,0
40484,76263649,0,20.07318,100848.4,34.21,0.03423691,76263,0,25.52884,0
40575,76363609,0,20.07318,100848.4,34.22,0.03423691,76363,0,25.52884,0
40667,76463569,0,20.08687,100848.3,34.22,0.02139747,76463,0,25.52884,0
40758,76563529,0,20.08687,100848.3,34.22,0.02481878,76563,0,25.52884,0
40848,76663489,0,20.08687,100848.3,34.22,0.04279017,76663,0,25.52884,0
40937,76763449,0,20.08687,100848.3,34.23,0.04279017,76763,0,25.52884,0
41026,76863409,0,20.08687,100848.3,34.23,0.02139509,76863,0,25.52884,0
41116,76963369,0,20.09782,100848.1,34.23,0.00770271,76963,0,25.52884,0
41207,77063329,0,20.09782,100848.1,34.23,0.01711845,77063,0,25.52884,0
41296,77163289,0,20.09782,100848.1,34.24,0.03423691,77163,0,25.52884,0
41386,77264082,0,20.09782,100848.1,34.24,0.03423121,77264,0,25.52884,0
41478,77364042,0,20.09782,100848.1,34.24,0.01707861,77364,0,25.52884,0
41568,77464002,0,20.09782,100848.1,34.24,0.00341799,77464,0,25.52884,0
41660,77563962,0,20.09782,100848.1,34.25,0,77563,0,25.52884,0
41749,77663922,0,20.10604,100848,34.25,0.00256777,77663,0,25.52884,0
41838,77763882,0,20.10604,100848,34.25,0.01286458,77763,0,25.52884,0
41927,77863842,0,20.10604,100848,34.25,0.02577223,77863,0,25.52884,0
42016,77963802,0,20.10604,100848,34.26,0.02570771,77963,0,25.52884,0
42108,78063762,0,20.10604,100848,34.26,0.01284313,78063,0,25.52884,0
42197,78163722,0,20.10604,100848,34.26,0.00256777,78163,0,25.52884,0
42287,78263682,0,20.10604,100848,34.26,0,78263,0,25.52884,0
42378,78363642,0,20.117,100847.9,34.27,0.00342369,78363,0,25.52884,0
42469,78463602,0,20.117,100847.9,34.27,0.01711845,78463,0,25.52884,0
42561,78563562,0,20.117,100847.9,34.27,0.03423691,78563,0,25.52884,0
42650,78663522,0,20.117,100847.9,34.27,0.03423691,78663,0,25.52884,0
42739,78763482,0,20.117,100847.9,34.28,0.01711845,78763,0,25.52884,0
42828,78863442,0,20.117,100847.9,34.28,0.00342369,78863,0,25.52884,0
42917,78963402,0,20.117,100847.9,34.28,0,78963,0,25.52884,0
43009,79063362,0,20.117,100847.9,34.28,0,79063,0,25.52884,0
43098,79163322,0,20.117,100847.9,34.29,0,79163,0,25.52884,0
43188,79263282,0,20.117,100847.9,34.29,0,79263,0,25.52884,0
43279,79364075,0,20.117,100847.9,34.29,0,79364,0,25.52884,0
43370,79464035,0,20.117,100847.9,34.29,0,79464,0,25.52884,0
43462,79563995,0,20.117,100847.9,34.29,0,79563,0,25.52884,0
43551,79663955,0,20.117,100847.9,34.3,0,79663,0,25.52884,0
43640,79763915,0,20.117,100847.9,34.3,0,79763,0,25.52884,0
43729,79863875,0,20.117,100847.9,34.3,0,79863,0,25.52884,0
43818,79963835,0,20.117,100847.9,34.3,0,79963,0,25.52884,0
43910,80063795,0,20.117,100847.9,34.31,0,80063,0,25.52884,0
44000,80163755,0,20.117,100847.9,34.31,0,80163,0,25.52884,0
44090,80263715,0,20.10604,100848,34.31,-0.00342369,80263,0,25.52884,0
44181,80363675,0,20.10604,100848,34.31,-0.01711845,80363,0,25.52884,0
44271,80463635,0,20.10604,100848,34.32,-0.03423691,80463,0,25.52884,0
44363,80563595,0,20.10604,100848,34.32,-0.03423691,80563,0,25.52884,0
44452,80663555,0,20.10604,100848,34.32,-0.01711845,80663,0,25.52884,0
44541,80763515,0,20.10604,100848,34.32,-0.00342369,80763,0,25.52884,0
44630,80863475,0,20.10604,100848,34.32,0,80863,0,25.52884,0
44719,80963435,0,20.10604,100848,34.33,0,80963,0,25.52884,0
44811,81063395,0,20.10604,100848,34.33,0,81063,0,25.52884,0
44901,81163355,0,20.117,100847.9,34.33,0.00342369,81163,0,25.52884,0
44991,81263315,0,20.117,100847.9,34.33,0.01711845,81263,0,25.52884,0
45082,81363275,0,20.117,100847.9,34.34,0.03423691,81363,0,25.52884,0
45172,81464068,0,20.117,100847.9,34.34,0.03423121,81464,0,25.52884,0
45264,81564028,0,20.117,100847.9,34.34,0.01707861,81564,0,25.52884,0
45354,81663988,0,20.117,100847.9,34.34,0.00342369,81663,0,25.52884,0
45443,81763948,0,20.117,100847.9,34.34,0,81763,0,25.52884,0
45532,81863908,0,20.117,100847.9,34.35,0,81863,0,25.52884,0
45621,81963868,0,20.117,100847.9,34.35,0,81963,0,25.52884,0
45713,82063828,0,20.117,100847.9,34.35,0,82063,0,25.52884,0
45802,82163788,0,20.117,100847.9,34.35,0,82163,0,25.52884,0
45892,82263748,0,20.117,100847.9,34.36,0,82263,0,25.52884,0
45985,82363708,0,20.117,100847.9,34.36,0,82363,0,25.52884,0
46075,82463668,0,20.117,100847.9,34.36,0,82463,0,25.52884,0
46167,82563628,0,20.12521,100847.8,34.36,0.00256777,82563,0,25.52884,0
46256,82663588,0,20.12521,100847.8,34.36,0.01283884,82663,0,25.52884,0
46345,82763548,0,20.13617,100847.7,34.37,0.02910137,82763,0,25.52884,0
46434,82863508,0,20.13617,100847.7,34.37,0.04279613,82863,0,25.52884,0
46523,82963468,0,20.14438,100847.6,34.37,0.04964292,82963,0,25.52884,0
46616,83063428,0,20.14438,100847.6,34.37,0.04964053,83063,0,25.52884,0
46705,83163388,0,20.15534,100847.5,34.37,0.04621387,83163,0,25.52884,0
46795,83263348,0,20.16903,100847.3,34.38,0.05049348,83263,0,25.52884,0
46886,83363308,0,20.16903,100847.3,34.38,0.06847084,83363,0,25.52884,0
46976,83463268,0,20.17999,100847.2,34.38,0.08302391,83463,0,25.52884,0
47068,83564061,0,20.17999,100847.2,34.38,0.07701453,83564,0,25.52884,0
47157,83664021,0,20.18821,100847.1,34.38,0.06152681,83664,0,25.52884,0
47246,83763981,0,20.18821,100847.1,34.39,0.05121043,83763,0,25.52884,0
47335,83863941,0,20.19916,100847,34.39,0.04615595,83863,0,25.52884,0
47424,83963901,0,20.19916,100847,34.39,0.04628434,83963,0,25.52884,0
47517,84063861,0,20.19916,100847,34.39,0.04722184,84063,0,25.52884,0
47606,84163821,0,20.19916,100847,34.4,0.036849,84163,0,25.52884,0
47696,84263781,0,20.21012,100846.8,34.4,0.02055298,84263,0,25.52884,0
47787,84363741,0,20.21012,100846.8,34.4,0.02053916,84363,0,25.52884,0
47877,84463701,0,20.21012,100846.8,34.4,0.03423095,84463,0,25.52884,0
47969,84563661,0,20.21012,100846.8,34.4,0.03423095,84563,0,25.52884,0
48058,84663621,0,20.21012,100846.8,34.41,0.01711547,84663,0,25.52884,0
48148,84763581,0,20.21012,100846.8,34.41,0.0034231,84763,0,25.52884,0
48237,84863541,0,20.19916,100847,34.41,-0.0034231,84863,0,25.52884,0
48326,84963501,0,20.19916,100847,34.41,-0.01711547,84963,0,25.52884,0
48418,85063461,0,20.19916,100847,34.41,-0.03423095,85063,0,25.52884,0
48507,85163421,0,20.19916,100847,34.41,-0.03423095,85163,0,25.52884,0
48597,85263381,0,20.19916,100847,34.42,-0.01711547,85263,0,25.52884,0
48688,85363341,0,20.19916,100847,34.42,-0.0034231,85363,0,25.52884,0
48778,85463301,0,20.19916,100847,34.42,0,85463,0,25.52884,0
48871,85563261,0,20.19916,100847,34.42,0,85563,0,25.52884,0
48960,85664054,0,20.19916,100847,34.42,0,85664,0,25.52884,0
49049,85764014,0,20.19916,100847,34.43,0,85764,0,25.52884,0
49138,85863974,0,20.19916,100847,34.43,0,85863,0,25.52884,0
49227,85963934,0,20.19916,100847,34.43,0,85963,0,25.52884,0
49319,86063894,0,20.19916,100847,34.43,0,86063,0,25.52884,0
49408,86163854,0,20.19916,100847,34.43,0,86163,0,25.52884,0
49498,86263814,0,20.19916,100847,34.44,0,86263,0,25.52884,0
49589,86363774,0,20.19916,100847,34.44,0,86363,0,25.52884,0
49679,86463734,0,20.19916,100847,34.44,0,86463,0,25.52884,0
49772,86563694,0,20.19916,100847,34.44,0,86563,0,25.52884,0
49861,86663654,0,20.19916,100847,34.44,0,86663,0,25.52884,0
49951,86763614,0,20.19916,100847,34.45,0,86763,0,25.52884,0
50040,86863574,0,20.19916,100847,34.45,0,86863,0,25.52884,0
50129,86963534,0,20.19916,100847,34.45,0,86963,0,25.52884,0
50220,87063494,0,20.19916,100847,34.45,0,87063,0,25.52884,0
50310,87163454,0,20.19916,100847,34.45,0,87163,0,25.52884,0
50400,87263414,0,20.19916,100847,34.45,0,87263,0,25.52884,0
50492,87363374,0,20.19916,100847,34.46,0,87363,0,25.52884,0
50581,87463334,0,20.19916,100847,34.46,0,87463,0,25.52884,0
50673,87563294,0,20.19916,100847,34.46,0,87563,0,25.52884,0
50763,87664087,0,20.19916,100847,34.46,0,87664,0,25.52884,0
50852,87764047,0,20.21012,100846.8,34.46,0.0034174,87764,0,25.52884,0
50941,87864007,0,20.21012,100846.8,34.47,0.01707563,87864,0,25.52884,0
51030,87963967,0,20.21833,100846.8,34.47,0.03667942,87963,0,25.52884,0
51121,88063927,0,20.21833,100846.8,34.47,0.04706979,88063,0,25.52884,0
51211,88163887,0,20.22929,100846.6,34.47,0.04634142,88163,0,25.52884,0
51301,88263847,0,20.22929,100846.6,34.47,0.04635953,88263,0,25.52884,0
51392,88363807,0,20.23751,100846.5,34.47,0.04971787,88363,0,25.52884,0
51482,88463767,0,20.25394,100846.3,34.48,0.05480191,88463,0,25.52884,0
51574,88563727,0,20.25394,100846.3,34.48,0.06847382,88563,0,25.52884,0
51664,88663687,0,20.25394,100846.3,34.48,0.08045674,88663,0,25.52884,0
51753,88763647,0,20.26216,100846.2,34.48,0.06676198,88763,0,25.52884,0
51842,88863607,0,20.26216,100846.2,34.48,0.04108429,88863,0,25.52884,0
51931,88963567,0,20.26216,100846.2,34.48,0.03081322,88963,0,25.52884,0
52022,89063527,0,20.26216,100846.2,34.49,0.02567768,89063,0,25.52884,0
52112,89163487,0,20.27311,100846.1,34.49,0.01626194,89163,0,25.52884,0
52202,89263447,0,20.27311,100846.1,34.49,0.01968324,89263,0,25.52884,0
52293,89363407,0,20.27311,100846.1,34.49,0.03423095,89363,0,25.52884,0
52383,89463367,0,20.27311,100846.1,34.49,0.03423095,89463,0,25.52884,0
52475,89563327,0,20.27311,100846.1,34.49,0.01711547,89563,0,25.52884,0
52565,89663287,0,20.26216,100846.2,34.5,0,89663,0,25.52884,0
52654,89764080,0,20.26216,100846.2,34.5,-0.01710978,89764,0,25.52884,0
52743,89864040,0,20.26216,100846.2,34.5,-0.03419111,89864,0,25.52884,0
52832,89964000,0,20.26216,100846.2,34.5,-0.03410596,89964,0,25.52884,0
52924,90063960,0,20.26216,100846.2,34.5,-0.01708133,90063,0,25.52884,0
53014,90163920,0,20.26216,100846.2,34.5,-0.0034231,90163,0,25.52884,0
53104,90263880,0,20.25394,100846.3,34.51,-0.00256777,90263,0,25.52884,0
53195,90363840,0,20.25394,100846.3,34.51,-0.01286887,90363,0,25.52884,0
53284,90463800,0,20.25394,100846.3,34.51,-0.02570771,90463,0,25.52884,0
53376,90563760,0,20.25394,100846.3,34.51,-0.02568197,90563,0,25.52884,0
53466,90663720,0,20.25394,100846.3,34.51,-0.01283884,90663,0,25.52884,0
53555,90763680,0,20.25394,100846.3,34.51,-0.00256777,90763,0,25.52884,0
53644,90863640,0,20.25394,100846.3,34.52,0,90863,0,25.52884,0
53733,90963600,0,20.25394,100846.3,34.52,0,90963,0,25.52884,0
53825,91063560,0,20.25394,100846.3,34.52,0,91063,0,25.52884,0
53915,91163520,0,20.25394,100846.3,34.52,0,91163,0,25.52884,0
54005,91263480,0,20.25394,100846.3,34.52,0,91263,0,25.52884,0
54096,91363440,0,20.26216,100846.2,34.52,0.00256777,91363,0,25.52884,0
54185,91463400,0,20.26216,100846.2,34.53,0.01283884,91463,0,25.52884,0
54277,91563360,0,20.26216,100846.2,34.53,0.02567768,91563,0,25.52884,0
54367,91663320,0,20.26216,100846.2,34.53,0.02567768,91663,0,25.52884,0
54456,91763280,0,20.26216,100846.2,34.53,0.01283884,91763,0,25.52884,0
54546,91864073,0,20.26216,100846.2,34.53,0.0025635,91864,0,25.52884,0
54635,91964033,0,20.26216,100846.2,34.53,0,91964,0,25.52884,0
54726,92063993,0,20.26216,100846.2,34.54,0,92063,0,25.52884,0
54816,92163953,0,20.26216,100846.2,34.54,0,92163,0,25.52884,0
54907,92263913,0,20.26216,100846.2,34.54,0,92263,0,25.52884,0
55001,92363873,0,20.26216,100846.2,34.54,0,92363,0,25.52884,0
55090,92463833,0,20.26216,100846.2,34.54,0,92463,0,25.52884,0
55182,92563793,0,20.25394,100846.3,34.54,-0.00257206,92563,0,25.52884,0
55272,92663753,0,20.23751,100846.5,34.54,-0.01797438,92663,0,25.52884,0
55361,92763713,0,20.22929,100846.6,34.55,-0.05392313,92763,0,25.52884,0
55450,92863673,0,20.21833,100846.8,34.55,-0.09329557,92863,0,25.52884,0
55539,92963633,0,20.21012,100846.8,34.55,-0.1095581,92963,0,25.52884,0
55631,93063593,0,20.19916,100847,34.55,-0.104422,93063,0,25.52884,0
55721,93163553,0,20.18821,100847.1,34.55,-0.09842813,93163,0,25.52884,0
55811,93263513,0,20.17999,100847.2,34.55,-0.09928107,93263,0,25.52884,0
55902,93363473,0,20.16903,100847.3,34.55,-0.1009929,93363,0,25.52884,0
55991,93463433,0,20.15534,100847.5,34.56,-0.1009959,93463,0,25.52884,0
56083,93563393,0,20.14438,100847.6,34.56,-0.1052779,93563,0,25.52884,0
56173,93663353,0,20.13617,100847.7,34.56,-0.1129812,93663,0,25.52884,0
56262,93763313,0,20.13617,100847.7,34.56,-0.1095551,93763,0,25.52884,0
56351,93863273,0,20.12521,100847.8,34.56,-0.08815408,93863,0,25.52884,0
56440,93964066,0,20.12521,100847.8,34.56,-0.06416546,93964,0,25.52884,0
56532,94064026,0,20.117,100847.9,34.57,-0.05298453,94064,0,25.52884,0
56622,94163986,0,20.117,100847.9,34.57,-0.04949799,94163,0,25.52884,0
56712,94263946,0,20.10604,100848,34.57,-0.04615595,94263,0,25.52884,0
56803,94363906,0,20.10604,100848,34.57,-0.04628434,94363,0,25.52884,0
56892,94463866,0,20.10604,100848,34.57,-0.04722184,94463,0,25.52884,0
56984,94563826,0,20.09782,100848.1,34.57,-0.03942106,94563,0,25.52884,0
57074,94663786,0,20.09782,100848.1,34.57,-0.0299673,94663,0,25.52884,0
57164,94763746,0,20.09782,100848.1,34.58,-0.02910137,94763,0,25.52884,0
57253,94863706,0,20.09782,100848.1,34.58,-0.02567768,94863,0,25.52884,0
57342,94963666,0,20.08687,100848.3,34.58,-0.01626253,94963,0,25.52884,0
57433,95063626,0,20.08687,100848.3,34.58,-0.01968622,95063,0,25.52884,0
57523,95163586,0,20.08687,100848.3,34.58,-0.03423691,95163,0,25.52884,0
57613,95263546,0,20.08687,100848.3,34.58,-0.03423691,95263,0,25.52884,0
57704,95363506,0,20.08687,100848.3,34.58,-0.01711845,95363,0,25.52884,0
57794,95463466,0,20.08687,100848.3,34.58,-0.00342369,95463,0,25.52884,0
57886,95563426,0,20.08687,100848.3,34.59,0,95563,0,25.52884,0
57976,95663386,0,20.08687,100848.3,34.59,0,95663,0,25.52884,0
58065,95763346,0,20.08687,100848.3,34.59,0,95763,0,25.52884,0
58154,95863306,0,20.08687,100848.3,34.59,0,95863,0,25.52884,0
58243,95963266,0,20.08687,100848.3,34.59,0,95963,0,25.52884,0
58334,96064059,0,20.08687,100848.3,34.59,0,96064,0,25.52884,0
58424,96164019,0,20.09782,100848.1,34.59,0.00341799,96164,0,25.52884,0
58514,96263979,0,20.09782,100848.1,34.6,0.0170843,96263,0,25.52884,0
58606,96363939,0,20.09782,100848.1,34.6,0.03415174,96363,0,25.52884,0
58695,96463899,0,20.09782,100848.1,34.6,0.03432293,96463,0,25.52884,0
58787,96563859,0,20.09782,100848.1,34.6,0.01715278,96563,0,25.52884,0
58876,96663819,0,20.09782,100848.1,34.6,0.00342941,96663,0,25.52884,0
58966,96763779,0,20.09782,100848.1,34.6,0,96763,0,25.52884,0
59055,96863739,0,20.09782,100848.1,34.6,0,96863,0,25.52884,0
59145,96963699,0,20.09782,100848.1,34.61,0,96963,0,25.52884,0
59236,97063659,0,20.09782,100848.1,34.61,0,97063,0,25.52884,0
59325,97163619,0,20.10604,100848,34.61,0.00256777,97163,0,25.52884,0
59417,97263579,0,20.10604,100848,34.61,0.01283884,97263,0,25.52884,0
59508,97363539,0,20.09782,100848.1,34.61,0.02310991,97363,0,25.52884,0
59597,97463499,0,20.09782,100848.1,34.61,0.01283884,97463,0,25.52884,0
59689,97563459,0,20.09782,100848.1,34.61,-0.01283884,97563,0,25.52884,0
59778,97663419,0,20.09782,100848.1,34.61,-0.02310991,97663,0,25.52884,0
59868,97763379,0,20.08687,100848.3,34.62,-0.01626253,97763,0,25.52884,0
59957,97863339,0,20.08687,100848.3,34.62,-0.01968622,97863,0,25.52884,0
60046,97963299,0,20.08687,100848.3,34.62,-0.03423691,97963,0,25.52884,0
60137,98064092,0,20.07318,100848.4,34.62,-0.03850311,98064,0,25.52884,0
60226,98164052,0,20.07318,100848.4,34.62,-0.03842389,98164,0,25.52884,0
60317,98264012,0,20.07318,100848.4,34.62,-0.04605192,98264,0,25.52884,0
60409,98363972,0,20.06222,100848.5,34.62,-0.04606473,98363,0,25.52884,0
60498,98463932,0,20.06222,100848.5,34.62,-0.03851354,98463,0,25.52884,0
60590,98563892,0,20.06222,100848.5,34.63,-0.03863627,98563,0,25.52884,0
60679,98663852,0,20.06222,100848.5,34.63,-0.03436297,98663,0,25.52884,0
60769,98763812,0,20.054,100848.6,34.63,-0.01973055,98763,0,25.52884,0
60858,98863772,0,20.054,100848.6,34.63,-0.01627253,98863,0,25.52884,0
60947,98963732,0,20.054,100848.6,34.63,-0.02567768,98963,0,25.52884,0
61039,99063692,0,20.054,100848.6,34.63,-0.02567768,99063,0,25.52884,0
61128,99163652,0,20.054,100848.6,34.63,-0.01283884,99163,0,25.52884,0
61219,99263612,0,20.054,100848.6,34.63,-0.00256777,99263,0,25.52884,0
61310,99363572,0,20.054,100848.6,34.64,0,99363,0,25.52884,0
61399,99463532,0,20.054,100848.6,34.64,0,99463,0,25.52884,0
61491,99563492,0,20.054,100848.6,34.64,0,99563,0,25.52884,0
61580,99663452,0,20.04305,100848.8,34.64,-0.00342369,99663,0,25.52884,0
61671,99763412,0,20.04305,100848.8,34.64,-0.01711845,99763,0,25.52884,0
61760,99863372,0,20.04305,100848.8,34.64,-0.03423691,99863,0,25.52884,0
61849,99963332,0,20.04305,100848.8,34.64,-0.03423691,99963,0,25.52884,0
61940,100063292,0,20.04305,100848.8,34.64,-0.01711845,100063,0,25.52884,0
62029,100164085,0,20.04305,100848.8,34.65,-0.00341799,100164,0,25.52884,0
62120,100264045,0,20.04305,100848.8,34.65,0,100264,0,25.52884,0
62212,100364005,0,20.04305,100848.8,34.65,0,100364,0,25.52884,0
62301,100463965,0,20.04305,100848.8,34.65,0,100463,0,25.52884,0
62393,100563925,0,20.04305,100848.8,34.65,0,100563,0,25.52884,0
62482,100663885,0,20.04305,100848.8,34.65,0,100663,0,25.52884,0
62572,100763845,0,20.04305,100848.8,34.65,0,100763,0,25.52884,0
62661,100863805,0,20.04305,100848.8,34.65,0,100863,0,25.52884,0
62750,100963765,0,20.04305,100848.8,34.65,0,100963,0,25.52884,0
62841,101063725,0,20.04305,100848.8,34.66,0,101063,0,25.52884,0
62930,101163685,0,20.04305,100848.8,34.66,0,101163,0,25.52884,0
63021,101263645,0,20.04305,100848.8,34.66,0,101263,0,25.52884,0
