LineNo,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U,labels
43697,79803899,0,6,547729800,2232,10,1.21,-35.3631614,149.1629682,39.79,3.899,327.3184,0.009,0,1,0
43878,80003819,0,6,547730000,2232,10,1.21,-35.3631558,149.1629637,39.79,3.638,327.2842,0.015,0,1,0
44057,80203739,0,6,547730200,2232,10,1.21,-35.3631504,149.1629595,39.79,3.354,327.2199,0.015,0,1,0
44238,80403659,0,6,547730400,2232,10,1.21,-35.3631456,149.1629557,39.78,3.064,327.1412,0.011,0,1,0
44420,80603579,0,6,547730600,2232,10,1.21,-35.3631412,149.1629522,39.78,2.777,327.1791,0.003,0,1,0
44598,80803499,0,6,547730800,2232,10,1.21,-35.3631373,149.1629491,39.78,2.5,326.9617,0.001,0,1,0
44779,81003419,0,6,547731000,2232,10,1.21,-35.3631337,149.1629462,39.78,2.231,326.8454,-0.004,0,1,0
44958,81203339,0,6,547731200,2232,10,1.21,-35.3631306,149.1629437,39.78,1.969,327.0096,-0.008,0,1,0
45139,81404092,0,6,547731400,2232,10,1.21,-35.3631278,149.1629415,39.79,1.725,327.2003,-0.008,0,1,0
45322,81604012,0,6,547731600,2232,10,1.21,-35.3631253,149.1629395,39.79,1.495,327.5864,-0.008,0,1,0
45500,81803932,0,6,547731800,2232,10,1.21,-35.3631231,149.1629379,39.79,1.29,327.8603,-0.009,0,1,0
45680,82003852,0,6,547732000,2232,10,1.21,-35.3631214,149.1629365,39.79,1.104,328.0768,-0.008,0,1,0
45859,82203772,0,6,547732200,2232,10,1.21,-35.3631198,149.1629353,39.79,0.928,328.8445,-0.004,0,1,0
46042,82403692,0,6,547732400,2232,10,1.21,-35.3631185,149.1629343,39.79,0.771,329.4483,-0.001,0,1,0
46224,82603612,0,6,547732600,2232,10,1.21,-35.3631174,149.1629336,39.79,0.636,330.2439,-0.01,0,1,0
46402,82803532,0,6,547732800,2232,10,1.21,-35.3631164,149.1629329,39.8,0.598,332.2209,-0.037,0,1,0
46582,83003452,0,6,547733000,2232,10,1.21,-35.3631154,149.1629323,39.81,0.772,331.7212,-0.054,0,1,0
46762,83203372,0,6,547733200,2232,10,1.21,-35.3631139,149.1629313,39.82,1.175,330.4346,-0.061,0,1,0
46943,83403292,0,6,547733400,2232,10,1.21,-35.3631117,149.1629297,39.83,1.703,329.1745,-0.062,0,1,0
47125,83604045,0,6,547733600,2232,10,1.21,-35.3631085,149.1629274,39.84,2.234,328.6503,-0.058,0,1,0
47303,83803965,0,6,547733800,2232,10,1.21,-35.3631047,149.1629246,39.85,2.749,328.4713,-0.049,0,1,0
47483,84003885,0,6,547734000,2232,10,1.21,-35.3631002,149.1629211,39.86,3.264,328.3245,-0.038,0,1,0
47663,84203805,0,6,547734200,2232,10,1.21,-35.3630948,149.162917,39.87,3.716,327.9892,-0.03,0,1,0
47844,84403725,0,6,547734400,2232,10,1.21,-35.3630889,149.1629125,39.87,3.973,327.6574,-0.021,0,1,0
48026,84603645,0,6,547734600,2232,10,1.21,-35.3630828,149.1629077,39.88,4.009,327.3979,-0.007,0,1,0
48205,84803565,0,6,547734800,2232,10,1.21,-35.3630768,149.1629031,39.88,3.85,327.2229,0.006,0,1,0
48385,85003485,0,6,547735000,2232,10,1.21,-35.3630713,149.1628986,39.88,3.584,327.4486,0.013,0,1,0
48564,85203405,0,6,547735200,2232,10,1.21,-35.3630661,149.1628945,39.87,3.306,327.4831,0.015,0,1,0
48746,85403325,0,6,547735400,2232,10,1.21,-35.3630613,149.1628907,39.87,3.022,327.3712,0.012,0,1,0
48928,85604078,0,6,547735600,2232,10,1.21,-35.3630568,149.1628874,39.87,2.733,327.3279,0.007,0,1,0
49106,85803998,0,6,547735800,2232,10,1.21,-35.363053,149.1628843,39.87,2.455,327.319,0.002,0,1,0
49286,86003918,0,6,547736000,2232,10,1.21,-35.3630494,149.1628815,39.87,2.189,327.3866,0,0,1,0
49465,86203838,0,6,547736200,2232,10,1.21,-35.3630463,149.1628791,39.87,1.928,327.3824,-0.002,0,1,0
49647,86403758,0,6,547736400,2232,10,1.21,-35.3630436,149.1628768,39.87,1.682,327.4863,-0.006,0,1,0
49829,86603678,0,6,547736600,2232,10,1.21,-35.3630412,149.162875,39.87,1.455,327.6384,-0.005,0,1,0
50008,86803598,0,6,547736800,2232,10,1.21,-35.3630391,149.1628735,39.87,1.241,327.7803,-0.003,0,1,0
50188,87003518,0,6,547737000,2232,10,1.21,-35.3630373,149.162872,39.87,1.051,327.8942,-0.001,0,1,0
50367,87203438,0,6,547737200,2232,10,1.21,-35.363036,149.162871,39.87,0.8840001,328.1722,0.002,0,1,0
50549,87403358,0,6,547737400,2232,10,1.21,-35.3630347,149.1628701,39.87,0.728,328.6077,0.005,0,1,0
50731,87603278,0,6,547737600,2232,10,1.21,-35.3630336,149.1628692,39.87,0.594,329.5264,-0.008,0,1,0
50909,87804031,0,6,547737800,2232,10,1.21,-35.3630328,149.1628687,39.87,0.582,332.1826,-0.032,0,1,0
51089,88003951,0,6,547738000,2232,10,1.21,-35.3630317,149.162868,39.88,0.804,333.9325,-0.047,0,1,0
51268,88203871,0,6,547738200,2232,10,1.21,-35.36303,149.162867,39.89,1.231,334.3846,-0.052,0,1,0
51450,88403791,0,6,547738400,2232,10,1.21,-35.3630276,149.1628656,39.9,1.761,334.3888,-0.052,0,1,0
51632,88603711,0,6,547738600,2232,10,1.21,-35.3630244,149.1628637,39.91,2.28,334.5892,-0.05,0,1,0
51810,88803631,0,6,547738800,2232,10,1.21,-35.3630202,149.1628613,39.92,2.803,334.8088,-0.038,0,1,0
51990,89003551,0,6,547739000,2232,10,1.21,-35.3630153,149.1628584,39.93,3.315,334.9111,-0.027,0,1,0
52169,89203471,0,6,547739200,2232,10,1.21,-35.3630094,149.1628551,39.93,3.751,334.756,-0.021,0,1,0
52351,89403391,0,6,547739400,2232,10,1.21,-35.3630032,149.1628514,39.94,3.983,334.6127,-0.011,0,1,0
52533,89603311,0,6,547739600,2232,10,1.21,-35.3629966,149.1628476,39.94,3.995,334.4759,0.001,0,1,0
52711,89804064,0,6,547739800,2232,10,1.21,-35.3629903,149.1628438,39.94,3.821,334.4962,0.013,0,1,0
52891,90003984,0,6,547740000,2232,10,1.21,-35.3629843,149.1628404,39.93,3.559,334.6622,0.019,0,1,0
53071,90203904,0,6,547740200,2232,10,1.21,-35.3629788,149.1628371,39.93,3.277,334.6778,0.017,0,1,0
53252,90403824,0,6,547740400,2232,10,1.21,-35.3629737,149.1628342,39.93,2.993,334.7155,0.012,0,1,0
53434,90603744,0,6,547740600,2232,10,1.21,-35.362969,149.1628314,39.92,2.708,334.7314,0.007,0,1,0
53612,90803664,0,6,547740800,2232,10,1.21,-35.3629649,149.162829,39.92,2.433,334.7651,0.002,0,1,0
53792,91003584,0,6,547741000,2232,10,1.21,-35.3629611,149.1628269,39.92,2.169,334.9086,-0.002,0,1,0
53972,91203504,0,6,547741200,2232,10,1.21,-35.3629577,149.162825,39.92,1.901,335.2565,-0.005,0,1,0
54153,91403424,0,6,547741400,2232,10,1.21,-35.3629549,149.1628233,39.92,1.66,335.6798,-0.006,0,1,0
54334,91603344,0,6,547741600,2232,10,1.21,-35.3629524,149.162822,39.93,1.434,335.888,-0.007,0,1,0
54514,91803264,0,6,547741800,2232,10,1.21,-35.3629502,149.1628208,39.93,1.227,336.2677,-0.006,0,1,0
54694,92004017,0,6,547742000,2232,10,1.21,-35.3629483,149.1628198,39.93,1.04,336.749,-0.005,0,1,0
54873,92203937,0,6,547742200,2232,10,1.21,-35.3629466,149.1628189,39.93,0.874,337.409,-0.003,0,1,0
55058,92403857,0,6,547742400,2232,10,1.21,-35.3629454,149.1628183,39.93,0.726,337.6021,-0.001,0,1,0
55239,92603777,0,6,547742600,2232,10,1.21,-35.3629442,149.1628178,39.93,0.6070001,337.5514,0.024,0,1,0
55418,92803697,0,6,547742800,2232,10,1.21,-35.3629433,149.1628172,39.92,0.628,336.3432,0.075,0,1,0
55598,93003617,0,6,547743000,2232,10,1.21,-35.3629421,149.1628165,39.9,0.8660001,331.2507,0.105,0,1,0
55778,93203537,0,6,547743200,2232,10,1.21,-35.3629405,149.1628153,39.88,1.32,327.5583,0.113,0,1,0
55959,93403457,0,6,547743400,2232,10,1.21,-35.3629381,149.1628132,39.85,1.856,325.5826,0.104,0,1,0
56140,93603377,0,6,547743600,2232,10,1.21,-35.362935,149.1628107,39.84,2.384,324.5914,0.093,0,1,0
56319,93803297,0,6,547743800,2232,10,1.21,-35.3629311,149.1628073,39.82,2.898,324.1497,0.07600001,0,1,0
56499,94004050,0,6,547744000,2232,10,1.21,-35.3629265,149.1628031,39.8,3.417,323.7096,0.063,0,1,0
56679,94203970,0,6,547744200,2232,10,1.21,-35.3629211,149.1627983,39.79,3.875,323.2051,0.048,0,1,0
56860,94403890,0,6,547744400,2232,10,1.21,-35.3629155,149.162793,39.79,4.14,322.7116,0.034,0,1,0
57041,94603810,0,6,547744600,2232,10,1.21,-35.3629095,149.1627873,39.78,4.181,322.3899,0.029,0,1,0
57221,94803730,0,6,547744800,2232,10,1.21,-35.3629036,149.1627818,39.77,4.025,322.2509,0.027,0,1,0
57401,95003650,0,6,547745000,2232,10,1.21,-35.362898,149.1627766,39.77,3.755,322.3393,0.026,0,1,0
57580,95203570,0,6,547745200,2232,10,1.21,-35.362893,149.1627716,39.76,3.47,322.4048,0.018,0,1,0
57762,95403490,0,6,547745400,2232,10,1.21,-35.3628883,149.1627672,39.76,3.183,322.3737,0.01,0,1,0
57943,95603410,0,6,547745600,2232,10,1.21,-35.3628839,149.1627631,39.76,2.884,322.4006,0.002,0,1,0
58122,95803330,0,6,547745800,2232,10,1.21,-35.3628799,149.1627595,39.76,2.591,322.4903,-0.006,0,1,0
58302,96004083,0,6,547746000,2232,10,1.21,-35.3628765,149.1627562,39.76,2.302,322.6348,-0.009,0,1,0
58481,96204003,0,6,547746200,2232,10,1.21,-35.3628735,149.1627533,39.76,2.028,322.9089,-0.013,0,1,0
58663,96403923,0,6,547746400,2232,10,1.21,-35.3628706,149.1627508,39.77,1.768,322.9858,-0.013,0,1,0
58844,96603843,0,6,547746600,2232,10,1.21,-35.3628683,149.1627485,39.77,1.528,323.4509,-0.013,0,1,0
59023,96803763,0,6,547746800,2232,10,1.21,-35.3628663,149.1627466,39.77,1.31,323.8776,-0.012,0,1,0
59204,97003683,0,6,547747000,2232,10,1.21,-35.3628646,149.1627452,39.77,1.11,324.1575,-0.007,0,1,0
59383,97203603,0,6,547747200,2232,10,1.21,-35.3628631,149.1627438,39.77,0.929,324.7904,-0.003,0,1,0
59565,97403523,0,6,547747400,2232,10,1.21,-35.3628619,149.1627428,39.78,0.766,324.952,0,0,1,0
59746,97603443,0,6,547747600,2232,10,1.21,-35.3628608,149.1627418,39.77,0.6390001,325.9837,0.016,0,1,0
59925,97803363,0,6,547747800,2232,10,1.21,-35.3628598,149.1627411,39.77,0.688,327.9264,0.031,0,1,0
60105,98003283,0,6,547748000,2232,10,1.21,-35.3628585,149.1627402,39.76,0.9630001,328.1075,0.035,0,1,0
60284,98204036,0,6,547748200,2232,10,1.21,-35.3628567,149.1627388,39.75,1.443,327.7605,0.036,0,1,0
60466,98403956,0,6,547748400,2232,10,1.21,-35.3628542,149.1627368,39.75,1.978,327.6977,0.032,0,1,0
60647,98603876,0,6,547748600,2232,10,1.21,-35.3628507,149.1627341,39.74,2.5,327.9869,0.025,0,1,0
60826,98803796,0,6,547748800,2232,10,1.21,-35.3628466,149.1627308,39.74,3.021,328.1849,0.02,0,1,0
61006,99003716,0,6,547749000,2232,10,1.21,-35.3628415,149.162727,39.73,3.52,328.0581,0.015,0,1,0
61186,99203636,0,6,547749200,2232,10,1.21,-35.362836,149.1627227,39.73,3.881,327.7343,0.009,0,1,0
61367,99403556,0,6,547749400,2232,10,1.21,-35.3628299,149.1627179,39.73,4.022,327.4467,0.009,0,1,0
61548,99603476,0,6,547749600,2232,10,1.21,-35.3628238,149.1627133,39.73,3.947,327.2959,0.013,0,1,0
61728,99803396,0,6,547749800,2232,10,1.21,-35.3628181,149.1627087,39.73,3.714,327.2861,0.017,0,1,0
61908,100003316,0,6,547750000,2232,10,1.21,-35.3628127,149.1627045,39.72,3.441,327.3784,0.017,0,1,0
62087,100204069,0,6,547750200,2232,10,1.21,-35.3628077,149.1627005,39.72,3.158,327.3428,0.012,0,1,0
62269,100403989,0,6,547750400,2232,10,1.21,-35.3628031,149.1626968,39.72,2.876,327.2718,0.006,0,1,0
62450,100603909,0,6,547750600,2232,10,1.21,-35.3627989,149.1626937,39.72,2.596,327.2821,0.001,0,1,0
62629,100803829,0,6,547750800,2232,10,1.21,-35.3627953,149.1626906,39.72,2.32,327.2191,-0.005,0,1,0
62809,101003749,0,6,547751000,2232,10,1.21,-35.362792,149.1626881,39.72,2.052,327.3594,-0.008,0,1,0
62987,101203669,0,6,547751200,2232,10,1.21,-35.3627891,149.1626858,39.72,1.797,327.4381,-0.008,0,1,0
63170,101403589,0,6,547751400,2232,10,1.21,-35.3627866,149.1626839,39.72,1.558,327.6398,-0.008,0,1,0
63351,101603509,0,6,547751600,2232,10,1.21,-35.3627843,149.1626822,39.72,1.347,328.0843,-0.008,0,1,0
63530,101803429,0,6,547751800,2232,10,1.21,-35.3627825,149.1626806,39.72,1.149,328.4883,-0.007,0,1,0
63711,102003349,0,6,547752000,2232,10,1.21,-35.3627809,149.1626795,39.73,0.9670001,329.3371,-0.006,0,1,0
63890,102203269,0,6,547752200,2232,10,1.21,-35.3627794,149.1626785,39.73,0.803,330.081,-0.005,0,1,0
64073,102404022,0,6,547752400,2232,10,1.21,-35.3627783,149.1626777,39.73,0.656,330.7086,-0.003,0,1,0
64254,102603942,0,6,547752600,2232,10,1.21,-35.3627774,149.1626771,39.73,0.573,331.6886,-0.08000001,0,1,0
64433,102803862,0,6,547752800,2232,10,1.21,-35.3627764,149.1626765,39.76,0.694,332.1683,-0.164,0,1,0
64613,103003782,0,6,547753000,2232,10,1.21,-35.3627751,149.1626756,39.8,1.04,331.128,-0.208,0,1,0
64791,103203702,0,6,547753200,2232,10,1.21,-35.3627731,149.1626742,39.84,1.551,330.4321,-0.219,0,1,0
64974,103403622,0,6,547753400,2232,10,1.21,-35.3627703,149.1626722,39.88,2.081,330.2368,-0.208,0,1,0
65155,103603542,0,6,547753600,2232,10,1.21,-35.3627666,149.1626695,39.92,2.601,330.0664,-0.184,0,1,0
65334,103803462,0,6,547753800,2232,10,1.21,-35.3627622,149.1626665,39.96,3.109,329.99,-0.154,0,1,0
65514,104003382,0,6,547754000,2232,10,1.21,-35.3627569,149.1626628,39.98,3.609,329.8372,-0.123,0,1,0
65693,104203302,0,6,547754200,2232,10,1.21,-35.3627509,149.1626585,40.01,3.987,329.649,-0.096,0,1,0
65875,104404055,0,6,547754400,2232,10,1.21,-35.3627447,149.162654,40.02,4.155,329.4012,-0.07,0,1,0
66056,104603975,0,6,547754600,2232,10,1.21,-35.3627382,149.1626493,40.04,4.102,329.241,-0.043,0,1,0
66236,104803895,0,6,547754800,2232,10,1.21,-35.362732,149.1626447,40.04,3.881,329.2415,-0.019,0,1,0
66416,105003815,0,6,547755000,2232,10,1.21,-35.3627263,149.1626406,40.04,3.602,329.3919,-0.002,0,1,0
66594,105203735,0,6,547755200,2232,10,1.21,-35.362721,149.1626367,40.04,3.312,329.3945,0.003,0,1,0
66777,105403655,0,6,547755400,2232,10,1.21,-35.3627161,149.1626331,40.04,3.018,329.3273,0.005,0,1,0
66958,105603575,0,6,547755600,2232,10,1.21,-35.3627117,149.16263,40.04,2.725,329.3748,0.003,0,1,0
67137,105803495,0,6,547755800,2232,10,1.21,-35.3627077,149.162627,40.04,2.441,329.4233,0,0,1,0
67317,106003415,0,6,547756000,2232,10,1.21,-35.362704,149.1626245,40.04,2.169,329.4851,-0.005,0,1,0
67495,106203335,0,6,547756200,2232,10,1.21,-35.362701,149.1626221,40.04,1.91,329.377,-0.006,0,1,0
67680,106404088,0,6,547756400,2232,10,1.21,-35.3626981,149.1626202,40.04,1.669,329.4918,-0.005,0,1,0
67861,106604008,0,1,547756600,2232,3,1.21,-35.3626958,149.1626184,40.05,1.443,329.8109,-0.006,0,1,0
68040,106803928,0,1,547756800,2232,3,1.21,-35.3626937,149.1626169,40.05,1.231,330.937,-0.008,0,1,0
68220,107003848,0,1,547757000,2232,3,1.21,-35.3626919,149.1626158,40.05,1.05,331.5545,-0.007,0,1,0
68400,107203768,0,1,547757200,2232,3,1.21,-35.3626904,149.1626148,40.05,0.8840001,331.388,-0.004,0,1,1
68582,107403688,0,1,547757400,2232,3,1.21,-35.3626892,149.162614,40.05,0.738,331.2841,0,0,1,1
68763,107603608,0,1,547757600,2232,3,1.21,-35.3626881,149.1626131,40.05,0.67,331.6565,0.046,0,1,1
68942,107803528,0,1,547757800,2232,3,1.21,-35.3626869,149.1626125,40.03,0.804,331.1661,0.081,0,1,1
69122,108003448,0,1,547758000,2232,3,1.21,-35.3626853,149.1626114,40.02,1.162,329.746,0.093,0,1,1
69300,108203368,0,1,547758200,2232,3,1.21,-35.3626833,149.1626099,40,1.674,328.6852,0.09,0,1,1
69483,108403288,0,1,547758400,2232,3,1.21,-35.3626803,149.1626076,39.98,2.202,328.1446,0.08000001,0,1,1
69664,108604041,0,1,547758600,2232,3,1.21,-35.3626765,149.1626047,39.96,2.708,327.9843,0.067,0,1,1
69843,108803961,0,1,547758800,2232,3,1.21,-35.3626719,149.1626013,39.95,3.209,327.8225,0.052,0,1,1
70024,109003881,0,1,547759000,2232,3,1.21,-35.3626668,149.1625972,39.94,3.645,327.5665,0.04,0,1,1
70202,109203801,0,1,547759200,2232,3,1.21,-35.362661,149.1625928,39.94,3.885,327.2096,0.031,0,1,1
70384,109403721,0,1,547759400,2232,3,1.21,-35.3626552,149.1625881,39.93,3.9,326.9453,0.028,0,1,1
70565,109603641,0,1,547759600,2232,3,1.21,-35.3626494,149.1625834,39.93,3.717,326.706,0.026,0,1,1
70745,109803561,0,1,547759800,2232,3,1.21,-35.3626441,149.1625791,39.92,3.433,326.6524,0.025,0,1,1
70925,110003481,0,1,547760000,2232,3,1.21,-35.3626391,149.1625752,39.92,3.14,326.5275,0.019,0,1,1
71103,110203401,0,1,547760200,2232,3,1.21,-35.3626347,149.1625714,39.91,2.854,326.2576,0.015,0,1,1
71285,110403321,0,1,547760400,2232,3,1.21,-35.3626305,149.1625681,39.91,2.586,326.171,0.008,0,1,1
71466,110604074,0,1,547760600,2232,3,1.21,-35.3626269,149.1625652,39.91,2.337,325.9765,0.004,0,1,1
71646,110803994,0,1,547760800,2232,3,1.21,-35.3626237,149.1625623,39.91,2.102,325.6114,0.001,0,1,1
71826,111003914,0,1,547761000,2232,3,1.21,-35.3626207,149.1625599,39.91,1.885,325.0705,0,0,1,1
72004,111203834,0,1,547761200,2232,3,1.21,-35.3626181,149.1625576,39.91,1.687,324.9347,0,0,1,1
72186,111403754,0,1,547761400,2232,3,1.21,-35.3626158,149.1625556,39.91,1.504,325.13,0.001,0,1,1
72367,111603674,0,1,547761600,2232,3,1.21,-35.3626137,149.1625539,39.91,1.339,325.224,0,0,1,1
72546,111803594,0,1,547761800,2232,3,1.21,-35.3626117,149.1625522,39.91,1.182,325.3446,0.001,0,1,1
72726,112003514,0,1,547762000,2232,3,1.21,-35.3626102,149.1625509,39.91,1.041,325.4829,0,0,1,1
72906,112203434,0,1,547762200,2232,3,1.21,-35.3626086,149.1625498,39.91,0.904,325.4838,0,0,1,1
73090,112403354,0,1,547762400,2232,3,1.21,-35.3626074,149.1625487,39.91,0.788,325.5316,-0.002,0,1,1
73271,112603274,0,1,547762600,2232,3,1.21,-35.3626064,149.1625478,39.91,0.762,325.8902,-0.004,0,1,1
73450,112804027,0,1,547762800,2232,3,1.21,-35.362605,149.1625467,39.91,0.9490001,325.3053,-0.005,0,1,1
73630,113003947,0,1,547763000,2232,3,1.21,-35.3626035,149.1625453,39.91,1.333,324.3137,-0.007,0,1,1
73808,113203867,0,1,547763200,2232,3,1.21,-35.3626012,149.1625432,39.91,1.842,323.5588,-0.006,0,1,1
73990,113403787,0,1,547763400,2232,3,1.21,-35.3625981,149.1625405,39.91,2.344,322.9573,-0.007,0,1,1
74170,113603707,0,1,547763600,2232,3,1.21,-35.3625944,149.162537,39.91,2.815,322.7256,-0.006,0,1,1
74346,113803627,0,1,547763800,2232,3,1.21,-35.3625901,149.162533,39.92,3.273,322.5161,-0.004,0,1,1
74525,114003547,0,1,547764000,2232,3,1.21,-35.362585,149.1625283,39.92,3.694,322.1221,-0.003,0,1,1
74701,114203467,0,1,547764200,2232,3,1.21,-35.3625797,149.162523,39.92,3.956,321.6922,-0.004,0,1,1
74880,114403387,0,1,547764400,2232,3,1.21,-35.362574,149.1625176,39.92,3.999,321.2917,0,0,1,1
75059,114603307,0,1,547764600,2232,3,1.21,-35.3625685,149.1625121,39.92,3.839,320.894,0.007,0,1,1
75235,114804060,0,1,547764800,2232,3,1.21,-35.3625634,149.162507,39.92,3.554,320.7498,0.013,0,1,1
75414,115003980,0,1,547765000,2232,3,1.21,-35.3625587,149.1625023,39.91,3.251,320.6872,0.013,0,1,1
75590,115203900,0,1,547765200,2232,3,1.21,-35.3625544,149.162498,39.91,2.964,320.6213,0.007,0,1,1
75769,115403820,0,1,547765400,2232,3,1.21,-35.3625503,149.1624939,39.91,2.69,320.3651,0.001,0,1,1
75948,115603740,0,1,547765600,2232,3,1.21,-35.3625469,149.1624904,39.91,2.437,320.0708,-0.003,0,1,1
76124,115803660,0,1,547765800,2232,3,1.21,-35.3625436,149.1624871,39.91,2.199,319.8008,-0.008,0,1,1
76303,116003580,0,1,547766000,2232,3,1.21,-35.3625408,149.1624842,39.91,1.985,319.7538,-0.01,0,1,1
76479,116203500,0,1,547766200,2232,3,1.21,-35.3625383,149.1624814,39.92,1.789,319.5499,-0.011,0,1,1
76658,116403420,0,1,547766400,2232,3,1.21,-35.3625359,149.162479,39.92,1.616,319.4525,-0.011,0,1,1
76837,116603340,0,1,547766600,2232,3,1.21,-35.3625338,149.1624769,39.92,1.447,319.4697,-0.011,0,1,1
77013,116803260,0,1,547766800,2232,3,1.21,-35.362532,149.1624749,39.92,1.291,319.5397,-0.008,0,1,1
77192,117004013,0,1,547767000,2232,3,1.21,-35.3625302,149.1624732,39.92,1.147,319.6589,-0.007,0,1,1
77369,117203933,0,1,547767200,2232,3,1.21,-35.3625288,149.1624716,39.93,1.026,319.4422,-0.005,0,1,1
77549,117403853,0,1,547767400,2232,3,1.21,-35.3625275,149.1624702,39.93,0.9120001,319.4951,-0.012,0,1,1
77728,117603773,0,1,547767600,2232,3,1.21,-35.3625262,149.1624689,39.93,0.9020001,322.1883,-0.022,0,1,1
77904,117803693,0,1,547767800,2232,3,1.21,-35.3625247,149.1624676,39.94,1.11,325.8575,-0.026,0,1,1
78083,118003613,0,1,547768000,2232,3,1.21,-35.3625228,149.1624661,39.94,1.524,328.1,-0.025,0,1,1
78259,118203533,0,1,547768200,2232,3,1.21,-35.3625201,149.1624641,39.95,2.029,329.2002,-0.023,0,1,1
78438,118403453,0,1,547768400,2232,3,1.21,-35.3625166,149.1624616,39.95,2.502,330.2415,-0.021,0,1,1
78617,118603373,0,1,547768600,2232,3,1.21,-35.3625123,149.1624587,39.95,2.949,330.7793,-0.017,0,1,1
78793,118803293,0,1,547768800,2232,3,1.21,-35.3625073,149.1624553,39.96,3.352,330.9049,-0.015,0,1,1
78972,119004046,0,1,547769000,2232,3,1.21,-35.3625017,149.1624515,39.96,3.604,330.8228,-0.011,0,1,1
79148,119203966,0,1,547769200,2232,3,1.21,-35.3624961,149.1624476,39.96,3.625,330.4428,-0.004,0,1,1
79327,119403886,0,1,547769400,2232,3,1.21,-35.3624906,149.1624436,39.96,3.455,329.9986,0.004,0,1,1
79506,119603806,0,1,547769600,2232,3,1.21,-35.3624854,149.1624401,39.96,3.168,329.7367,0.009,0,1,1
79682,119803726,0,1,547769800,2232,3,1.21,-35.3624808,149.1624367,39.96,2.875,329.4879,0.009,0,1,1
79861,120003646,0,1,547770000,2232,3,1.21,-35.3624765,149.1624336,39.96,2.606,329.2505,0.005,0,1,1
80037,120203566,0,1,547770200,2232,3,1.21,-35.3624727,149.1624309,39.96,2.36,328.9783,0.003,0,1,1
80216,120403486,0,1,547770400,2232,3,1.21,-35.3624692,149.1624282,39.95,2.146,329.0093,0,0,1,1
80395,120603406,0,1,547770600,2232,3,1.21,-35.3624661,149.1624259,39.95,1.954,329.1112,-0.003,0,1,1
80571,120803326,0,1,547770800,2232,3,1.21,-35.3624632,149.1624239,39.96,1.778,329.2114,-0.005,0,1,1
80750,121004079,0,1,547771000,2232,3,1.21,-35.3624606,149.162422,39.96,1.618,329.285,-0.006,0,1,1
80926,121203999,0,1,547771200,2232,3,1.21,-35.3624582,149.1624201,39.96,1.47,329.2722,-0.007,0,1,1
81105,121403919,0,1,547771400,2232,3,1.21,-35.362456,149.1624187,39.96,1.333,329.5145,-0.006,0,1,1
81286,121603839,0,1,547771600,2232,3,1.21,-35.362454,149.1624172,39.96,1.208,329.585,-0.005,0,1,1
81462,121803759,0,1,547771800,2232,3,1.21,-35.3624522,149.162416,39.96,1.108,330.6321,-0.005,0,1,1
81641,122003679,0,1,547772000,2232,3,1.21,-35.3624503,149.1624148,39.96,1.391,334.0716,-0.005,0,1,1
81818,122203599,0,1,547772200,2232,3,1.21,-35.3624478,149.1624132,39.96,1.69,333.3173,-0.007,0,1,1
81999,122403519,0,1,547772400,2232,3,1.21,-35.3624449,149.1624115,39.97,1.925,333.951,-0.042,0,1,1
82178,122603439,0,1,547772600,2232,3,1.21,-35.3624414,149.1624095,39.99,2.267,334.5125,-0.144,0,1,1
82354,122803359,0,1,547772800,2232,3,1.21,-35.3624374,149.1624071,40.02,2.781,334.1879,-0.203,0,1,1
82533,123003279,0,1,547773000,2232,3,1.21,-35.3624323,149.1624041,40.07,3.471,333.5766,-0.223,0,1,1
82709,123204032,0,1,547773200,2232,3,1.21,-35.3624262,149.1624001,40.11,4.219,333.0497,-0.213,0,1,1
82890,123403952,0,1,547773400,2232,3,1.21,-35.3624188,149.1623957,40.15,4.931,332.7531,-0.186,0,1,1
83069,123603872,0,1,547773600,2232,3,1.21,-35.3624104,149.1623903,40.18,5.576,332.5323,-0.154,0,1,1
83245,123803792,0,1,547773800,2232,3,1.21,-35.3624011,149.1623842,40.21,6.149,332.3515,-0.12,0,1,1
83424,124003712,0,1,547774000,2232,3,1.21,-35.3623909,149.1623778,40.23,6.66,332.1705,-0.09100001,0,1,1
83600,124203632,0,1,547774200,2232,3,1.21,-35.36238,149.1623707,40.25,7.105,332.0311,-0.067,0,1,1
83778,124403552,0,1,547774400,2232,3,1.21,-35.3623684,149.1623631,40.26,7.498,331.8185,-0.046,0,1,1
83958,124603472,0,1,547774600,2232,3,1.21,-35.3623562,149.162355,40.26,7.845,331.6668,-0.033,0,1,1
84134,124803392,0,1,547774800,2232,3,1.21,-35.3623435,149.1623467,40.27,8.151,331.5553,-0.022,0,1,1
84313,125003312,0,1,547775000,2232,3,1.21,-35.3623305,149.162338,40.27,8.412001,331.4373,-0.01,0,1,1
