LineNo,TimeUS,IMU,VibeX,VibeY,VibeZ,Clip,labels,labels
173578,224663432,0,0.1275603,0.1153367,0.1748471,0,0,0
23852,57763552,0,0.1340808,0.1195805,0.1980114,0,0,0
409042,486363710,0,0.1115467,0.1254867,0.1308144,0,4,0
115599,160163409,0,0.1543286,0.1384743,0.2454753,0,1,0
121650,166964021,0,0.1596277,0.1347103,0.2536165,0,1,0
339997,409663569,0,0.152555,0.1256077,0.2878623,0,0,0
232119,289764048,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
9185,24663464,0,0.00280603,0.00284571,0.00306528,0,0,0
138028,185163405,0,0.1597189,0.1220537,0.2768459,0,0,0
27910,62263418,0,0.1257462,0.1156895,0.1758189,0,0,0
168624,219163966,0,0.1196882,0.1177843,0.1722581,0,0,0
300375,365663676,0,0.08424678,0.07448193,0.00271305,0,3,0
287303,351063685,0,0.1907627,0.3446518,0.2566397,0,3,0
428974,508763913,0,0.00270089,0.00257307,0.00274091,0,4,0
203260,257663560,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
416696,494863642,0,0.1100519,0.1042397,0.1560551,0,4,0
387535,462463274,0,0.143519,0.1611882,0.2474377,0,4,0
313701,380463587,0,0.08146194,0.07351287,0.00289498,0,3,0
211627,266964005,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
413543,491363376,0,0.1176801,0.1111412,0.1427071,0,4,0
4219,18463445,0,0.00275502,0.00277178,0.00310211,0,0,0
212256,267663725,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
299567,364764036,0,0.07523792,0.07338866,0.00283964,0,3,0
358540,430263659,0,0.1249453,0.1226982,0.1955182,0,0,0
236435,294563794,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
33494,68463437,0,0.1214373,0.1167103,0.1892806,0,0,0
194991,248463908,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
231670,289263415,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
127044,172963287,0,0.1435131,0.1312417,0.2041308,0,0,0
67381,106063391,0,0.1177791,0.1127656,0.1671491,0,0,0
96564,138763639,0,0.2255696,0.1474565,0.3334252,0,1,0
414354,492263849,0,0.1072559,0.1101478,0.1468089,0,4,0
303793,369463822,0,0.07843369,0.08314887,0.00312402,0,3,0
372955,446263923,0,0.116443,0.1170616,0.1748532,0,4,0
385280,459963441,0,0.1423496,0.1591145,0.2510889,0,4,0
198407,252264054,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
106880,150363997,0,0.162873,0.1255074,0.2336109,0,1,0
92295,133963893,0,0.2668345,0.1702472,0.3624179,0,1,0
289377,353363598,0,0.08583239,0.1014199,0.1280022,0,3,0
230859,288363775,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
157916,207263728,0,0.162077,0.123123,0.2731582,0,0,0
330721,399363524,0,0.1468738,0.1635669,0.8191366,0,0,0
113288,157563616,0,0.1532206,0.1264094,0.2436096,0,1,0
342339,412263362,0,0.1205873,0.1168411,0.1672896,0,0,0
381417,455663495,0,0.1280897,0.158571,0.2525037,0,4,0
95052,137063486,0,0.2588764,0.1470565,0.4084916,0,1,0
316852,383963853,0,0.1103589,0.1000916,0.00274652,0,3,0
90070,131464060,0,0.2119933,0.1584026,0.3426509,0,1,0
321714,389363359,0,0.1150305,0.1117415,0.0036729,0,3,0
192382,245563402,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
157015,206263295,0,0.1534966,0.1385296,0.2676035,0,0,0
177000,228463578,0,0.1249727,0.113312,0.1899577,0,0,0
129564,175763833,0,0.156863,0.1342112,0.2777556,0,0,0
335765,404963783,0,0.181707,0.1474356,0.287294,0,0,0
85353,126163681,0,0.1592999,0.1250396,0.2296994,0,1,0
163760,213763627,0,0.1143392,0.1102577,0.1506954,0,0,0
101901,144763738,0,0.1707197,0.13345,0.2677829,0,1,0
407691,484863477,0,0.1204711,0.1110749,0.172967,0,4,0
111421,155463623,0,0.1639797,0.1381941,0.2410652,0,1,0
44032,80163755,0,0.1222754,0.115708,0.1447434,0,0,0
411203,488763583,0,0.1227956,0.1136622,0.219561,0,4,0
329550,398064044,0,0.1915024,0.1819846,1.634353,0,3,0
108751,152463990,0,0.1615389,0.127088,0.2836936,0,1,0
344861,415063908,0,0.1094576,0.1181663,0.1839191,0,0,0
18352,51663493,0,0.1223204,0.1222231,0.1989729,0,0,0
306587,372563415,0,0.07786373,0.08216492,0.00275323,0,3,0
50973,87864007,0,0.1185259,0.1153285,0.1929003,0,0,0
131004,177364026,0,0.1533435,0.1222915,0.2714202,0,0,0
184384,236663630,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
35201,70363510,0,0.1151465,0.1179617,0.1778348,0,0,0
75389,114963996,0,0.1215817,0.1148107,0.1786571,0,1,0
187354,239963976,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
380339,454463975,0,0.1353246,0.1419735,0.2638189,0,4,0
130014,176263633,0,0.1583208,0.1297448,0.2486322,0,0,0
40156,75863809,0,0.1195114,0.1133675,0.1751968,0,0,0
141624,189163471,0,0.1543009,0.1327644,0.2682877,0,0,0
33583,68563397,0,0.1144431,0.1143117,0.184197,0,0,0
181055,232963444,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
390684,465963540,0,0.1262249,0.1310179,0.2060211,0,4,0
371873,445063570,0,0.1104779,0.1233854,0.1942471,0,0,0
248946,308464065,0,0.1211579,0.1291355,0.1665993,0,0,0
239759,298263980,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
97720,140063952,0,0.2245504,0.1610306,0.3783312,0,1,0
415438,493463369,0,0.125753,0.1250888,0.1497338,0,4,0
294924,359563617,0,0.1627846,0.3006558,0.3974063,0,3,0
33761,68763317,0,0.1212802,0.1128026,0.1735813,0,0,0
375837,449463476,0,0.1370967,0.1490286,0.2637762,0,4,0
251553,311363738,0,0.113294,0.1188956,0.1391787,0,0,0
81349,121663815,0,0.1086795,0.1223246,0.1786158,0,1,0
399858,476163625,0,0.1110651,0.1290134,0.1431886,0,4,0
16730,49863380,0,0.1149447,0.1153574,0.217601,0,0,0
86066,126963361,0,0.1477633,0.1229169,0.2393681,0,1,0
305954,371863695,0,0.07473677,0.079492,0.002602,0,3,0
226096,283063396,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
286490,350164045,0,0.1134927,0.1155883,0.1805168,0,0,0
19168,52563966,0,0.1306043,0.1352833,0.1994884,0,0,0
204791,259363713,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
259838,320563390,0,0.1149308,0.1218011,0.1503199,0,0,0
283970,347363499,0,0.1109637,0.1272213,0.1938233,0,0,0
196697,250363981,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
90159,131564020,0,0.2437705,0.1499382,0.3844122,0,1,0
107769,151363597,0,0.1700674,0.1304087,0.2394543,0,1,0
45926,82263748,0,0.1201939,0.1181848,0.146567,0,0,0
213869,269463838,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
353417,424563440,0,0.1179161,0.1188327,0.2132197,0,0,0
406791,483863877,0,0.1083974,0.1152617,0.2088536,0,4,0
371784,444963610,0,0.1255603,0.120214,0.1850318,0,0,0
252364,312263378,0,0.1351118,0.133453,0.1798026,0,0,0
175200,226463545,0,0.1315837,0.1077132,0.1960272,0,0,0
70177,109163817,0,0.1046936,0.1142357,0.1707292,0,1,0
77703,117563789,0,0.1201707,0.1071131,0.1705606,0,1,0
398149,474263552,0,0.1236505,0.1089003,0.1977378,0,4,0
341887,411763562,0,0.1203929,0.1285555,0.2243496,0,0,0
1736,15363852,0,0.00309746,0.00284061,0.00283923,0,0,0
189868,242763689,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
391225,466563300,0,0.1179098,0.1181091,0.2013047,0,4,0
114267,158664009,0,0.1466261,0.124138,0.2444656,0,1,0
205054,259663593,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
82508,122963295,0,0.1416856,0.1419173,0.2541731,0,1,0
77077,116864069,0,0.1208937,0.1171665,0.1671912,0,1,0
385189,459863481,0,0.1377967,0.154666,0.2904327,0,4,0
110620,154563983,0,0.1344513,0.12337,0.2454641,0,1,0
252903,312863971,0,0.1173427,0.1122984,0.169482,0,0,0
230951,288463735,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
92384,134063853,0,0.2568717,0.1576835,0.3781894,0,1,0
148018,196263963,0,0.1553401,0.1327112,0.281079,0,0,0
86601,127563954,0,0.1687668,0.1230619,0.2596682,0,1,0
358359,430063739,0,0.1227882,0.1276332,0.2017489,0,0,0
12386,28663530,0,0.00304641,0.00290171,0.00279939,0,0,0
419665,498163988,0,0.10529,0.1105141,0.2210898,0,4,0
369620,442563737,0,0.1045574,0.119469,0.1399816,0,0,0
154674,203663502,0,0.1523741,0.1288998,0.2491283,0,0,0
408053,485263317,0,0.1222208,0.1207671,0.1434826,0,4,0
270371,332263708,0,0.1253067,0.121092,0.1634154,0,0,0
157735,207063808,0,0.1718217,0.1366706,0.2950127,0,0,0
268118,329763875,0,0.1223146,0.09882423,0.1722849,0,0,0
88913,130163747,0,0.2109194,0.1347829,0.3015846,0,1,0
21871,55563599,0,0.1231057,0.12367,0.1580785,0,0,0
295635,360363297,0,0.1278394,0.245479,0.2330313,0,3,0
101989,144863698,0,0.1768198,0.1282378,0.275574,0,1,0
362954,435163365,0,0.117868,0.1086209,0.2121755,0,0,0
167634,218063573,0,0.1133391,0.1184031,0.1861898,0,0,0
182314,234363717,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
353684,424863320,0,0.1122933,0.1131118,0.165637,0,0,0
187804,240463776,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
334236,403263630,0,0.1721031,0.147121,0.3290391,0,0,0
204340,258863913,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
71890,111063890,0,0.1125074,0.099498,0.1804424,0,1,0
437169,518963998,0,0.00310191,0.00279083,0.00259796,0,4,0
311268,377763834,0,0.08247387,0.08260418,0.0028848,0,3,0
345670,415963548,0,0.1249323,0.125607,0.2425135,0,0,0
59989,97863339,0,0.1185341,0.1098702,0.2182699,0,0,0
364483,436863518,0,0.1186641,0.1095113,0.2132957,0,0,0
66752,105363671,0,0.1232629,0.1279677,0.1342018,0,0,0
132625,179163306,0,0.1640549,0.1240791,0.2372914,0,0,0
366828,439463311,0,0.1195581,0.1172595,0.208598,0,0,0
96476,138663679,0,0.2345767,0.1490668,0.3694769,0,1,0
289919,353963358,0,0.2777573,0.6802492,4.596293,0,3,0
123531,169064014,0,0.128187,0.1376248,0.3031208,0,0,0
341347,411163802,0,0.1387749,0.1214199,0.2075555,0,0,0
325135,393163505,0,0.1145771,0.102263,0.00270239,0,3,0
291361,355563551,0,1.965408,2.386325,3.002242,0,3,0
164571,214663267,0,0.1141227,0.1085363,0.1528428,0,0,0
378174,452063269,0,0.1368735,0.1571132,0.2307458,0,4,0
231129,288663655,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
88825,130063787,0,0.1885291,0.1264601,0.3009054,0,1,0
232390,290063928,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
198314,252163261,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
321262,388863559,0,0.110518,0.104155,0.0027992,0,3,0
262810,323863736,0,0.1150926,0.1059114,0.1449302,0,0,0
344411,414563275,0,0.1223355,0.1320212,0.1751833,0,0,0
255154,315363804,0,0.112821,0.1146323,0.1497048,0,0,0
215940,271763751,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
27549,61863578,0,0.1281479,0.1241079,0.1519057,0,0,0
294121,358663977,0,10.01536,3.838118,2.116941,0,3,0
369165,442063937,0,0.1052495,0.1167188,0.175181,0,0,0
135868,182763532,0,0.1496065,0.1306854,0.2685671,0,0,0
388525,463563667,0,0.1367558,0.164335,0.2347634,0,4,0
112219,156363263,0,0.1632881,0.1424097,0.2123542,0,1,0
413003,490763616,0,0.1164129,0.1146014,0.1879767,0,4,0
174658,225863785,0,0.1120367,0.1135881,0.1397395,0,0,0
286129,349763372,0,0.1063421,0.1083306,0.1616699,0,0,0
149639,198064076,0,0.1606405,0.1404623,0.2315099,0,0,0
414444,492363809,0,0.1106981,0.1082387,0.1679032,0,4,0
106792,150264037,0,0.1590512,0.1307908,0.2549792,0,1,0
209290,264363379,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
157555,206863888,0,0.1537654,0.1232227,0.2746491,0,0,0
39076,74663456,0,0.1204789,0.1095573,0.1706945,0,0,0
337296,406663936,0,0.1739923,0.1494982,0.2994046,0,0,0
176279,227663898,0,0.1334703,0.1151557,0.2089903,0,0,0
229968,287363342,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
17273,50463973,0,0.1630891,0.1458776,0.9336708,0,0,0
14847,47763387,0,0.00272383,0.00305,0.00289043,0,0,0
323425,391263432,0,0.1074555,0.1153873,0.00270366,0,3,0
105903,149263604,0,0.1562554,0.1375643,0.2759195,0,1,0
262991,324063656,0,0.1219518,0.1095222,0.1535289,0,0,0
439137,521363871,0,0.00269256,0.00269629,0.00255884,0,4,0
311179,377663874,0,0.0868234,0.07406634,0.00291145,0,3,0
270642,332563588,0,0.1091397,0.118998,0.1694215,0,0,0
390414,465663660,0,0.122397,0.1388631,0.1868954,0,4,0
188254,240963576,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
267218,328763442,0,0.1172928,0.1214607,0.1942095,0,0,0
150270,198763796,0,0.1885583,0.1226027,0.2729527,0,0,0
310909,377363994,0,0.07339914,0.08574609,0.00271329,0,3,0
62693,100863805,0,0.1218828,0.1209067,0.1958738,0,0,0
96208,138363799,0,0.2322201,0.1607956,0.358537,0,1,0
90692,132163780,0,0.2370161,0.1555256,0.3711523,0,1,0
351434,422363487,0,0.1177434,0.1196658,0.1727965,0,0,0
383217,457663528,0,0.1388164,0.1492461,0.2554221,0,4,0
402651,479264051,0,0.1115631,0.1103022,0.1678738,0,4,0
55573,92963633,0,0.1188558,0.1151715,0.1713151,0,0,0
183666,235863950,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
253265,313263811,0,0.1158314,0.1229446,0.1689824,0,0,0
256956,317363837,0,0.1310811,0.1152513,0.1955099,0,0,0
227898,285063429,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
267128,328663482,0,0.1263833,0.1294468,0.2021248,0,0,0
253624,313663651,0,0.1184172,0.1080037,0.1456129,0,0,0
161877,211663634,0,0.1155132,0.1185944,0.1392333,0,0,0
14503,47363547,0,0.00268404,0.0029753,0.00267594,0,0,0
403100,479763851,0,0.1026713,0.1194801,0.1561089,0,4,0
81793,122163615,0,0.1321056,0.1205879,0.2177737,0,1,0
149908,198363956,0,0.1697408,0.1386794,0.2824344,0,0,0
335945,405163703,0,0.1957488,0.1423849,0.2640541,0,0,0
19436,52863846,0,0.1223918,0.1259016,0.2053182,0,0,0
266950,328463562,0,0.1300446,0.1229634,0.1890202,0,0,0
167723,218163533,0,0.1122939,0.1167447,0.1758347,0,0,0
320905,388463719,0,0.1176809,0.1132248,0.0026435,0,3,0
106614,150063284,0,0.1756004,0.124018,0.2532614,0,1,0
216742,272663391,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
357639,429264059,0,0.1221632,0.1327172,0.1635384,0,0,0
434709,515963532,0,0.00279504,0.00290749,0.00283235,0,4,0
42682,78663522,0,0.1155614,0.1093707,0.204183,0,0,0
333517,402463950,0,0.1529942,0.1447262,0.309265,0,0,0
80634,120863302,0,0.1294811,0.1199302,0.1801,0,1,0
402470,479063298,0,0.1183384,0.1160051,0.1708374,0,4,0
393026,468563333,0,0.1133765,0.1165975,0.1562092,0,4,0
234724,292663721,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
388436,463463707,0,0.151061,0.1611613,0.2219359,0,4,0
20248,53763486,0,0.1280487,0.1211894,0.2114004,0,0,0
220255,276563497,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
427949,507463600,0,0.00262161,0.00267175,0.00292911,0,4,0
180154,231963844,0,6.00E-07,6.00E-07,6.20E-07,0,0,0
360161,432063772,0,0.11379,0.1238351,0.1604249,0,0,0
139194,186463718,0,0.1375761,0.1200885,0.2324342,0,0,0
2458,16263492,0,0.00305535,0.00286733,0.0026684,0,0,0
418317,496663755,0,0.1132298,0.1150105,0.1296605,0,4,0
124161,169763734,0,0.1306556,0.1411962,0.209116,0,0,0
320183,387664039,0,0.1024749,0.1049581,0.00295338,0,3,0
203980,258464073,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
298136,363163843,0,0.08340938,0.07167211,0.00281148,0,3,0
79301,119363902,0,0.1157485,0.1138003,0.1847357,0,1,0
135148,181963852,0,0.1603011,0.1258393,0.2646565,0,0,0
427473,506863840,0,0.00279588,0.00254778,0.00278306,0,4,0
129114,175264033,0,0.1515685,0.1330181,0.274162,0,0,0
311627,378163674,0,0.07987844,0.07560823,0.00295718,0,3,0
52956,90063960,0,0.1045242,0.1085489,0.179826,0,0,0
8147,23363984,0,0.00273584,0.00288144,0.00266235,0,0,0
149549,197963283,0,0.1453265,0.1336557,0.2421508,0,0,0
86422,127364034,0,0.1697571,0.1303869,0.2673795,0,1,0
45834,82163788,0,0.1217134,0.1176805,0.1688718,0,0,0
379439,453463542,0,0.1417672,0.1513789,0.2543511,0,4,0
105371,148663844,0,0.1544021,0.1440978,0.2777433,0,1,0
223850,280563563,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
408953,486263750,0,0.1117693,0.1131365,0.1409146,0,4,0
9026,24463544,0,0.0029691,0.00257583,0.00294131,0,0,0
46288,82663588,0,0.1254261,0.1215242,0.167613,0,0,0
434871,516163452,0,0.00265928,0.00301891,0.0028045,0,4,0
389784,464963940,0,0.1232994,0.1446771,0.2281453,0,4,0
173938,225063272,0,0.1251209,0.110282,0.1573753,0,0,0
430634,510863906,0,0.00302907,0.00306935,0.00289434,0,4,0
156834,206063375,0,0.1612161,0.1284158,0.2691303,0,0,0
128304,174363560,0,0.1480503,0.1222419,0.2391325,0,0,0
350172,420964047,0,0.1347433,0.1090131,0.2109635,0,0,0
195707,249263588,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
116757,161463722,0,0.1385515,0.1259613,0.2228763,0,1,0
232841,290563728,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
53408,90563760,0,0.1191791,0.1146586,0.1496719,0,0,0
122098,167463821,0,0.1627275,0.1413861,0.2846276,0,1,0
173218,224263592,0,0.1213184,0.1152936,0.1730594,0,0,0
137939,185063445,0,0.1593575,0.1299407,0.2952091,0,0,0
438236,520263478,0,0.00286739,0.00275665,0.00281889,0,4,0
195796,249363548,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
162685,212563274,0,0.1309828,0.1157406,0.1742633,0,0,0
239397,297863307,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
352605,423663800,0,0.1165739,0.112182,0.1810631,0,0,0
75210,114764076,0,0.1196105,0.1024494,0.1580271,0,1,0
368806,441663264,0,0.1150529,0.1098081,0.152419,0,0,0
405351,482263684,0,0.1150588,0.1249257,0.1217141,0,4,0
410034,487463270,0,0.1265793,0.1179565,0.1458749,0,4,0
332972,401863357,0,0.1329341,0.1280362,0.2518424,0,0,0
426782,506063327,0,0.00336769,0.00321482,0.00284771,0,4,0
232479,290163888,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
191661,244763722,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
205955,260664026,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
204611,259163793,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
269561,331364068,0,0.1229086,0.1198839,0.2149224,0,0,0
160076,209663601,0,0.1318201,0.1142177,0.2008317,0,0,0
334055,403063710,0,0.1936766,0.1531616,0.3108886,0,0,0
148469,196763763,0,0.1501015,0.1302042,0.2569458,0,0,0
33312,68263517,0,0.1095898,0.1165469,0.1741714,0,0,0
280727,343763273,0,0.116217,0.1116381,0.1592926,0,0,0
271720,333763941,0,0.1116566,0.1220735,0.1748317,0,0,0
17181,50364013,0,0.1745081,0.1598893,0.9157345,0,0,0
109729,153563550,0,0.1674418,0.1279177,0.2532721,0,1,0
34661,69763750,0,0.1205441,0.1098917,0.1283786,0,0,0
38534,74063696,0,0.1232173,0.1413992,0.16044,0,0,0
34483,69563830,0,0.1082032,0.1133058,0.177108,0,0,0
402022,478563498,0,0.1206458,0.111288,0.2153308,0,4,0
155304,204364055,0,0.1755885,0.1354513,0.2611823,0,0,0
276222,338763607,0,0.1200118,0.1280012,0.1648582,0,0,0
305596,371463855,0,0.07237376,0.08259812,0.00269849,0,3,0
283429,346763739,0,0.1295894,0.125824,0.1952503,0,0,0
326035,394163938,0,0.1129558,0.11063,0.00258721,0,3,0
208661,263663659,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
281268,344363866,0,0.1166873,0.1201628,0.1624995,0,0,0
235624,293663321,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
110709,154663943,0,0.1362415,0.1162728,0.2650383,0,1,0
275955,338463727,0,0.113779,0.115098,0.139093,0,0,0
416607,494763682,0,0.1174183,0.1090783,0.1508282,0,4,0
42050,77963802,0,0.1276174,0.1110496,0.182579,0,0,0
151800,200463949,0,0.1683489,0.1432381,0.2903457,0,0,0
76633,116363436,0,0.1094445,0.1184843,0.1597066,0,1,0
120047,165163908,0,0.1566227,0.1183302,0.2652602,0,1,0
282710,345964059,0,0.1208345,0.1156612,0.1657173,0,0,0
12625,28963410,0,0.00289886,0.00286305,0.00312956,0,0,0
411562,489163423,0,0.120086,0.1104506,0.1792566,0,4,0
23585,57463672,0,0.1354491,0.1294283,0.1460383,0,0,0
338919,408464049,0,0.177386,0.1404812,0.32552,0,0,0
32683,67563797,0,0.1081335,0.1277198,0.1789286,0,0,0
276583,339163447,0,0.1247738,0.116852,0.1485367,0,0,0
400131,476463505,0,0.1232453,0.1198028,0.2060265,0,4,0
347471,417963581,0,0.120328,0.1168478,0.2011769,0,0,0
420297,498863708,0,0.1207515,0.112119,0.1352996,0,4,0
237336,295563394,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
316403,383464053,0,0.1145815,0.1069736,0.00299585,0,3,0
426243,505463567,0,0.003212,0.00321768,0.01996386,0,4,0
83044,123563888,0,0.1406404,0.1374605,0.2403507,0,1,1
414262,492163889,0,0.116988,0.1109416,0.1441172,0,4,1
339186,408763929,0,0.1872458,0.1413508,0.3287046,0,0,1
290637,354763871,0,3.542807,2.36076,1.848602,0,3,1
202271,256564000,0,6.00E-07,6.00E-07,6.00E-07,0,2,1
359532,431364052,0,0.1221028,0.1083596,0.1733309,0,0,1
57106,94663786,0,0.1195572,0.1127219,0.1554072,0,0,1
257586,318063557,0,0.1279775,0.1158714,0.168905,0,0,1
356108,427563906,0,0.1178331,0.1187816,0.1597479,0,0,1
16373,49463540,0,0.04529511,0.04857024,0.00259962,0,0,1
124520,170163574,0,0.1324773,0.1212243,0.2220295,0,0,1
317212,384363693,0,0.118182,0.1038432,0.0027182,0,3,1
297515,362463290,0,0.08212969,0.07680503,0.00244706,0,3,1
88737,129963827,0,0.1895984,0.1244222,0.3171251,0,1,1
80458,120663382,0,0.1197373,0.1012945,0.1859766,0,1,1
292164,356464024,0,3.162611,1.633263,1.574281,0,3,1
257226,317663717,0,0.1201129,0.1192682,0.1529221,0,0,1
30250,64864044,0,0.1138897,0.1220805,0.1617915,0,0,1
195256,248763788,0,6.00E-07,6.00E-07,6.00E-07,0,2,1
170155,220863286,0,0.1163772,0.1047395,0.1739212,0,0,1
203169,257563600,0,6.00E-07,6.00E-07,6.00E-07,0,2,1
2375,16163532,0,0.00280133,0.00293931,0.00268907,0,0,1
390954,466263420,0,0.111224,0.1365319,0.210003,0,4,1
176909,228363618,0,0.1215143,0.1233574,0.164179,0,0,1
414172,492063929,0,0.1188725,0.1200785,0.1723142,0,4,1
133255,179863859,0,0.1527001,0.1463823,0.2792572,0,0,1
338286,407763496,0,0.1820211,0.1337404,0.3072936,0,0,1
160256,209863521,0,0.1301079,0.1131634,0.1809551,0,0,1
322884,390663672,0,0.1155748,0.109232,0.00270836,0,3,1
99319,141864065,0,0.2016981,0.1451285,0.3298137,0,1,1
199936,253963374,0,6.00E-07,6.00E-07,6.00E-07,0,2,1
330450,399063644,0,0.1528766,0.1675541,0.3482507,0,0,1
413814,491664089,0,0.1171139,0.1116793,0.1453967,0,4,1
131724,178163706,0,0.1544348,0.1251945,0.219876,0,0,1
167454,217863653,0,0.1082725,0.1303761,0.1277812,0,0,1
84733,125463961,0,0.1482323,0.1410718,0.2343205,0,1,1
224481,281263283,0,6.00E-07,6.00E-07,6.00E-07,0,2,1
213508,269063998,0,6.00E-07,6.00E-07,6.00E-07,0,2,1
378538,452463942,0,0.1382831,0.1521772,0.2465454,0,4,1
362683,434863485,0,0.1052043,0.1138227,0.2088114,0,0,1
198770,252663894,0,6.00E-07,6.00E-07,6.00E-07,0,2,1
61342,99363572,0,0.1086539,0.1182273,0.1596523,0,0,1
290098,354163278,0,0.2596338,0.4758506,2.145129,0,3,1
360524,432463612,0,0.1089,0.1094415,0.1731793,0,0,1
30971,65663724,0,0.1200628,0.1176886,0.120572,0,0,1
393837,469463806,0,0.118747,0.1162301,0.2079863,0,4,1
225020,281863876,0,6.00E-07,6.00E-07,6.00E-07,0,2,1
178622,230263691,0,0.00182776,0.00071088,0.00734045,0,0,1
68916,107763544,0,0.1185363,0.1157146,0.2033801,0,1,1
401210,477663858,0,0.1035243,0.1095148,0.1635934,0,4,1
203889,258363280,0,6.00E-07,6.00E-07,6.00E-07,0,2,1
421377,500064061,0,0.1180922,0.1162072,0.1619994,0,4,1
295283,359963457,0,1.153538,1.677414,1.538098,0,3,1
356558,428063706,0,0.1238866,0.1207332,0.1542177,0,0,1
310638,377063281,0,0.07169239,0.07154687,0.00288739,0,3,1
377456,451263589,0,0.122018,0.1587529,0.2497047,0,4,1
364845,437263358,0,0.1399374,0.1167388,0.1893947,0,0,1
333063,401963317,0,0.1339553,0.1370678,0.2587233,0,0,1
23942,57863512,0,0.1262178,0.1270512,0.1903821,0,0,1
139464,186763598,0,0.1599185,0.1281388,0.2538205,0,0,1
117378,162163442,0,0.144023,0.1367371,0.2487701,0,1,1
131275,177663906,0,0.1519197,0.1232125,0.2789075,0,0,1
260380,321163983,0,0.1097369,0.1141512,0.1923332,0,0,1
297243,362163410,0,0.08078037,0.07645349,0.00270012,0,3,1
331260,399963284,0,0.1076678,0.1280557,0.2262814,0,0,1
428499,508163320,0,0.0027126,0.00292642,0.00264214,0,4,1
242194,300963733,0,6.00E-07,6.00E-07,6.00E-07,0,0,1
303972,369663742,0,0.07794221,0.08513191,0.00291915,0,3,1
339008,408564009,0,0.1699849,0.1401688,0.306812,0,0,1
252994,312963931,0,0.1204257,0.1292077,0.187947,0,0,1
110886,154863863,0,0.139172,0.1231906,0.263074,0,1,1
109462,153263670,0,0.1609191,0.1321384,0.2263616,0,1,1
