LineNo,abTimeUS,abI,abGyrX,abGyrY,abGyrZ,abAccX,abAccY,abAccZ,abEG,abEA,abT,abGH,abAH,abGHz,abAHz,labels
340923,410703986,0,-1.409629,-2.462733,0.07325481,-3.215092,0.05140307,-8.877824,0,0,39.88324,1,1,999,999,0
396812,472783311,0,-2.364323,-0.4481605,0.03785821,0.0225775,-0.00999198,-9.798354,0,0,40.83969,1,1,999,999,4
170901,221703783,0,0.6020983,1.781695,0.03944114,-0.06334512,-0.04172385,-9.273816,0,0,35.39271,1,1,1000,1000,0
344886,415103892,0,2.253945,0.8981342,0.04290306,-0.1722837,0.0186943,-9.917208,0,0,39.95773,1,1,999,999,0
109487,153303654,0,0.8278118,-2.456936,0.01619012,-4.731586,-0.09521296,-8.439994,0,0,32.93242,1,1,1000,1000,1
327252,395543386,0,0.00295219,0.00292431,-0.01733984,-0.01461594,0.00712081,-9.816651,0,0,39.61802,1,1,999,999,3
160259,209863521,0,2.342835,0.7414394,-0.00525239,-2.235663,0.04890749,-9.951224,0,0,35.00596,1,1,999,999,0
376479,450184021,0,0.4706277,2.664941,0.0521726,-1.503075,-3.630546,-9.204636,0,0,40.51418,1,1,999,999,4
170641,221423895,0,-2.167968,0.646996,0.04999288,-0.01585542,-0.048898,-9.715578,0,0,35.38374,1,1,1000,1000,0
215674,271463871,0,-1.338506,2.721242,-0.3808075,1.000002,1.000001,1.000002,0,0,36.8611,1,1,999,999,2
403373,480063731,0,2.287871,-0.2324473,0.04254624,-0.00562332,0.05356257,-9.795303,0,0,40.93943,1,1,999,999,4
403914,480663491,0,2.249444,0.4033314,0.03913152,0.00485234,0.01431145,-9.827141,0,0,40.94755,1,1,999,999,4
55485,92863673,0,0.5919346,-2.896789,-0.2588764,-0.2903637,-0.01147273,-9.89426,0,0,30.23899,1,1,1000,1000,0
209325,264423355,0,1.522344,-2.600223,-0.3302432,1.000002,1.000001,1.000002,0,0,36.66784,1,1,999,999,2
367111,439784016,0,0.2319858,2.408901,0.04293626,-0.142659,0.06142418,-9.982499,0,0,40.35594,1,1,999,999,0
348105,418663301,0,2.339849,0.3319363,0.0379368,-0.6061957,0.05383783,-9.928102,0,0,40.01722,1,1,1000,1000,0
64720,103143726,0,-1.639134,1.759699,0.1086591,-0.5603219,-0.02799716,-10.19835,0,0,30.73624,1,1,1000,1000,0
93930,135823982,0,2.611671,-1.899044,0.0766486,-6.156521,0.5795236,-8.012354,0,0,32.2084,1,1,1000,1000,1
37019,72383535,0,-2.205645,0.7770175,0.04919476,-0.02204569,-0.01329934,-9.817892,0,0,29.19612,1,1,1000,1000,0
35115,70263550,0,-0.6851245,2.289842,0.03962282,-0.01148995,-0.0344722,-9.837825,0,0,29.08404,1,1,1000,1000,0
251229,311023874,0,0.3500732,-2.829015,0.05941678,-0.09256905,0.00948635,-9.38044,0,0,37.86659,1,1,999,999,0
3186,17183957,0,0.0002198,0.0001766,0.00032464,-0.00041585,-0.00098597,-9.818119,0,0,26.00348,1,1,999,999,0
114843,159343737,0,0.4759841,2.533475,0.06124524,-4.677411,-0.3074906,-8.811709,0,0,33.17295,1,1,1000,1000,1
100392,143063585,0,-2.208984,1.804355,0.05760267,-5.524293,-0.06896669,-8.051164,0,0,32.5134,1,1,1000,1000,1
78683,118663349,0,0.6734868,2.687591,-0.0120406,-1.225975,0.07865988,-9.944323,0,0,31.45539,1,1,1000,1000,1
81528,121863735,0,1.378287,2.132208,0.08066393,-0.4529404,0.03603198,-9.929463,0,0,31.59909,1,1,1000,1000,1
192694,245944083,0,-1.812867,-1.369646,0.5999343,1.000002,1.000001,1.000002,0,0,36.13845,1,1,999,999,2
363408,435663998,0,-1.627233,-2.037615,0.07805432,-0.9291892,-0.02445375,-10.16032,0,0,40.29172,1,1,999,999,0
176044,227423994,0,-1.357033,2.007209,0.09955731,-0.7540877,-0.02261091,-10.27644,0,0,35.57415,1,1,999,999,0
160120,209743569,0,1.04111,-1.9513,0.01298146,-2.396525,-0.00577156,-9.804859,0,0,35.00196,1,1,999,999,0
378759,452743830,0,2.182508,1.498677,0.04432554,-1.736075,-4.066059,-8.782211,0,0,40.55229,1,1,999,999,4
99899,142543793,0,0.1933412,2.818272,0.04398138,-5.729594,-0.00306023,-8.251055,0,0,32.49174,1,1,1000,1000,1
122143,167543789,0,-0.1999371,2.873123,0.07273933,-4.880826,-0.3611565,-8.626497,0,0,33.49185,1,1,999,999,1
160102,209703585,0,-2.093755,1.347104,0.01980111,-2.466835,-0.09246004,-9.6576,0,0,35.00063,1,1,999,999,0
204447,258983865,0,3.178295,-0.3230389,-0.5103109,1.000002,1.000001,1.000002,0,0,36.51538,1,1,999,999,2
79337,119423878,0,0.8045372,-2.167528,0.02164486,-1.1275,0.02242304,-9.916509,0,0,31.48966,1,1,1000,1000,1
276677,339263407,0,1.597744,-1.744256,0.07097932,-0.4552563,0.042672,-9.924826,0,0,38.50745,1,1,999,999,0
248949,308464065,0,2.20224,-1.066675,0.05473255,-1.107011,0.0173252,-10.51624,0,0,37.80546,1,1,1000,1000,0
279223,342103937,0,-2.529256,-0.3048667,0.03441433,-1.104519,0.00624606,-10.12207,0,0,38.56862,1,1,999,999,0
265732,327144090,0,-2.608412,0.01576027,0.07418942,-1.105006,0.01044352,-10.38905,0,0,38.23978,1,1,999,999,0
167200,217583765,0,1.617954,1.744852,0.0449004,-0.02094725,-0.0009814,-10.08194,0,0,35.25986,1,1,999,999,0
260654,321463863,0,1.298748,1.973668,0.03406637,-0.3927618,-0.0351434,-10.18426,0,0,38.11057,1,1,999,999,0
61477,99543500,0,-2.273459,0.7161693,0.02098261,-1.458616,-0.04416123,-9.700442,0,0,30.56404,1,1,1000,1000,0
276720,339343375,0,-0.9927815,-2.126166,0.06195153,-0.4877437,-0.03413219,-9.874129,0,0,38.50918,1,1,999,999,0
377200,450983701,0,-1.187663,2.546424,0.05298691,-1.624308,-4.003203,-8.966118,0,0,40.52612,1,1,999,999,4
215714,271543839,0,1.516881,3.004733,-0.4192016,1.000002,1.000001,1.000002,0,0,36.86327,1,1,999,999,2
256870,317263877,0,0.240651,-2.116077,0.01254357,-1.156,0.02210136,-10.08813,0,0,38.01344,1,1,999,999,0
263197,324303560,0,1.049444,-2.104744,0.05091494,-0.465746,-0.02537462,-9.936419,0,0,38.17548,1,1,999,999,0
212619,268063565,0,0.9643806,3.534709,-0.4609738,1.000002,1.000001,1.000002,0,0,36.76833,1,1,1000,1000,2
11607,27703914,0,0.00044222,0.00043103,0.00039612,-0.00097365,-0.00105518,-9.817317,0,0,26.65808,1,1,999,999,0
61817,99903356,0,2.198822,0.970795,0.04890666,-1.181715,0.01831112,-9.888731,0,0,30.58135,1,1,1000,1000,0
44068,80223731,0,-0.2807178,-2.23078,0.01440316,-1.075422,-0.00156092,-9.940031,0,0,29.60378,1,1,1000,1000,0
213533,269103982,0,-2.441343,-2.49077,0.01810203,1.000002,1.000001,1.000002,0,0,36.79682,1,1,999,999,2
389917,465143868,0,-2.152661,1.709416,0.05713425,-1.79856,-4.311309,-8.832912,0,0,40.73238,1,1,999,999,4
351469,422423463,0,2.402631,-0.1403729,-0.00909413,-0.7700887,-0.0150305,-9.952885,0,0,40.07928,1,1,999,999,0
328873,397343499,0,0.00292144,0.00288428,-0.01740087,-0.00887874,0.0325346,-9.81681,0,0,39.65022,1,1,999,999,3
85192,125983753,0,-1.047664,2.361961,0.07636896,-4.395262,-0.04978544,-8.751424,0,0,31.78188,1,1,1000,1000,1
197349,251103685,0,0.3908435,3.097963,-0.2351959,1.000002,1.000001,1.000002,0,0,36.28956,1,1,999,999,2
148583,196903707,0,-2.698638,-0.7169219,0.05927048,-4.863993,-0.1346426,-8.300667,0,0,34.56476,1,1,999,999,0
6983,21943719,0,0.00037129,0.00026978,0.00029361,-0.00111679,-0.00069385,-9.817387,0,0,26.30252,1,1,999,999,0
263894,325064089,0,-2.37694,-0.07019645,0.04412526,-0.2787217,-0.05562705,-9.805438,0,0,38.19275,1,1,1000,1000,0
218648,274783376,0,-0.4806327,-1.378824,0.05141297,1.000002,1.000001,1.000002,0,0,36.95067,1,1,999,999,2
130940,177304050,0,-0.8752452,-2.478781,0.03732384,-4.742582,-0.01021756,-8.35004,0,0,33.86022,1,1,999,999,0
94026,135943934,0,2.577264,1.948628,0.05621186,-6.231608,0.4745064,-7.97687,0,0,32.21351,1,1,1000,1000,1
372958,446263923,0,-1.354666,-2.04346,0.03613089,-0.1493993,-0.4090964,-9.976769,0,0,40.45518,1,1,1000,1000,4
370617,443663297,0,-1.887691,1.381777,0.04953739,-0.01037471,0.00936465,-9.793233,0,0,40.41562,1,1,1000,1000,0
275456,337943935,0,-2.342766,-0.4961331,0.04224072,-1.171905,0.01163048,-9.813886,0,0,38.47882,1,1,1000,1000,0
71635,110784002,0,-1.759434,-1.534532,0.03455457,-0.5981955,-0.01472658,-9.829626,0,0,31.0949,1,1,1000,1000,1
184866,237223406,0,2.465873,1.496707,-0.00523309,1.000002,1.000001,1.000002,0,0,35.87709,1,1,999,999,0
174784,226023721,0,-1.372994,1.864894,-0.1013342,-0.3434474,0.01571091,-9.859729,0,0,35.53006,1,1,1000,1000,0
31875,66663324,0,-1.996934,1.262607,0.05243558,0.00850282,0.01351014,-9.837482,0,0,28.8919,1,1,1000,1000,0
398073,474183584,0,-1.276179,-1.882661,0.0371682,0.05558855,-0.02333121,-9.810175,0,0,40.85906,1,1,999,999,4
121208,166463388,0,-2.294579,1.31683,0.06127706,-4.65728,-0.418798,-8.635671,0,0,33.45034,1,1,1000,1000,1
269316,331103339,0,-2.345703,-0.3905516,0.1651468,-0.1604149,-0.06184801,-9.963385,0,0,38.32843,1,1,999,999,0
184053,236303774,0,0.6595836,-3.231282,0.06146201,1.000002,1.000001,1.000002,0,0,35.84907,1,1,1000,1000,0
109666,153503574,0,0.944658,-2.470883,0.01499026,-4.757879,-0.05113447,-8.493767,0,0,32.94046,1,1,1000,1000,1
346845,417263861,0,1.84343,-1.174643,-0.01174619,-1.42212,0.00766044,-9.747426,0,0,39.99391,1,1,999,999,0
142119,189744072,0,2.701059,0.1574118,0.04669195,-5.019918,-0.06782424,-8.698102,0,0,34.31271,1,1,999,999,0
100967,143743313,0,0.2796984,2.852767,0.04544552,-5.581288,-0.06436113,-8.302925,0,0,32.54168,1,1,1000,1000,1
273637,335903918,0,2.022759,-1.615022,-0.02533572,-0.1194141,0.0230726,-9.530636,0,0,38.43432,1,1,1000,1000,0
116089,160744010,0,0.3028778,2.677264,0.04174774,-4.679049,-0.3311371,-8.902531,0,0,33.22802,1,1,1000,1000,1
425923,505143695,0,0.00158353,0.00137014,0.00163527,0.00021207,0.00182798,-9.929255,0,0,41.26509,1,1,999,999,4
233670,291503352,0,2.028406,1.722673,-0.06400681,1.000002,1.000001,1.000002,0,0,37.38701,1,1,999,999,2
350367,421183959,0,-2.37205,0.783272,0.1181009,-1.292649,-0.05403585,-9.752254,0,0,40.0589,1,1,1000,1000,0
81569,121943703,0,2.187177,-0.7860072,0.09461006,-0.5250807,0.03510933,-9.912975,0,0,31.60267,1,1,1000,1000,1
167457,217863653,0,1.752241,-1.65604,0.07606898,0.01554799,0.000224,-10.146,0,0,35.26894,1,1,999,999,0
124197,169823710,0,2.229011,-0.9732292,1.375905,0.04183634,-0.5399849,-10.4021,0,0,33.57898,1,1,1000,1000,0
32597,67463837,0,-1.941891,1.264475,0.05286485,0.01292353,-0.02312978,-9.80864,0,0,28.9348,1,1,1000,1000,0
341002,410783954,0,-2.63717,0.7718307,0.1046138,-3.253049,-0.00361514,-9.015516,0,0,39.8846,1,1,999,999,0
352786,423863720,0,-2.359407,-0.287491,0.04442238,-0.2384221,-0.06414683,-9.796793,0,0,40.10284,1,1,1000,1000,0
409977,487423286,0,-0.08563994,2.331057,0.04044119,-0.01548574,0.02581281,-9.85019,0,0,41.03784,1,1,999,999,4
64244,102583950,0,0.9970397,-2.844059,0.0730401,-0.1402748,-0.05582635,-10.20421,0,0,30.70959,1,1,1000,1000,0
326351,394543786,0,0.00291778,0.00288983,-0.01729335,0.02434788,0.03776204,-9.817048,0,0,39.60005,1,1,999,999,3
368472,441303408,0,-2.201206,-1.014211,0.04114558,-0.00573949,-0.03520285,-9.798736,0,0,40.37941,1,1,1000,1000,0
311903,378463554,0,0.00318982,0.00317629,-0.01298978,0.01408598,0.0099926,-9.817137,0,0,39.30272,1,1,1000,1000,3
362007,434143773,0,-0.8096887,2.226222,0.039852,-0.1808996,-0.01363891,-9.820198,0,0,40.26781,1,1,999,999,0
416001,494103946,0,-1.23752,-1.98941,0.02655095,0.00142984,-0.01937561,-9.842475,0,0,41.12509,1,1,999,999,4
74081,113503747,0,-0.3082678,-2.465073,0.03448141,-1.009631,-0.0097469,-9.964311,0,0,31.22041,1,1,1000,1000,1
69049,107943472,0,-0.3026234,2.315995,-0.00745177,-0.5113527,-0.01010274,-10.23012,0,0,30.96264,1,1,1000,1000,1
23709,57623608,0,0.84372,2.390107,0.04249981,-0.05806023,-0.00082462,-9.922566,0,0,28.39912,1,1,1000,1000,0
107095,150623893,0,2.405219,1.087122,0.03273103,-5.041492,-0.1572702,-8.670988,0,0,32.82413,1,1,1000,1000,1
100078,142743713,0,0.7466646,2.740866,0.0411181,-5.767789,-0.07398388,-8.261977,0,0,32.50008,1,1,1000,1000,1
6787,21663831,0,0.00019636,0.00022924,0.0003052,-0.00186577,-0.00088554,-9.817913,0,0,26.28506,1,1,999,999,0
114292,158703993,0,1.428375,-2.15513,0.04017061,-4.655921,-0.2222108,-8.623546,0,0,33.1477,1,1,1000,1000,1
393880,469543774,0,1.042459,-2.228198,0.0465626,-0.0942183,-0.2864942,-10.02146,0,0,40.79452,1,1,999,999,4
277038,339664080,0,1.863595,-1.463763,0.07239776,-0.3170525,0.00867667,-9.863804,0,0,38.5161,1,1,999,999,0
350828,421703751,0,-0.441514,-2.225248,0.1032243,-1.227182,-0.02824742,-9.771328,0,0,40.06745,1,1,1000,1000,0
276961,339583279,0,2.002341,1.318108,0.05457698,-0.4078012,-0.01120035,-9.850956,0,0,38.51437,1,1,999,999,0
277782,340503744,0,-1.732345,1.587194,0.0440376,-0.1345726,-0.02561254,-9.786715,0,0,38.53423,1,1,999,999,0
109131,152903814,0,1.639378,-2.064248,0.06472438,-4.851367,-0.1213679,-8.558311,0,0,32.91632,1,1,1000,1000,1
210841,266103516,0,-1.470899,-2.515468,-0.4954978,1.000002,1.000001,1.000002,0,0,36.71437,1,1,999,999,2
277139,339784032,0,1.773703,1.530197,0.05321738,-0.3220953,0.05733846,-9.852874,0,0,38.51869,1,1,999,999,0
91956,133584045,0,-2.681547,1.804859,0.08398682,-5.650953,0.4179313,-7.452682,0,0,32.11253,1,1,1000,1000,1
270136,332023804,0,0.2421034,-2.441481,0.05306216,-0.9512507,-0.01201054,-10.05324,0,0,38.34886,1,1,999,999,0
157481,206783920,0,-1.667248,2.617206,0.05678051,-4.915631,-0.2808142,-8.797656,0,0,34.90282,1,1,1000,1000,0
21963,55663559,0,-1.722695,-1.959159,0.05417543,0.05861427,-0.01512772,-9.875738,0,0,28.29031,1,1,1000,1000,0
144001,191824073,0,0.4001825,-2.563994,0.06345887,-4.92097,-0.09130656,-8.389016,0,0,34.38655,1,1,1000,1000,0
232234,289903992,0,2.796289,1.843189,-0.334732,1.000002,1.000001,1.000002,0,0,37.3463,1,1,999,999,2
127499,173463920,0,-1.204836,2.329509,0.2689956,-4.07492,-0.06178633,-9.096615,0,0,33.71672,1,1,1000,1000,0
338240,407743504,0,-0.6149571,-2.81829,0.06983778,-4.674207,-0.06903587,-8.460562,0,0,39.8325,1,1,999,999,0
108340,152023333,0,2.623619,0.6939729,0.06312783,-4.958565,-0.2033911,-8.753662,0,0,32.88083,1,1,999,999,1
94165,136063886,0,-1.194736,2.986481,0.07085647,-5.928853,0.4034721,-7.611023,0,0,32.21863,1,1,1000,1000,1
176383,227783850,0,2.314413,-0.9993908,0.04598482,-1.066933,0.01353145,-10.00663,0,0,35.58546,1,1,999,999,0
178727,230383643,0,1.837257,0.9587083,0.4220033,1.000002,1.000001,1.000002,0,0,35.6667,1,1,1000,1000,0
147301,195463450,0,1.112712,2.392513,0.04335593,-4.945812,-0.1089113,-8.703228,0,0,34.51455,1,1,1000,1000,0
371718,444903634,0,2.03972,-1.263427,0.04754217,0.0001398,0.00214849,-9.878564,0,0,40.43452,1,1,999,999,0
379021,453023718,0,2.266578,-1.241919,0.05595675,-1.696838,-3.973109,-8.628014,0,0,40.55644,1,1,1000,1000,4
171780,222663399,0,0.7220274,-2.426061,1.464186,-0.6911389,-0.3304496,-10.25242,0,0,35.4234,1,1,999,999,0
186923,239503327,0,0.9945944,2.275352,0.00094385,1.000002,1.000001,1.000002,0,0,35.94616,1,1,999,999,0
104783,148023267,0,2.59741,0.5383608,0.04818843,-5.221624,-0.0185286,-8.610272,0,0,32.71815,1,1,1000,1000,1
55888,93343481,0,-1.895199,-1.690549,-0.1949479,-0.694877,-0.01316874,-10.29924,0,0,30.26259,1,1,1000,1000,0
196071,249663428,0,2.14127,-1.844742,0.0439471,1.000002,1.000001,1.000002,0,0,36.24765,1,1,999,999,2
92766,134503677,0,-2.539572,-1.8763,0.05831002,-5.775497,0.5766424,-7.496876,0,0,32.15199,1,1,1000,1000,1
236028,294143962,0,-2.888926,-0.947545,-0.00240722,1.000002,1.000001,1.000002,0,0,37.45371,1,1,999,999,2
58292,95984091,0,2.119697,-0.7992102,0.07058002,-0.6662598,-0.00621717,-9.960348,0,0,30.39171,1,1,1000,1000,0
68129,106903888,0,1.969872,-1.200567,0.04837871,-0.2761125,-0.02386261,-9.90204,0,0,30.91389,1,1,1000,1000,0
139596,186943526,0,2.628323,0.5209821,0.05622503,-5.076215,-0.1615915,-8.714587,0,0,34.21249,1,1,999,999,0
406016,483023380,0,1.19838,-2.207735,0.05087924,0.04747329,0.01040656,-10.68912,0,0,40.9793,1,1,999,999,4
240948,299583452,0,0.789767,1.319896,1.444953,1.000002,1.000001,1.000002,0,0,37.58932,1,1,999,999,2
122125,167503805,0,1.29143,-2.300266,0.08110865,-4.801786,-0.2553131,-8.54246,0,0,33.49031,1,1,999,999,1
36554,71863743,0,-0.317611,2.304208,0.04114758,-0.00170571,0.01082784,-9.837304,0,0,29.1687,1,1,1000,1000,0
32415,67263917,0,-1.985353,1.186316,0.05105447,-0.01158416,-0.00141564,-9.845677,0,0,28.92408,1,1,1000,1000,0
5046,19503862,0,0.00017634,0.00018468,0.00031926,-0.00064613,-0.00096142,-9.816422,0,0,26.14982,1,1,999,999,0
295319,360023433,0,0.01485055,-0.1155082,-0.00883178,-0.09190107,-2.48094,-7.189494,0,0,38.94154,1,1,999,999,3
286808,350543893,0,3.247813,-5.022219,-4.649579,-0.1239084,-0.3640628,-6.025747,0,0,38.74704,1,1,999,999,3
327569,395864091,0,0.00291787,0.00293264,-0.01734414,0.01135702,-0.03137345,-9.817418,0,0,39.62376,1,1,999,999,3
423000,501863341,0,2.282986,-0.3450261,0.04319287,0.01642167,-0.01455119,-9.85519,0,0,41.22404,1,1,1000,1000,4
253087,313063891,0,-1.714149,1.819045,0.04452782,-1.367394,-0.03197706,-9.827777,0,0,37.91494,1,1,1000,1000,0
364330,436703582,0,1.474103,1.925348,0.01906052,-1.333294,-0.02068241,-9.815519,0,0,40.30801,1,1,1000,1000,0
204524,259063833,0,0.4216571,-2.944732,-0.4550866,1.000002,1.000001,1.000002,0,0,36.51764,1,1,999,999,2
137623,184743573,0,2.655154,0.5729114,0.03657802,-5.031548,-0.04472458,-8.728561,0,0,34.13309,1,1,999,999,0
274516,336863534,0,-1.750365,-1.899944,-0.00255787,-0.8027632,-0.06381006,-10.28972,0,0,38.4553,1,1,999,999,0
414718,492663689,0,1.554383,1.839883,0.02991374,-0.00569624,0.01127124,-9.750807,0,0,41.10645,1,1,999,999,4
146703,194823706,0,0.1723369,-2.600523,0.03424657,-4.871297,-0.04057877,-8.374739,0,0,34.49215,1,1,999,999,0
334460,403543518,0,0.9194114,2.925694,0.09714658,-3.451479,0.01913612,-9.50474,0,0,39.75965,1,1,1000,1000,0
158381,207783520,0,-0.5487831,2.707925,-0.2711774,-4.809068,-0.1939603,-8.979805,0,0,34.93643,1,1,999,999,0
247448,306823888,0,-1.53806,1.735245,0.0120669,-0.8247227,-0.03451122,-9.689599,0,0,37.76602,1,1,999,999,0
27115,61383770,0,0.02500659,-2.260448,0.03841367,0.06396644,0.02176348,-9.556136,0,0,28.60589,1,1,1000,1000,0
337121,406464016,0,0.3443995,-2.92135,0.08962986,-4.630678,0.09786051,-8.545413,0,0,39.81041,1,1,1000,1000,0
366752,439383343,0,0.7451632,2.203334,0.04651787,-0.1945093,-0.00029201,-9.949493,0,0,40.34975,1,1,999,999,0
34974,70143598,0,2.084758,1.169436,0.02711469,0.02668072,0.01530135,-9.802814,0,0,29.07767,1,1,1000,1000,0
388360,463383739,0,-2.111562,-1.744946,0.04186314,-1.720297,-4.100635,-8.656404,0,0,40.70727,1,1,1000,1000,4
16836,49983332,0,0.00070734,0.00071066,0.0007269,0.00470972,-0.01485059,-10.79605,0,0,27.97092,1,1,1000,1000,0
372239,445463410,0,-2.179829,-0.9252908,0.03573598,-0.06391655,-0.1231248,-9.958082,0,0,40.44304,1,1,999,999,0
120002,165143916,0,0.2113715,2.615544,0.04456406,-4.769428,-0.3715553,-8.786859,0,0,33.39941,1,1,1000,1000,1
144080,191904041,0,-2.330886,-1.548732,0.05116655,-4.778056,-0.130757,-8.263058,0,0,34.38938,1,1,999,999,0
319505,386943494,0,0.0030254,0.00308,-0.01722488,-0.01853065,-0.02467875,-9.816396,0,0,39.46151,1,1,1000,1000,3
54504,91783272,0,2.236535,0.5564888,0.03243891,-0.3454355,-0.00172576,-9.856014,0,0,30.18576,1,1,1000,1000,0
357223,428823402,0,-2.044641,-1.252545,0.02714892,-0.2556449,-0.00337181,-9.842504,0,0,40.18314,1,1,1000,1000,0
41445,77304066,0,-1.873825,-1.430592,0.05047655,-0.2103495,-0.01866283,-9.814018,0,0,29.45319,1,1,1000,1000,0
76114,115783668,0,-2.164547,0.8080426,0.0589674,-0.6972471,-0.0302034,-9.854302,0,0,31.32473,1,1,1000,1000,1
79038,119064022,0,0.7573165,2.713997,-0.06073244,-1.408504,0.04406138,-9.677983,0,0,31.47343,1,1,1000,1000,1
286043,349663412,0,1.252514,-2.004483,0.04410506,-0.359596,-0.00363292,-9.896136,0,0,38.72867,1,1,999,999,0
27655,61983530,0,-0.5851128,-2.310501,0.02839032,0.06880445,-0.00928906,-9.736712,0,0,28.63864,1,1,1000,1000,0
108041,151663477,0,-2.497842,0.8448038,0.05436796,-4.690146,-0.2507073,-8.556005,0,0,32.86627,1,1,1000,1000,1
188887,241663296,0,1.265394,-3.227478,0.08654806,1.000002,1.000001,1.000002,0,0,36.01112,1,1,999,999,2
324188,392143913,0,0.00295079,0.00297366,-0.01736685,-0.00468276,-0.03067657,-9.817763,0,0,39.55668,1,1,999,999,3
162773,212664067,0,2.471403,0.2140127,-1.171034,-0.8755179,0.00295347,-10.10584,0,0,35.0988,1,1,999,999,0
211719,267063965,0,0.07498387,1.783705,0.1291288,1.000002,1.000001,1.000002,0,0,36.74084,1,1,999,999,2
362369,434543613,0,-1.223191,1.496363,0.05999607,-0.1262325,-0.05131485,-9.79361,0,0,40.27411,1,1,999,999,0
210499,265743660,0,1.311799,0.06109067,-0.463829,1.000002,1.000001,1.000002,0,0,36.70443,1,1,1000,1000,2
120240,165383820,0,-1.76292,-2.011481,0.04352568,-4.604534,-0.2744575,-8.362886,0,0,33.40869,1,1,1000,1000,1
92132,133783965,0,-2.952127,1.224801,0.07908583,-5.656809,0.4727108,-7.488013,0,0,32.12112,1,1,1000,1000,1
130118,176383585,0,-2.617546,0.5620716,0.02146482,-4.647884,-0.08394354,-8.472948,0,0,33.82601,1,1,1000,1000,0
346586,416983973,0,2.171356,1.510619,-0.02999692,-1.531475,0.05727282,-9.747767,0,0,39.98923,1,1,1000,1000,0
260575,321383895,0,-1.69084,1.602334,0.05529593,-0.3321894,-0.03483602,-10.32253,0,0,38.10873,1,1,999,999,0
238902,297343515,0,-2.076149,0.3173213,-0.1283164,1.000002,1.000001,1.000002,0,0,37.53378,1,1,999,999,2
248529,308023408,0,-2.437013,0.6905129,0.04846326,-1.420193,0.0299269,-10.30192,0,0,37.7949,1,1,1000,1000,0
54987,92343881,0,-1.161084,-2.118466,0.03696709,-0.1738811,-0.0053795,-9.637699,0,0,30.21339,1,1,1000,1000,0
244926,304023342,0,2.071457,1.589423,-0.05524948,1.000002,1.000001,1.000002,0,0,37.69819,1,1,999,999,0
16913,50063300,0,0.00062105,0.00069319,0.00065879,-0.04277889,0.01461675,-10.74358,0,0,27.97546,1,1,1000,1000,0
395840,471703743,0,-1.715507,-1.700674,0.03402034,0.07160263,0.02275709,-9.853664,0,0,40.82469,1,1,1000,1000,4
419163,497623371,0,0.8712029,2.098234,0.03389332,0.00025821,-0.02618689,-9.781814,0,0,41.17029,1,1,999,999,4
46752,83183380,0,-0.2150057,2.403156,0.04885946,-0.4775878,0.00371714,-10.23342,0,0,29.75494,1,1,1000,1000,0
24610,58624041,0,0.4514659,2.479283,0.04190645,0.0188401,-0.0369287,-9.482333,0,0,28.45436,1,1,1000,1000,0
239622,298144028,0,-2.49839,-0.5291742,-1.381544,1.000002,1.000001,1.000002,0,0,37.55367,1,1,1000,1000,2
43804,79943843,0,2.284039,-0.4457228,0.02291341,-1.300808,-0.02374363,-9.912624,0,0,29.5894,1,1,1000,1000,0
344785,414983940,0,1.501428,-1.94571,0.05953534,-0.2739455,0.02549327,-9.993793,0,0,39.95572,1,1,999,999,0
49757,86543702,0,0.1027936,-2.31436,0.0422285,-0.3782111,-0.02686063,-9.929943,0,0,29.92473,1,1,1000,1000,0
74160,113583715,0,-2.461381,-0.2804893,0.05541107,-1.103416,-0.03781179,-10.1316,0,0,31.22408,1,1,1000,1000,1
136361,183343300,0,2.458109,1.058543,0.0484675,-5.0042,-0.08622552,-8.629239,0,0,34.08226,1,1,1000,1000,0
8726,24103688,0,0.00031506,0.00026518,0.00031659,-0.00067521,-0.00049307,-9.817867,0,0,26.43666,1,1,999,999,0
369271,442183889,0,-2.320302,0.5352034,0.04520451,-0.0205143,-0.02624836,-9.818917,0,0,40.39294,1,1,999,999,0
438930,521143959,0,0.00114379,0.00116168,0.00107837,-0.00067279,-0.00123945,-9.817844,0,0,41.45907,1,1,1000,1000,4
