LineNO,TimeUS,RDes,R,Rout,PDes,P,POut,YDes,Y,YOut,ADes,A,AOut,labels
231463,289063495,-0.50668,-2.690208,0.3625576,-3.348142,-121.2403,0.5869797,-0.6205938,-3.402422,-0.00122005,-1382.738,-1026.24,0.2025501,2
6203,20963278,-0.1524222,0.00812511,-0.00035783,-0.08848622,0.00775028,-0.00023084,3.03E-05,0.7170792,-0.00113206,0.04253387,0.04253387,0,0
276286,338863567,-3.00676,70.03745,0.01751484,5.704221,-121.0398,0.8669851,5.028213,1.88458,0.00559712,1.521446,9.206295,0.3426912,0
234876,292863641,-7.178975,-88.25002,0.8378699,-1.460548,-140.9348,0.4603766,1.41562,-2.990673,0.00536805,332.5958,-1000.903,0.38987,2
122333,167763701,-13.21726,91.5401,-0.3747905,102.8555,91.10977,0.5545608,46.50096,14.05375,0.05957061,-32.0937,-19.14272,0.3666243,1
281061,344163946,-5.394823,50.35951,0.11882,5.080054,-122.9939,0.8886315,1.782439,2.40223,-0.00094093,-0.7600788,7.156467,0.3417725,0
99828,142463825,-1.304687,-151.5666,0.6195483,3.490251,56.69698,-0.7723691,2.108743,3.024834,-0.00095301,-7.108263,-26.94044,0.44782,1
371487,444663730,9.591562,-133.0715,0.7332531,0.08451292,13.12825,-0.5215647,2.07559,2.414084,-3.45E-05,3.989147,1.541615,0.3431031,0
373646,447063603,5.90842,-30.07144,0.6521158,-3.341404,-143.8171,0.6735405,2.788117,1.812647,0.00103988,-0.8438486,0.8237839,0.3562438,4
217257,273263984,-21.92656,-132.9392,0.1953283,-7.506889,114.593,-0.9034892,-11.90583,4.613011,-0.02310108,-98.97856,-1018.887,0.3496631,2
393537,469163926,6.458934,-138.6946,0.6988423,4.279007,16.48285,-0.5434933,2.705165,2.464498,0.00102567,-1.904606,-10.80647,0.3468269,4
111927,156063383,0.2291714,-137.7739,0.5616416,0.2063404,52.21155,-0.7610871,2.93511,2.781007,0.0010336,-1.275959,-7.194233,0.4134587,1
362837,435063405,4.526211,-122.2247,0.9525279,-8.161061,-89.37212,0.01085667,11.33875,12.6196,0.00372213,3.4986,3.262711,0.3548512,0
198745,252663894,-136.1313,16.85088,-0.7471303,21.93254,-40.39301,0.7250628,36.03881,14.01689,0.02359278,11.47325,-1113.271,0.4007377,2
201349,255563567,-4.544939,74.75471,0.09625219,5.243401,-151.5233,1.064003,16.33148,-5.061785,0.03261946,567.3181,-1114.388,0.4265041,2
353746,424963280,-0.2611997,102.8489,-0.8714317,-41.69231,66.89159,-0.234608,35.75792,19.46685,0.03317344,8.960423,7.051086,0.3543193,0
258278,318864070,-5.409642,125.1303,-0.4620498,1.581708,-60.01497,0.6964798,1.506282,3.73335,-0.00272096,35.453,6.52132,0.3439045,0
55095,92463833,-15.26126,76.75866,-0.1317709,-29.69387,-132.6317,0.8097324,-19.19125,1.148199,-0.02255807,-41.54245,-30.10368,0.363835,0
333126,402063277,-12.17673,38.02018,-0.762252,-19.01369,147.6229,-0.741928,-2.100756,-11.38268,0.00566787,2.549421,26.75295,0.393731,0
121980,167363861,-17.0663,136.1637,-0.5649321,0.1768531,-63.31736,0.7772295,2.130902,4.612361,-0.0026992,1.755474,7.315445,0.4183644,1
11004,26963377,-0.2393422,0.01538093,-0.00061867,-0.170136,0.01178325,-0.00044854,7.64E-05,0.4090138,-0.00064203,0.01144409,0.01144409,0,0
209615,264764052,-39.63512,-51.46189,0.6607719,40.55182,-167.0522,0.9720581,30.15519,5.524098,0.04790396,3453.135,-1104.868,0.9663181,2
289080,353063718,-4.45557,257.9978,-0.6094819,-57.86007,-359.7397,0.7183796,113.539,-2000.07,3.297416,5587.502,113.0171,1,3
13006,29464043,-0.2556753,0.01234503,-0.00062285,-0.1914781,0.01305974,-0.00048816,9.79E-05,0.3318839,-0.00052551,0.04825592,0.04825592,0,0
312500,379163274,-25.08633,-0.00525298,-0.3489608,40.14115,-0.02127937,0.5946474,134.4675,-0.9490648,0.2623996,1591.621,0.1083374,1,3
43556,79663955,-0.1275894,62.35527,-0.7025595,5.221676,134.6038,-0.4625222,-0.2596562,1.838039,-0.00432274,0.8443474,-9.25951,0.373673,0
138183,185363325,-11.85272,7.963475,0.4373727,7.341785,-152.2267,0.8695207,2.968767,3.012001,-0.00012926,-0.8568668,-10.72512,0.4184679,0
420721,499363508,3.337975,-7.27742,-0.3655433,-6.082027,135.3626,-0.7274845,2.428342,1.801785,0.00076439,-0.04275107,-1.883602,0.3367014,4
12525,28863450,-0.2565308,0.01577016,-0.00065178,-0.1903134,0.01120966,-0.00047979,9.49E-05,0.3453623,-0.00054738,0.01955032,0.01955032,0,0
342039,411963482,-6.274055,109.3092,-0.3372966,12.45295,-74.28705,0.7592167,-0.8359381,2.068441,-0.00411624,-13.3597,-1.785469,0.3461871,0
313311,380063747,-25.61147,0.00019243,-0.3501724,39.79984,-0.02969334,0.5939113,134.4678,-0.9671093,0.2624087,1591.711,0.09098053,1,3
109881,153763470,-16.91733,140.763,-0.6167794,-1.138119,-48.56673,0.746951,3.30909,1.957277,0.00276212,-3.520447,7.380009,0.4117094,1
58159,95863306,-2.905552,12.15363,0.383987,7.372858,-133.764,0.781055,5.295214,2.878491,0.00454238,0.6617873,4.598904,0.3779285,0
368869,441764057,0.2813691,-20.81194,0.4889317,6.131691,-134.2664,0.6556474,1.889081,2.277504,-0.00069914,3.170211,1.484776,0.3401068,0
311330,377863794,-24.31229,-0.00356801,-0.3471856,40.62165,-0.02045123,0.5957276,134.4673,-0.9590997,0.2624117,1591.833,0.1290321,1,3
194244,247663395,-6.483897,91.05897,0.04441829,23.63234,-128.8776,1.134158,12.53561,-19.09366,0.0414672,624.2142,-1123.333,0.4447052,2
180667,232563604,3.035242,-142.0473,0.8156727,-3.131979,-4.156213,-0.4629655,-1.203335,3.594656,-0.00696505,-1115.163,-1106.141,0.3872698,0
273674,335963894,-12.7606,126.036,-0.8209424,-42.1465,-2.145704,0.2380254,-19.55716,-4.299625,-0.02577606,-27.11564,-27.70824,0.3309934,0
14476,47363547,-0.3561588,0.01645134,-0.00087633,-0.3061678,0.01456948,-0.00076528,0.00021653,0.1262247,-0.00019935,0.0202179,0.0202179,0,0
132060,178563546,-13.25491,25.18353,0.3445067,7.674778,-152.1438,0.9208168,3.872053,3.103023,0.00108008,0.7221192,-4.810524,0.4188749,0
2517,16363452,-0.1120266,0.0094358,-0.00029512,-0.05299636,0.00681399,-0.0001654,6.57E-06,1.223944,-0.00193456,0.4469872,0.4469872,0,0
31212,65963604,-4.087219,100.6369,-0.261564,1.866496,-90.65173,0.8393609,2.350149,2.752821,2.78E-05,-0.1725857,-0.5754471,0.3758096,0
369228,442163897,-3.604369,2.415844,0.4208911,6.392395,-135.5514,0.7828514,1.966942,1.928404,-0.00022922,3.450357,-1.400757,0.3406572,0
169137,219763726,4.891602,-88.03935,0.1658412,-3.609622,99.29918,-0.817856,2.699764,3.044571,0.00055708,-3.252731,-0.9366989,0.3744137,0
109524,153363630,-15.39693,112.6843,-0.3246389,3.467504,-96.11999,0.9280844,0.0486373,0.8711758,-0.00174785,-3.81176,-7.447624,0.4128434,1
223372,280063763,-45.5861,144.3388,-0.9122487,23.85531,14.6814,0.5875763,-0.5287813,5.934699,0.00071699,425.6232,-1059.636,0.4546694,2
290071,354163278,-49.73328,318.5373,-0.9189972,93.93806,-257.1502,0.8488238,122.4897,-63.53128,0.2607985,1390.95,-337.3499,1,3
286463,350164045,8.168493,-106.3455,0.2947408,-3.567024,86.80119,-0.8438251,2.615157,2.686958,0.00088507,-0.1543998,-3.80888,0.3401275,0
319524,386963486,-44.18544,-0.00346592,-0.3960931,16.87978,-0.01900996,0.5397481,-134.469,-1.19449,-0.2093704,1591.216,-0.00238419,1,3
315654,382663540,-42.30581,-0.00618627,-0.3895746,21.08445,-0.01967992,0.5497528,-134.4925,-1.12381,-0.1576683,1591.45,0.2159119,1,3
305658,371563815,-17.57224,-0.00860356,-0.3000449,44.04533,-0.03335319,0.6039408,134.4641,-0.8607259,0.2622406,1595.196,0.1186371,1,3
303764,369463822,-10.57196,-0.00327018,-0.2121367,46.07381,-0.03603227,0.6086466,134.4701,-0.6703948,0.2619758,1597.391,0.1850128,1,3
339611,409263729,-5.163785,121.5449,-0.9421586,6.017902,112.9388,-0.1726345,1.585416,1.96598,-0.00088423,-7.255485,30.31368,0.386444,0
435915,517463765,0.3566233,-0.02029565,0.00088761,0.7351871,-0.01883647,0.00177651,0.00049513,-0.03279377,5.26E-05,0.3576279,0.3576279,0,4
223732,280463603,-56.41613,104.904,-1.028972,-7.293092,46.30349,0.2731268,-28.4694,-3.097109,-0.03780972,-63.72333,-1018.577,0.4141363,2
61496,99563492,-1.464082,67.6162,-0.759608,2.25447,131.7386,-0.4455522,4.638384,0.6632493,0.00544121,3.43141,-5.796719,0.3746964,0
367520,440263824,-3.42961,121.2828,-0.8852559,-7.870098,61.34682,0.03834946,1.879846,1.696629,-0.00059978,-20.16055,-8.995628,0.3388258,0
253597,313663651,7.228963,-123.8081,0.4911598,2.593064,66.68833,-0.7574559,2.784489,3.750453,-0.00019179,62.45047,6.259632,0.3444363,0
103119,146164011,-17.6157,152.7014,-0.701493,-0.1341021,-40.93087,0.6990623,2.092668,3.019069,-0.00050612,-1.891397,17.59319,0.4274073,1
161398,211163834,7.439452,-134.3418,0.822404,4.612913,-27.44321,-0.2584778,2.521389,3.299495,-0.00059092,-3.037413,-4.6978,0.3761382,0
372118,445363450,-0.6136639,135.3593,-0.8852161,-9.595175,38.21389,0.1870509,2.517709,1.945109,0.00015181,1.139791,-1.139641,0.3443587,0
186246,238763623,7.280084,25.94049,-0.4811935,-3.786475,135.3037,-0.643221,11.85029,4.961901,0.01497801,-795.2775,-1136.115,0.3173738,0
218515,274663424,76.24308,-14.22068,0.08080177,-34.79835,91.35101,-0.9862292,-4.859855,5.530358,-0.01413924,203.1995,-1052.79,0.3896371,2
90133,131564020,-11.10938,-94.38099,0.9626914,12.89425,-152.42,0.5300353,4.685927,3.91551,-0.00015447,20.83477,-29.6566,0.4894364,1
290251,354364031,-333.841,314.1347,-1.576836,68.98166,-419.214,1.185192,-266.646,-266.646,0.06533566,1722.42,-840.0547,0.4861277,3
150243,198763796,-7.590152,-69.46589,0.7821983,7.150253,-133.4349,0.5018049,2.234613,4.155301,-0.00336714,0.1193697,-24.63627,0.4189166,0
259180,319863670,3.611989,138.028,-0.8324237,0.9222552,19.62205,0.4311679,3.702023,1.43293,0.00254075,-85.0284,29.84133,0.3367099,0
438622,520763278,0.3640686,-0.01667584,0.00089229,0.7151209,-0.01507031,0.00172684,0.00051304,-0.03517216,5.81E-05,0.3009796,0.3009796,0,4
188676,241463376,-10.33131,70.91688,0.1414439,-5.712725,-182.7046,1.202509,15.4027,0.0359933,0.02626655,5260.007,-1010.956,0.913031,2
145290,193263497,-7.919732,60.74749,-0.8268232,-7.51484,140.1795,-0.5779855,6.419323,2.12387,0.00685729,0.6510081,19.99531,0.4218165,0
426755,506063327,-1.309727,-0.01326453,-0.00299216,0.6161897,-0.02453567,0.00325124,2.035714,-0.01599717,0.00373677,0.2334595,0.2334595,0,4
404424,481264084,-3.194776,107.0961,-0.7749246,-6.98047,71.64215,-0.06751095,2.066523,1.655421,0.00016332,-1.499429,-2.128506,0.3257611,4
235958,294063994,-5.675792,-13.72189,0.6048843,12.7155,-174.4662,0.9014962,6.036173,-0.6590377,0.00658335,470.501,-1026.45,0.43369,2
435095,516463332,0.3510686,-0.02007104,0.00088595,0.7378357,-0.01729343,0.00177076,0.00044791,-0.03234994,5.12E-05,0.394249,0.394249,0,4
172469,223463912,6.355728,82.31966,-0.03361395,32.02825,-100.3501,0.9068266,-64.00674,1.148901,-0.1141217,4.625726,12.3189,0.3880529,0
33013,67963637,-6.68796,60.73724,0.02948119,3.67059,-116.1762,0.8363355,2.190892,2.725167,-0.00023839,-0.1618499,-1.087952,0.3758343,0
407126,484263717,6.382108,-86.6107,0.1311918,-2.596544,105.7788,-0.8752186,1.827904,3.146163,-0.00094304,-27.3854,-0.3103256,0.3380562,4
382290,456663928,-5.05159,-41.53054,0.6934959,0.8633115,-142.4073,0.5984312,2.786628,2.880253,-0.00047876,1.081463,-17.98601,0.3798488,4
123413,168964054,6.946918,118.3425,-0.2418488,2.630149,-106.3184,0.9140831,86.34214,41.88544,0.06075991,-0.258217,32.27091,0.4215841,0
128727,174863360,-4.097624,-43.65977,-0.2630677,-8.338622,145.548,-0.9748827,9.386749,2.960163,0.0118018,-0.8663371,12.85238,0.4209585,0
415500,493563329,-1.891365,-36.34723,0.6181723,6.557704,-130.1373,0.6400772,2.242411,2.002487,-0.0001289,-0.1027303,1.222992,0.3372162,4
419458,497964068,-2.414451,94.78031,-0.8116863,-6.100985,87.62926,-0.1541334,2.26227,2.189082,1.93E-05,-1.224021,-2.971554,0.3362955,4
250084,309763545,4.515311,-132.2174,0.8861618,4.545094,-42.36007,-0.2046449,2.052718,2.621283,-0.00072228,32.89552,11.97691,0.3486924,0
223193,279863843,-30.06716,161.5486,-0.8290709,24.98978,-19.98956,0.7583165,14.85904,2.802579,0.02743708,615.6084,-1077.744,0.4684978,2
291779,356063351,-322.5425,279.3125,-1.444629,-74.87611,-421.1078,1.011232,-317.1682,-317.1682,0.0460023,1877.015,-915.7408,0.5222633,3
213125,268663325,-7.385366,-18.83904,-0.559817,18.59183,206.2843,-1.021293,19.83876,2.737437,0.03513535,903.0894,-1087.827,0.4544673,2
107743,151363597,-16.09582,124.4921,-0.4213528,2.793934,-85.92972,0.8930002,2.474176,2.873394,0.00025462,-1.678721,3.200054,0.414996,1
199998,254063334,-2.292321,81.34859,-0.7684994,-4.900413,107.1552,-0.3123648,-5.839852,-9.14928,-0.00171146,-359.97,-1017.037,0.3311916,2
182197,234263757,-1.048226,73.34612,-0.7992959,-5.509254,121.6544,-0.4375868,2.956003,2.492574,0.00011598,-1059.508,-1074.199,0.384484,0
195769,249363548,3.213551,-108.3853,0.1842417,-0.107491,127.7832,-1.04794,-7.494606,12.06316,-0.02685287,-41.09229,-1013.689,0.4042877,2
54731,92063993,-5.92741,85.02463,-0.1331201,2.709147,-107.683,0.8514708,2.838039,3.228626,0.00037768,-1.362745,2.442455,0.3755369,0
26980,61263818,5.234215,-115.8924,0.8142432,4.124867,-58.76834,-0.05556643,2.070954,1.902297,1.33E-05,-22.20997,-39.80093,0.363703,0
180036,231863884,-9.256301,126.0603,-0.5241657,-28.98555,-90.3074,0.7629701,9.18293,3.13389,0.01204465,-1068.63,-1102.791,0.3895535,0
262423,323463896,6.707134,-82.94208,0.119179,0.2490351,110.2589,-0.8181546,2.444602,2.587047,0.00040372,2.883588,-4.358768,0.3418394,0
3154,17163965,-0.1109628,0.01080268,-0.00028281,-0.05527474,0.00169562,-0.00011598,1.44E-05,1.098073,-0.00175322,0.2551079,0.2551079,0,0
397221,473263952,5.735318,-87.90471,0.150857,-3.075026,101.5161,-0.8680428,2.055219,2.39179,0.00013808,-4.109285,-3.184128,0.3411483,4
130617,176963353,-14.29263,41.21805,0.2042099,5.098204,-141.3339,0.9545147,2.748419,3.121807,0.00207098,-1.730033,-7.323742,0.4159864,0
416758,494963602,-6.138729,79.81973,-0.0916824,4.297631,-107.4176,0.8107826,2.28445,2.789299,0.00017604,2.000363,-0.408268,0.3374947,4
5725,20363518,-0.1537146,0.01352806,-0.00041138,-0.08615918,0.0072968,-0.00022932,2.64E-05,0.7630136,-0.00120765,0.1160622,0.1160622,0,0
353390,424563440,-0.2712217,133.4566,-0.9050001,-32.99276,51.22133,-0.00045258,22.07319,2.146862,0.01617526,75.61571,48.67449,0.3525959,0
403703,480463571,-4.954715,130.5352,-0.7738713,-4.108783,10.90848,0.3649622,2.045727,2.287835,1.14E-05,-0.5528507,-2.607346,0.3265683,4
285654,349263572,-5.058995,48.61047,0.1565991,5.85452,-127.7082,0.8856368,2.086143,2.519671,-0.00061828,3.229646,7.252884,0.3416552,0
213211,268763285,-33.458,-23.85556,0.5794227,52.615,-143.119,1.02131,8.958968,6.348382,0.01888381,933.5129,-1089.6,0.4589831,2
261163,322063623,-4.548547,33.20681,-0.6602183,-2.550487,144.5908,-0.7073544,2.88689,2.432688,0.00079859,10.80681,19.75975,0.3616251,0
420902,499563428,4.449747,-19.64571,-0.30399,-6.650925,131.9009,-0.7508243,2.659586,2.086426,0.00104055,0.8099321,2.212429,0.3372418,4
335379,404563943,-15.99546,169.569,-1.036142,-7.47727,50.92787,0.2417048,6.106102,0.4932654,0.00839494,3.965418,31.70748,0.4215698,0
406675,483763917,-5.636563,48.26373,0.1682936,7.552677,-135.1828,0.9232223,2.784684,3.101194,0.00023103,38.87808,62.39204,0.3569857,4
230210,287664055,-8.942904,-98.08214,0.9900179,3.802379,-166.5237,0.5918764,-17.96566,-5.114651,-0.02774108,6202.19,-1003.172,1,2
199011,252963774,-10.49138,-175.7572,0.8957332,39.46793,19.33174,-0.3476229,29.52361,24.60821,0.01694357,-363.068,-1037.852,0.3674021,2
319434,386863526,-44.15086,-0.0077312,-0.395963,16.96956,-0.02164261,0.5400558,-134.469,-1.203673,-0.2093704,1591.229,0.2213478,1,3
205746,260463273,-92.80154,76.55907,-0.8100404,60.04809,51.84666,0.5793176,-63.57211,-2.519459,-0.08230208,-108.0121,-1060.384,0.3929217,2
150152,198663836,-7.992906,70.38363,-0.8239045,-8.630662,134.9926,-0.5201774,2.705331,4.523109,-0.00184527,-0.1375967,21.65165,0.42093,0
206378,261163826,6.929214,-111.0353,0.8633983,-12.94503,-91.22411,0.06134193,-8.008576,-44.51999,0.03593097,-840.7245,-1010.294,0.2907555,2
69880,108863937,6.443214,-139.2543,0.6536593,31.31112,54.84924,-0.5714577,4.502338,3.730669,0.00074423,2.554855,5.422974,0.3908395,1
344203,414363355,-1.080768,97.30415,-0.7887753,-7.41606,93.13501,-0.2162537,2.735895,1.164429,0.00111507,19.00776,-2.869225,0.3399795,0
358332,430063739,-5.261753,106.3357,-0.9080996,-28.90792,61.60905,-0.1074933,-8.199288,-7.672065,-0.00690283,-2.592329,-2.079773,0.3529007,0
178148,229763891,69.55848,104.3776,-0.8798385,-59.33871,191.7933,-0.9211092,25.73381,4.263166,0.01055085,176.9663,-1011.042,1,0
431404,511863506,-0.7699916,-0.01383746,-0.00242521,0.6714337,-0.01692955,0.004027,-0.00081847,-0.02454149,0.00068269,0.1602173,0.2858162,0,4
345374,415663668,0.2179434,-15.30456,0.5365787,-28.20022,-166.7982,0.6526543,20.8566,11.64742,0.01713641,5.963666,6.916904,0.3507244,0
287996,351863365,-62.98646,276.2245,-0.8490143,-29.89016,-371.4965,0.8469474,84.52509,-1491.213,2.399217,4736.493,-258.3152,1,3
368599,441463344,0.8568945,51.45581,-0.7029997,-8.272007,126.1522,-0.5369917,2.244333,1.941157,-0.00038672,-1.519103,-5.992603,0.3377419,0
218335,274463504,14.65977,-66.82975,-0.03658044,-25.07764,124.0591,-1.04737,6.270647,5.521502,0.00960308,202.2745,-1022.272,0.4036188,2
30944,65663724,6.054118,-115.22,0.4308289,-0.4513285,62.87761,-0.7093444,2.295388,2.729464,-8.39E-05,0.9137423,-0.4673958,0.3767639,0
11245,27264090,-0.2381476,0.01063665,-0.00057686,-0.1718307,0.00950539,-0.00042022,8.22E-05,0.3980038,-0.00062669,-0.01573563,-0.01573563,0,0
305298,371163975,-17.26318,-0.00436329,-0.2831491,44.15977,-0.02313404,0.6040138,134.4644,-0.8193953,0.2621921,1595.627,0.0787735,1,3
65192,103663518,0.7699407,-135.6039,0.9106489,-2.997686,-55.40872,-0.1733911,0.1613749,2.147511,-0.00424513,-25.51271,-15.41634,0.3939637,0
159418,208963881,4.440197,-109.1799,0.8352518,18.47735,-61.31599,0.05285333,6.174706,3.823635,0.0056845,9.412864,-3.688145,0.371432,0
406133,483163324,-4.962434,-7.967856,0.5136809,5.313858,-147.5574,0.8077273,2.998053,1.943649,0.00089601,142.9829,97.53437,0.3646648,4
190741,243763289,8.791279,-78.89887,0.1400183,3.224175,102.2388,-0.8135104,14.72157,11.65239,0.01303919,-334.2414,-1127.411,0.3119232,2
82127,122563455,-5.748343,-97.65369,0.8891997,-29.17019,-143.4229,0.292274,-6.673832,-1.425241,-0.01083503,21.61656,8.414555,0.4078189,1
283492,346863699,-0.8075122,-129.5495,0.951341,-3.555354,-68.25644,-0.07876743,2.860036,2.261319,0.00048985,-3.557075,1.494122,0.3613297,0
229580,286963502,-61.3172,57.34026,-1.130946,32.85997,166.2319,-0.3764242,6.499513,20.40256,-0.00567575,4265.988,-1086.614,0.5842237,2
290610,354763871,-28.55938,-58.20863,0.1293952,37.52781,-20.04159,0.1664328,-107.9867,33.89884,-0.2352504,1024.478,-162.9442,1,3
219060,275264017,21.71739,-87.67354,0.1202461,19.09717,176.1955,-1.172131,-13.03349,-12.88505,-0.01383655,4044.094,-1121.475,0.6882316,2
277998,340763640,4.528651,-133.8716,0.7367806,-32.56788,-33.72972,-0.4261404,7.53785,2.373853,0.00717826,-11.89228,-5.617046,0.3369823,0
89865,131263307,-14.80527,112.0595,-1.123952,-6.345248,137.8982,-0.4063463,4.283809,4.140325,-8.14E-05,25.85633,42.87395,0.4896479,1
310611,377063281,-23.69483,0.00278818,-0.3457822,41.0267,-0.01162901,0.5966058,134.4439,-0.9579028,0.262401,1591.941,0.141716,1,3
263503,324663416,7.327919,-130.7269,0.6316453,1.079038,40.82573,-0.6463037,2.166883,2.641526,-5.23E-05,-1.223667,-4.81596,0.3412282,0
301513,366963989,-8.531561,-0.00706049,-0.150835,46.10025,-0.02475366,0.6086325,134.5079,-0.5544285,0.2618068,1600.4,0.091362,1,3
337447,406863856,-19.74521,64.84772,0.1050154,6.210636,-158.655,1.027551,2.451001,4.003636,-0.00264567,11.43137,-5.874825,0.419872,0
426484,505763447,0.8493848,-0.00273799,0.00186828,0.732664,-0.01260894,0.00287839,2.052605,-0.01378978,0.00366726,-546.7217,-0.08916855,0,4
296057,360863930,-3.310557,-0.02606531,-0.05841615,47.38324,-0.02797974,0.6117245,134.3881,-0.395988,0.2501281,1595.648,-2.132988,1,3
130888,177264066,-0.2223478,-32.15741,-0.2968925,-3.378239,152.9379,-0.9370635,-0.3447149,2.623395,-0.00406339,-0.646153,20.04795,0.4209881,0
95203,137263406,-4.225952,-82.86165,-0.0869832,-1.419438,159.4422,-1.154437,2.496098,3.606844,-0.00121444,-22.21608,-11.43303,0.4904196,1
122248,167663741,-48.23668,-204.5486,0.5360606,207.5029,198.5493,-0.5702021,59.05746,6.935925,0.0465018,-19.87188,1.830769,0.392857,1
350054,420864087,-1.923698,16.89553,-0.588198,9.909591,156.8629,-0.7416182,13.86767,-1.369411,0.02484571,3.130341,18.01033,0.360884,0
146462,194563810,-9.270103,-44.6531,0.6689166,8.649724,-145.8296,0.6564869,1.309465,1.514181,-0.00214842,-0.9648043,-17.25864,0.418685,0
405596,482563564,-0.8482177,-44.60403,0.6537769,7.185439,-123.442,0.5529556,2.308875,1.374039,0.00048302,3.133944,4.166889,0.3273095,4
349425,420163534,-5.926125,-67.35947,0.7429051,-18.54282,-148.8143,0.4299451,-17.34109,-13.23302,-0.01463283,5.042332,-0.404644,0.3517347,0
386242,461063834,-3.902558,70.7888,-0.8495441,-15.99714,128.1079,-0.4610846,2.474286,2.149225,-0.00039603,0.1750955,14.75849,0.3797572,4
177601,229163298,0.06355763,43.464,-0.6662845,2.856823,131.9518,-0.5332051,2.962088,2.279837,0.00064124,4.466716,-11.30991,0.3734967,0
155907,205063775,-12.31466,116.6653,-0.960767,-8.099511,94.43743,-0.1677348,3.496078,0.7976278,0.00329793,-0.861981,17.39788,0.4196902,0
329612,398164004,69.44755,5.562257,-0.9011548,-117.827,290.446,-0.8420818,-132.6626,-38.94027,-0.1704672,921.5644,459.0561,1,3
236676,294863674,114.1844,90.55573,0.5633183,30.82846,-108.009,0.6337912,53.89441,12.62376,0.03897893,-8.43042,-1069.919,0.3496762,2
385523,460263321,-9.033072,125.1801,-0.9350426,-14.04314,86.77032,-0.09416321,3.10972,2.777485,-0.00012658,2.226808,4.388809,0.3799631,4
